Line id,Arabic text,Translation
,بِسْمِ اللَّـهِ الرَّحْمَـٰنِ الرَّحِيمِ,"In the name of Allah, the Most Compassionate, the Most Merciful"
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّدٍ,"O Allah, send Your blessings upon Muhammad and the family of Muhammad"
,اَللَّهُمَّ لَكَ الْحَمْدُ عَلَى مَا لَمْ أَزَلْ أَتَصَرَّفُ فِيهِ مِنْ سَلَامَةِ بَدَنِي,"O Allah, all praise be to You for the continued good health of my body"
,وَلَكَ الْحَمْدُ عَلَى مَا أَحْدَثْتَ بِيْ مِنْ عِلَّةٍ فِيْ جَسَدِي,And all praise be to You for the illness You have brought upon my body
,فَمَا أَدْرِي، يَا إِلَهِي، أَيُّ الْحَالَيْنِ أَحَقُّ بِالشُّكْرِ لَكَ,"I do not know, my God, which of these two states is more deserving of gratitude to You"
,وَأَيُّ الْوَقْتَيْنِ أَوْلَى بِالْحَمْدِ لَكَ,And which of the two times is more worthy of praise to You
,أَ وَقْتُ الصِّحَّةِ الَّتِيْ هَنَّأْتَنِيْ فِيهَا طَيِّبَاتِ رِزْقِكَ,Is it the time of health in which You made me enjoy the good things of Your provision
,وَنَشَّطْتَنِيْ بِهَا لِابْتِغَاءِ مَرْضَاتِكَ وَفَضْلِكَ,And in which You gave me energy to seek Your pleasure and bounty
,وَقَوَّيْتَنِيْ مَعَهَا عَلَى مَا وَفَّقْتَنِيْ لَهُ مِنْ طَاعَتِكَ,And gave me strength to perform the acts of obedience for which You granted me success
,أَمْ وَقْتُ الْعِلَّةِ الَّتِيْ مَحَّصْتَنِيْ بِهَا,Or is it the time of illness through which You purified me
,وَالنِّعَمِ الَّتِيْ أَتْحَفْتَنِيْ بِهَا,And the blessings with which You honored me
,تَخْفِيفًا لِمَا ثَقُلَ بِهِ عَلَى ظَهْرِيْ مِنَ الْخَطِيئَاتِ,Lightening the burden of sins that weighed heavily on my back
,وَتَطْهِيرًا لِمَا انْغَمَسْتُ فِيهِ مِنَ السَّيِّئَاتِ,And purifying me from the evils in which I was immersed
,وَتَنْبِيهًا لِتَنَاوُلِ التَّوْبَةِ، وَتَذْكِيرًا لِمَحْوِ الْحَوْبَةِ بِقَدِيمِ النِّعْمَةِ,"And reminding me to seek repentance, and to erase sins through the remembrance of Your past favors"
,وَفِيْ خِلَالِ ذٰلِكَ مَا كَتَبَ لِيَ الْكَاتِبَانِ,"And during all that, what the two recording angels have written for me"
,مِنْ زَكِيِّ الْأَعْمَالِ، مَا لَا قَلْبٌ فَكَّرَ فِيهِ,Of pure deeds that no heart has contemplated
,وَلَا لِسَانٌ نَطَقَ بِهِ وَلَا جَارِحَةٌ تَكَلَّفَتْهُ، بَلْ إِفْضَالًا مِنْكَ عَلَيَّ,"No tongue has uttered and no limb has performed, but only as Your favor upon me"
,وَإِحْسَانًا مِنْ صَنِيعِكَ إِلَيَّ,And as goodness from Your blessings to me
,اَللَّهُمَّ فَصَلِّ عَلَى مُحَمَّدٍ وَ آلِهِ,"O Allah, send blessings upon Muhammad and his family"
,وَحَبِّبْ إِلَيَّ مَا رَضِيتَ لِي,And make beloved to me what You have chosen for me
,وَيَسِّرْ لِيْ مَا أَحْلَلْتَ بِي,And make easy for me what You have brought upon me
,وَطَهِّرْنِيْ مِنْ دَنَسِ مَا أَسْلَفْتُ,And purify me from the impurity of my past deeds
,وَامْحُ عَنِّيْ شَرَّ مَا قَدَّمْتُ,And erase the evil of what I have committed
,وَأَوْجِدْنِيْ حَلَاوَةَ الْعَافِيَةِ، وَأَذِقْنِيْ بَرْدَ السَّلَامَةِ,"And let me find the sweetness of well-being, and taste the coolness of safety"
,وَاجْعَلْ مَخْرَجِيْ عَنْ عِلَّتِيْ إِلَى عَفْوِكَ,And make my exit from my illness lead to Your pardon
,وَمُتَحَوَّلِيْ عَنْ صَرْعَتِيْ إِلَى تَجَاوُزِكَ,And my transformation from my downfall lead to Your forgiveness
,وَخَلَاصِيْ مِنْ كَرْبِيْ إِلَى رَوْحِكَ,And my deliverance from my distress lead to Your comfort
,وَسَلَامَتِيْ مِنْ هٰذِهِ الشِّدَّةِ إِلَى فَرَجِكَ,And my safety from this hardship lead to Your relief
,إِنَّكَ الْمُتَفَضِّلُ بِالْإِحْسَانِ,"Verily, You are the One who bestows favors with kindness"
,اَلْمُتَطَوِّلُ بِالِامْتِنَانِ، الْوَهَّابُ الْكَرِيمُ,"The Giver of blessings, the Generous Bestower"
,ذُوْ الْجَلَالِ وَالْإِكْرَامِ,Possessor of Majesty and Honor
