Line id,Arabic text,Translation
,بِسْمِ اللَّـهِ الرَّحْمَـٰنِ الرَّحِيمِ,"In the name of Allah, the Most Compassionate, the Most Merciful"
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّدٍ,"O Allah, send blessings upon Muhammad and the family of Muhammad"
,اِلٰهِيْ,My God
,لَا تُشْمِتْ بِيْ عَدُوِّي,Do not let my enemy rejoice at my misfortune
,وَلَا تَفْجَعْ بِيْ حَمِيْمِيْ وَ صَدِيْقِيْ,And do not afflict my intimate friends and companions with grief over me
,اِلٰهِيْ هَبْ لِيْ لَحْظَةً مِنْ لَحَظَاتِكَ,"My God, grant me a glance from Your glances"
,تَكْشِفُ عَنِّيْ مَا ابْتَلَيْتَنِيْ بِهِ,That removes from me the affliction You have tested me with
,وَتُعِيدُنِيْ إِلَى أَحْسَنِ عَادَاتِكَ عِنْدِيْ,And return me to the best of Your customary favors toward me
,وَاسْتَجِبْ دُعَائِيْ وَدُعَاءَ مَنْ أَخْلَصَ لَكَ دُعَاءَهُ فَقَدْ,"And answer my prayer and the prayer of those who have sincerely called upon You, for"
,ضَعُفَتْ قُوَّتِيْ,My strength has weakened
,وَقَلَّتْ حِيْلَتِيْ,My resources have diminished
,وَاشْتَدَّتْ حَالِيْ,My condition has worsened
,وَأَيِسْتُ مِمَّا عِنْدَ خَلْقِكَ,And I have despaired of what Your creation possesses
,فَلَمْ يَبْقَ لِيْ اِلَّا رَجَاؤُكَ عَلَيَّ,Nothing remains for me except hope in Your favor upon me
,اِلٰهِيْ,My God
,اِنَّ قُدْرَتَكَ عَلٰى كَشْفِ مَا اَنَا فِيْهِ كَقُدْرَتِكَ عَلٰى مَا ابْتَلَيْتَنِيْ بِهِ,Your power to remove what I am in is like Your power over that with which You have afflicted me
,وَ اِنَّ ذِكْرَ عَوَائِدِكَ يُوْنِسُنِيْ,And the remembrance of Your customary favors comforts me
,وَالرَّجَاءُ فِيْ اِنْعَامِكَ وَفَضْلِكَ يُقَوِّيْنِيْ,And hope in Your blessings and grace strengthens me
