Line id,Arabic text,Translation
,بِسْمِ اللَّـهِ الرَّحْمَـٰنِ الرَّحِيمِ,"In the name of Allah, the Most Beneficent, the Most Merciful"
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّدٍ,"O Allah, send blessings upon Muhammad and the family of Muhammad"
,يَا مَنْ ذِكْرُهُ شَرَفٌ لِلذَّاكِرِينَ,O He whose remembrance is an honor for those who remember
,وَيَا مَنْ شُكْرُهُ فَوْزٌ لِلشَّاكِرِينَ,And O He whose thanks is a triumph for those who give thanks
,وَيَا مَنْ طَاعَتُهُ نَجَاةٌ لِلْمُطِيعِينَ,And O He whose obedience is salvation for those who obey
,صَلِّ عَلَى مُحَمَّدٍ وَ آلِهِ,Send blessings upon Muhammad and his family
,وَاشْغَلْ قُلُوبَنَا بِذِكْرِكَ عَنْ كُلِّ ذِكْرٍ,And occupy our hearts with Your remembrance above all remembrance
,وَأَلْسِنَتَنَا بِشُكْرِكَ عَنْ كُلِّ شُكْرٍ,And our tongues with Your thanks above all thanks
,وَجَوَارِحَنَا بِطَاعَتِكَ عَنْ كُلِّ طَاعَةٍ,And our limbs with Your obedience above all obedience
,فَإِنْ قَدَّرْتَ لَنَا فَرَاغًا مِنْ شُغْلٍ فَاجْعَلْهُ فَرَاغَ سَلَامَةٍ,"And if You decree for us free time from occupation, make it a time of safety"
,لَا تُدْرِكُنَا فِيهِ تَبِعَةٌ وَلَا تَلْحَقُنَا فِيهِ سَأْمَةٌ,In which neither blame reaches us nor weariness overtakes us
,حَتَّى يَنْصَرِفَ عَنَّا كُتَّابُ السَّيِّئَاتِ بِصَحِيفَةٍ خَالِيَةٍ مِنْ ذِكْرِ سَيِّئَاتِنَا,So that the writers of our evil deeds may depart from us with a page empty of any mention of our sins
,وَيَتَوَلَّى كُتَّابُ الْحَسَنَاتِ عَنَّا,And the writers of our good deeds may leave us
,مَسْرُورِينَ بِمَا كَتَبُوْا مِنْ حَسَنَاتِنَا,Delighted with what they have written of our good deeds
,وَإِذَا انْقَضَتْ أَيَّامُ حَيَاتِنَا وَتَصَرَّمَتْ مُدَدُ أَعْمَارِنَا,And when the days of our lives come to an end and the terms of our ages expire
,وَاسْتَحْضَرَتْنَا دَعْوَتُكَ الَّتِيْ لَا بُدَّ مِنْهَا وَمِنْ إِجَابَتِهَا,"And Your call, which must be answered, summons us"
,فَصَلِّ عَلَى مُحَمَّدٍ وَ آلِهِ,Then send blessings upon Muhammad and his family
,وَاجْعَلْ خِتَامَ مَا تُحْصِيْ عَلَيْنَا كَتَبَةُ أَعْمَالِنَا,And make the conclusion of what the writers of our deeds count against us
,تَوْبَةً مَقْبُولَةً لَا تُوقِفُنَا بَعْدَهَا عَلَى ذَنْبٍ اجْتَرَحْنَاهُ,"An accepted repentance, after which You will not call us to account for any sin we have committed"
,وَلَا مَعْصِيَةٍ اقْتَرَفْنَاهَا,Nor for any disobedience we have performed
,وَلَا تَكْشِفْ عَنَّا سِتْرًا سَتَرْتَهُ عَلَى رُؤُوسِ الْأَشْهَادِ,And do not remove from us any veil with which You have covered us in the presence of witnesses
,يَوْمَ تَبْلُوْ أَخْبَارَ عِبَادِكَ,On the day when You will test the news of Your servants
,إِنَّكَ رَحِيمٌ بِمَنْ دَعَاكَ وَمُسْتَجِيبٌ لِمَنْ نَادَاكَ,Surely You are merciful to whoever calls upon You and responsive to whoever appeals to You
