Line id,Arabic text,Translation
,بِسْمِ اللَّـهِ الرَّحْمَـٰنِ الرَّحِيمِ,"In the name of Allah, the Most Beneficent, the Most Merciful"
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّدٍ,"O Allah, send blessings upon Muhammad and the family of Muhammad"
,وَبَلِّغْ بِإِيْمَانِيْ أَكْمَلَ الْإِيْمَانِ,And make my faith reach the most perfect faith
,وَاجْعَلْ يَقِيْنِيْ أَفْضَلَ الْيَقِيْنِ,And make my certainty the best certainty
,وَانْتَهِ بِنِيَّتِيْ إِلَى أَحْسَنِ النِّيَّاتِ,And bring my intentions to the best of intentions
,وَبِعَمَلِيْ إِلَى أَحْسَنِ الْاَعْمَالِ,And my deeds to the best of deeds
,اَللَّهُمَّ وَفِّرْ بِلُطْفِكَ نِيَّتِي,"O Allah, perfect my intention through Your kindness"
,وَصَحِّحْ بِمَا عِندَكَ يَقِيْنِي,And strengthen my certainty by what is with You
,وَاسْتَصْلِحْ بِقُدْرَتِكَ مَا فَسَدَ مِنِّي,And correct through Your power what has been corrupted in me
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَّ آلِهِ,"O Allah, send blessings upon Muhammad and his family"
,وَاكْفِنِيْ مَا يَشْغَلُنِيْ الْاِهْتِمَامُ بِهِ,And spare me from concerns that preoccupy me
,وَاسْتَعْمِلْنِيْ بِمَا تَسْأَلُنِيْ غَدًا عَنْهُ,And employ me in what You will ask me about tomorrow
,وَاسْتَفْرِغْ أَيَّامِيْ فِيمَا خَلَقْتَنِيْ لَهُ,And let my days be spent in that for which You have created me
,وَاَغْنِنِيْ وَأَوْسِعْ عَلَيَّ فِيْ رِزْقِكَ,And enrich me and expand for me Your provision
,وَلَا تَفْتِنِّيْ بِالنَّظَرِ,And do not test me with looking (at others with envy)
,وَأَعِزَّنِيْ وَلَا تَبْتَلِيَنِّيْ بِالْكِبْرِ,And honor me and do not afflict me with arrogance
,وَعَبِّدْنِيْ لَكَ وَلَا تُفْسِدْ عِبَادَتِيْ بِالْعُجْبِ,Make me worship You and do not corrupt my worship with self-conceit
,وَأَجْرِ لِلنَّاسِ عَلَى يَدِيَ الْخَيْرَ,Let good flow to people through my hands
,وَلَا تَمْحَقْهُ بِالْمَنِّ,And do not wipe it away with reminders of my generosity
,وَهَبْ لِيْ مَعَالِيَ الْاَخْلاَقِ,Grant me the highest moral traits
,وَاعْصِمْنِيْ مِنَ الْفَخْرِ,And protect me from pride
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَّ آلِهِ,"O Allah, send blessings upon Muhammad and his family"
,وَلَا تَرْفَعْنِيْ فِيْ النَّاسِ دَرَجَةً إِلَّا حَطَطْتَنِيْ عِنْدَ نَفْسِيْ مِثْلَهَا,And do not elevate me a degree among people except that You lower me to the same extent in my own eyes
,وَلَا تُحْدِثْ لِيْ عِزًّا ظَاهِرًا إِلَّا أَحْدَثْتَ لِيْ ذِلَّةً بَاطِنَةً عِندَ نَفْسِيْ بِقَدَرِهَا,And do not bring about any outward honor for me except that You create for me an equal inner humility
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَّ آلِ مُحَمَّدٍ,"O Allah, send blessings upon Muhammad and the family of Muhammad"
,وَمَتِّعْنِيْ بِهُدًى صَالِحٍ لَا أَسْتَبْدِلُ بِهِ,And let me enjoy a righteous guidance which I do not exchange for anything else
,وَطَرِيْقَةِ حَقٍّ لَا أَزِيْغُ عَنْهَا,And a path of truth from which I do not deviate
,وَنِيَّةِ رُشْدٍ لَا أَشُكُّ فِيهَا,And an intention of right conduct in which I do not doubt
,وَعَمِّرْنِيْ مَا كَانَ عُمْرِيْ بِذْلَةً فِيْ طَاعَتِكَ,And let me live as long as my life is spent in Your obedience
,فَإِذَا كَانَ عُمْرِيْ مَرْتَعًا لِلشَّيْطَانِ فَاقْبِضْنِيْ إِلَيْكَ,"But if my life becomes a pasture for Satan, then take me to You"
,قَبْلَ أَنْ يَسْبِقَ مَقْتُكَ إِلَيَّ,Before Your hatred advances toward me
,أَوْ يَسْتَحْكِمَ غَضَبُكَ عَلَيَّ,Or Your wrath against me becomes firm
,اَللَّهُمَّ لَا تَدَعْ خَصْلَةً تُعَابُ مِنِّيْ إِلَّا أَصْلَحْتَهَا,"O Allah, do not leave any blameworthy characteristic in me without correcting it"
,وَلَا عَائِبَةً أُؤَنَّبُ بِهَا إِلَّا حَسَّنْتَهَا,Or any fault for which I am blamed without improving it
,وَلَا أُكْرُوْمَةً فِيَّ نَاقِصَةً إِلَّا أَتْمَمْتَهَا,Or any deficient noble trait without completing it
