Line id,Arabic text,Translation
,بِسْمِ اللَّـهِ الرَّحْمَـٰنِ الرَّحِيمِ,"In the name of Allah, the Most Beneficent, the Most Merciful"
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّدٍ,"O Allah, send blessings upon Muhammad and the family of Muhammad"
,أَللَّهُمَّ وَمُنَّ عَلَيَّ بِبَقَاءِ وُلْدِي,"O Allah, favor me with the survival of my children"
,وَبِإِصْلاَحِهِمْ لِي، وَبِإِمْتَاعِيْ بِهِمْ,"And with their righteousness for me, and with my enjoyment of them"
,إِلٰهِيْ أُمْدُدْ لِيْ فِيْ أَعْمَارِهِمْ,"My God, extend for me their lifespans"
,وَزِدْ لِيْ فِيْ آجَالِهِمْ,And increase for me their terms
,وَرَبِّ لِيْ صَغِيرَهُمْ,And nurture for me their little ones
,وَقَوِّ لِيْ ضَعِيْفَهُمْ,And strengthen for me their weak ones
,وَأَصِحَّ لِيْ أَبْدَانَهُمْ وَأَدْيَانَهُمْ وَأَخْلاَقَهُمْ,"And make sound for me their bodies, their faith, and their character"
,وَعَافِهِمْ فِيْ أَنْفُسِهِمْ وَفِيْ جَوَارِحِهِمْ,And grant them well-being in themselves and in their faculties
,وَفِيْ كُلِّ مَا عُنِيْتُ بِهِ مِنْ أَمْرِهِمْ,And in all that concerns me regarding their affairs
,وَأَدْرِرْ لِيْ وَعَلَى يَـدِيْ أَرْزَاقَهُمْ,And increase for me and by my hands their sustenance
,وَاجْعَلْهُمْ أَبْرَارًا أَتْقِيَاءَ بُصَرَاءَ سَامِعِينَ,"And make them righteous, God-fearing, insightful, and attentive"
,مُطِيعِينَ لَكَ وَلِأَوْلِيَائِكَ مُحِبِّينَ مُنَاصِحِيْنَ,"Obedient to You and to Your friends, loving and sincere"
,وَلِجَمِيْعِ أَعْدَائِكَ مُعَانِدِيْنَ وَمُبْغِضِينَ آمِيْنَ,"And to all Your enemies, resistant and hateful. Amen"
,أَللَّهُمَّ اشْدُدْ بِهِمْ عَضُدِي,"O Allah, strengthen my support through them"
,وَأَقِمْ بِهِمْ أَوَدِي، وَكَثِّرْ بِهِمْ عَدَدِي,"And straighten my crookedness through them, and increase my numbers through them"
,وَزَيِّنْ بِهِمْ مَحْضَرِي، وَأَحْيِ بِهِمْ ذِكْرِي,"And adorn my presence through them, and keep my memory alive through them"
,وَاكْفِنِيْ بِهِمْ فِيْ غَيْبَتِيْ وَأَعِنِّيْ بِهِمْ عَلَى حَاجَتِي,"And suffice me through them in my absence, and help me through them with my needs"
,وَاجْعَلْهُمْ لِيْ مُحِبِّينَ، وَعَلَيَّ حَدِبِينَ مُقْبِلِينَ مُسْتَقِيمِيْنَ لِي,"And make them loving towards me, affectionate to me, approaching me, and upright for me"
,مُطِيعِينَ غَيْرَ عَاصِينَ,"Obedient, not disobedient"
,وَلَا عَاقِّينَ وَلَا مُخَالِفِينَ وَلَا خَاطِئِينَ,"Not disrespectful, not opposing, and not erring"
,وَأَعِنِّيْ عَلَى تَرْبِيَتِهِمْ وَتَأْدِيبِهِمْ وَبِرِّهِمْ,"And help me in their upbringing, their discipline, and being dutiful to them"
,وَهَبْ لِيْ مِنْ لَدُنْكَ مَعَهُمْ أَوْلاَدًا ذُكُورًا,"And grant me from Your presence, with them, male children"
,وَاجْعَلْ ذٰلِكَ خَيْرًا لِيْ وَاجْعَلْهُمْ لِيْ عَوْنًا عَلَى مَا سَأَلْتُكَ,"And make that good for me, and make them for me a support in what I ask of You"
,وَأَعِذْنِيْ وَذُرِّيَّتِيْ مِنَ الشَّيْطَانِ الرَّجِيمِ,And protect me and my offspring from the accursed Satan
,فَإِنَّكَ خَلَقْتَنَا وَأَمَرْتَنَا وَنَهَيْتَنَا وَرَغَّبْتَنَا,"For indeed You created us, commanded us, forbade us, and made us desire"
,فِيْ ثَوَابِ مَا أَمَرْتَنَا وَرَهَّبْتَنَا عِقَابَهُ,"The reward of what You commanded us, and made us fear its punishment"
,وَجَعَلْتَ لَنَا عَدُوًّا يَكِيدُنَا,And You made for us an enemy who plots against us
,سَلَّطْتَهُ مِنَّا عَلَى مَا لَمْ تُسَلِّطْنَا عَلَيْهِ مِنْهُ,You gave him power over us in ways You did not give us power over him
,أَسْكَنْتَهُ صُدُورَنَا، وَأَجْرَيْتَهُ مَجَارِيَ دِمَائِنَا,"You settled him in our chests, and made him run in our blood vessels"
,لَا يَغْفُلُ إِنْ غَفَلْنَا، وَلَا يَنْسَى إِنْ نَسِينَا,"He does not become heedless when we are heedless, and does not forget when we forget"
,يُؤْمِنُنَا عِقَابَكَ، وَيُخَوِّفُنَا بِغَيْرِكَ,"He makes us feel secure from Your punishment, and frightens us with other than You"
