Line id,Arabic text,Translation
,بِسْمِ اللَّـهِ الرَّحْمَـٰنِ الرَّحِيمِ,"In the name of Allah, the Most Gracious, the Most Merciful"
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّدٍ,"O Allah, send blessings upon Muhammad and the family of Muhammad"
,أَللَّهُمَّ يَا ذَا الْمُلْكِ الْمُتَأَبِّدِ بِالْخُلُودِ وَالْسُّلْطَانِ,"O Allah, O Owner of Everlasting Dominion and Authority"
,اَلْمُمْتَنِعِ بِغَيْرِ جُنُودٍ وَلَا أَعْوَانٍ,Who needs no armies or helpers
,وَالْعِزِّ الْبَاقِيْ عَلَى مَرِّ الدُّهُورِ,Whose glory remains throughout the passage of ages
,وَخَوَالِيْ الْاَعْوَامِ، وَمَوَاضِيْ الْاَزْمَانِ وَالْأَيَّامِ,"Through the passing years, times, and days"
,عَزَّ سُلْطَانُكَ عِزًّا لَا حَدَّ لَهُ بِأَوَّلِيَّةٍ وَلَا مُنْتَهَى لَهُ بِآخِرِيَّةٍ,Your authority is so mighty that it has no beginning limit nor any ending boundary
,وَاسْتَعْلَى مُلْكُكَ عُلُوًّا سَقَطَتِ الْأَشْيَاءُ دُوْنَ بُلُوغِ أَمَدِهِ,Your dominion is so exalted that all things fall short of reaching its extent
,وَلَا يَبْلُغُ أَدْنَى مَا اسْتَأْثَرْتَ بِـهِ مِنْ ذٰلِكَ أَقْصَى نَعْتِ النَّـاعِتِينَ,Even the highest praise of those who praise cannot reach the least of what You alone possess
,ضَلَّتْ فِيْـكَ الصِّفَاتُ وَتَفَسَّخَتْ دُونَكَ النُّعُوتُ,"All descriptions fail to comprehend You, and all attributes fall short before You"
,وَحَارَتْ فِيْ كِبْرِيَائِكَ لَطَائِفُ الَاوْهَامِ,The subtlest imaginations are bewildered by Your greatness
,كَذٰلِكَ أَنْتَ اللَّهُ الْاَوَّلُ فِيْ أَوَّلِيَّتِكَ,"Such are You, Allah, the First in Your eternity"
,وَعَلَى ذٰلِكَ أَنْتَ دَائِمٌ لَا تَزُولُ,"And thus You remain forever, never ceasing to be"
,وَأَنَا الْعَبْدُ الضَّعِيْفُ عَمَلًا الجَسِيْمُ أَمَلًا,"And I am the servant, weak in deeds yet great in hopes"
,خَرَجَتْ مِنْ يَدِيْ أَسْبَابُ الْوُصُلاَتِ إِلَّا مَا وَصَلَهُ رَحْمَتُكَ,"The means of connection have slipped from my hands, except what Your mercy has connected"
,وَتَقَطَّعَتْ عَنِّيْ عِصَمُ الْآمَالِ,The bonds of hope have been severed from me
,إِلَّا مَا أَنَا مُعْتَصِمٌ بِهِ مِنْ عَفْوِكَ,Except what I cling to of Your forgiveness
,قَلَّ عِنْدِيْ مَا أَعْتَدُّ بِهِ مِنْ طَاعَتِكَ,Little is what I count as my obedience to You
,وَكَثُرَ عَلَيَّ مَا أَبُوءُ بِهِ مِنْ مَعْصِيَتِكَ,And great is what burdens me from my disobedience to You
,وَلَنْ يَضِيْقَ عَلَيْكَ عَفْوٌ عَنْ عَبْدِكَ وَ اِنْ أَسَاءَ فَاعْفُ عَنِّي,"Yet pardoning Your servant will not constrain You, even if he did evil, so forgive me"
,أَللَّهُمَّ وَقَدْ أَشْرَفَ عَلَى خَفَايَا الْاَعْمَالِ عِلْمُكَ,"O Allah, Your knowledge encompasses the hidden aspects of deeds"
,وَانْكَشَفَ كُلُّ مَسْتُوْرٍ دُوْنَ خُبْرِكَ,And everything concealed is exposed to Your awareness
,وَلَا تَنْطَوِيْ عَنْكَ دَقَائِقُ الْأُمُورِ,The subtle details of matters are not hidden from You
,وَلَا تَعْزُبُ عَنْكَ غَيِّبَاتُ السَّرَائِرِ,And the secrets of hearts do not elude You
,وَقَدِ اسْتَحْوَذَ عَلَيَّ عَدُوُّكَ الَّذِيْ اسْتَنْظَرَكَ لِغَوَايَتِيْ فَأَنْظَرْتَهُ,"Your enemy has taken control of me - the one who asked Your permission to mislead me, and You allowed him"
,وَاسْتَمْهَلَكَ إِلَى يَوْمِ الدِّيْنِ لِأَضْلاَلِيْ فَأَمْهَلْتَهُ,"He asked for respite until the Day of Judgment to lead me astray, and You granted it"
,فَاَوْقَعَنِيْ وَقَدْ هَرَبْتُ إِلَيْكَ,So he trapped me even as I fled to You
,مِنْ صَغَائِرِ ذُنُوبٍ مُوبِقَةٍ,From small destructive sins
,وَكَبَائِرِ أَعْمَالٍ مُرْدِيَـةٍ,And major ruinous deeds
,حَتَّى إِذَا قَارَفْتُ مَعْصِيَتَـكَ,Until when I committed acts of disobedience to You
,وَاسْتَوْجَبْتُ بِسُوءِ سَعْيِيْ سَخْطَتَكَ,And deserved Your wrath through my evil efforts
,فَتَلَ عَنِّيْ عِذَارَ غَدْرِهِ,He removed from me the bridle of his deceit
,وَتَلَقَّانِيْ بِكَلِمَةِ كُفْرِهِ,And confronted me with words of his disbelief
,وَتَوَلَّى الْبَرَاءَةَ مِنِّيْ وَأَدْبَرَ مُوَلِّيًا عَنِّي,"He disavowed me and turned his back, fleeing from me"
,فَأَصْحَرنِيْ لِغَضَبِكَ فَرِيدًا,So he exposed me alone to Your anger
,وَأَخْرَجَنِيْ إِلَى فِنَاءِ نَقِمَتِكَ طَرِيدًا,And drove me out as an outcast to the courtyard of Your vengeance
,لَا شَفِيعٌ يَشْفَعُ لِيْ إِلَيْـكَ,With no intercessor to plead for me before You
,وَلَا خَفِيـرٌ يُؤْمِنُنِيْ عَلَيْـكَ,No protector to grant me security against You
,وَلَا حِصْنٌ يَحْجُبُنِيْ عَنْكَ,No fortress to shield me from You
,وَلَا مَلَاَذٌ أَلْجَأُ إِلَيْهِ مِنْكَ,No refuge to which I might flee from You
,فَهَذَا مَقَامُ الْعَائِذِ بِكَ، وَمَحَلُّ الْمُعْتَرِفِ لَكَ,"This is the position of one seeking refuge in You, and the place of one who confesses to You"
,فَلَا يَضِيقَنَّ عَنِّيْ فَضْلُكَ، وَلَا يَقْصُـرَنَّ دونِيْ عَفْوُكَ,"So let not Your grace be too narrow for me, and let not Your pardon fall short of me"
,وَلَا أكُنْ أَخْيَبَ عِبَادِكَ التَّائِبِينَ,Let me not be the most disappointed of Your repentant servants
,وَلَا أَقْنَطَ وفُودِكَ الْآمِلِينَ,Nor the most despairing of those who hope in You
,وَاغْفِرْ لِيْ إِنَّكَ خَيْرُ الْغَافِرِينَ,"Forgive me, for You are the Best of Forgivers"
,أَللَّهُمَّ إِنَّكَ أَمَرْتَنِيْ فَتَرَكْتُ، وَنَهَيْتَنِيْ فَرَكِبْتُ,"O Allah, You commanded me but I abandoned, You forbade me but I committed"
,وَسَوَّلَ لِيَ الْخَطَأَ خَاطِرُ السُّوءِ فَفَرَّطْتُ,"Evil thoughts made error seem appealing to me, so I was negligent"
,وَلَا أَسْتَشْهِدُ عَلَى صِيَامِيْ نَهَـارًا,I cannot call upon witnesses for my fasting during the day
,وَلَا أَسْتَجِيرُ بِتَهَجُّدِيْ لَيْلًا,Nor can I seek protection through my night vigils
,وَلَا تُثْنِيْ عَلَيَّ بِإِحْيَائِهَا سُنَّةٌ,No Sunnah practice can commend me for reviving it
,حَـاشَا فُرُوضِـكَ الَّتِيْ مَنْ ضَيَّعَهَا هَلَكَ,"Except Your obligatory duties, which whoever neglects is ruined"
,وَلَسْتُ أَتَوَسَّلُ إِلَيْكَ بِفَضْلِ نَافِلَة,I cannot appeal to You through the excellence of optional devotions
,مَعَ كَثِيرِ مَا أَغْفَلْتُ مِنْ وَظَائِفِ فُرُوضِكَ,Given how much I have neglected of Your obligatory duties
,وَتَعَدَّيْتُ عَنْ مَقَامَاتِ حُدُودِكَ,And how I have transgressed beyond the stations of Your limits
,إِلَى حُرُمَاتٍ انْتَهَكْتُهَا، وَكَبَائِرِ ذُنُوبٍ اجْتَرَحْتُهَا,"To sacred things I have violated, and major sins I have committed"
,كَانَتْ عَافِيَتُكَ لِيْ مِنْ فَضَائِحِهَا سِتْرًا,Your protection was a covering for me from their scandal
,وَهٰذَا مَقَامُ مَنِ اسْتَحْيَى لِنَفْسِهِ مِنْكَ,This is the position of one who is ashamed before You for himself
,وَسَخِطَ عَلَيْهَا، وَرَضِيَ عَنْكَ,"Who is displeased with himself, yet pleased with You"
,فَتَلَقَّاكَ بِنَفْسٍ خَاشِعَة، وَرَقَبَةٍ خَاضِعَة، وَظَهْرٍ مُثْقَلٍ مِنَ الْخَطَايَا,"So he comes to You with a humble soul, a submissive neck, and a back burdened with sins"
,وَاقِفًا بَيْنَ الرَّغْبَةِ إِلَيْكَ وَالرَّهْبَةِ مِنْكَ,Standing between hope in You and fear of You
,وَأَنْتَ أَوْلَى مَنْ رَجَـاهُ,And You are the most worthy of those in whom he hopes
,وَأَحَقُّ مَنْ خَشِيَـهُ وَاتَّقَـاهُ,And the most deserving of those whom he fears and is cautious of
,فَاعْطِنِيْ يَا رَبِّ مَا رَجَوْتُ، وَ آمِنِّيْ مَا حَذِرْتُ,"So grant me, O Lord, what I hope for, and secure me from what I dread"
,وَعُدْ عَلَيَّ بِعَائِدَةِ رَحْمَتِكَ إِنَّكَ أَكْرَمُ الْمَسْؤُوْلِينَ,"And bestow upon me the benefits of Your mercy, for You are the Most Generous of those who are asked"
,أَللَّهُمَّ وَإِذْ سَتَـرْتَنِيْ بِعَفْوِكَ وَتَغَمَّـدْتَنِيْ بِفَضْلِكَ,"O Allah, since You have covered me with Your pardon and enveloped me in Your grace"
,فِيْ دَارِ الْفَنَاءِ بِحَضرَةِ الْأَكْفَاءِ,In this transient world in the presence of my peers
,فَأَجِرْنِيْ مِنْ فَضِيحَاتِ دَارِ الْبَقَاءِ,Then protect me from the disgraces of the eternal abode
,عِنْدَ مَوَاقِفِ الْأَشْهَادِ مِنَ المَلَائِكَةِ الْمُقَرَّبِينَ,At the stations where witnesses stand - the close angels
,وَالرُّسُلِ الْمُكَرَّمِيْنَ وَالشُّهَدَاءِ وَالصَّالِحِيْنَ,"The honored messengers, the martyrs, and the righteous"
,مِنْ جَارٍ كُنْتُ أُكَاتِمُهُ سَيِّئاتِي,From a neighbor from whom I used to hide my sins
,وَمِنْ ذِيْ رَحِمٍ كُنْتُ أَحْتَشِمُ مِنْهُ فِيْ سَرِيرَاتِي,And from a relative from whom I was shy regarding my private affairs
,لَمْ أَثِقْ بِهِمْ رَبِّ فِيْ السِّتْرِ عَلَيَّ,"I did not trust them, my Lord, to cover me"
,وَوَثِقْتُ بِكَ رَبِّ فِيْ الْمَغفِرَةِ لِيْ,"But I trusted in You, my Lord, to forgive me"
,وَأَنْتَ اَوْلَى مَنْ وُثِقَ بِهِ وَأَعْطَى مَنْ رُغِبَ إِلَيْهِ,And You are the most worthy of being trusted and the most generous to those who seek from You
,وَأَرْأَفُ مَنِ اسْتُرْحِمَ فَارْحَمْنِي,"And the most compassionate of those from whom mercy is sought, so have mercy on me"
,أَللَّهُمَّ وَأَنْتَ حَدَرْتَنِيْ مَاءً مَهِينًا مِنْ صُلْبٍ,"O Allah, You made me descend as a humble fluid from a spine"
,مُتَضَائِقِ الْعِظَامِ حَرِجِ الْمَسَالِكِ,With narrow bones and constricted passages
,إِلَى رَحِم ضَيِّقَة سَتَرْتَهَا بِالْحُجُبِ,To a narrow womb which You covered with veils
,تُصَرِّفُنِيْ حَالًاَ عَنْ حَال حَتَّى انْتَهَيْتَ بِيْ إِلَى تَمَامِ الصُّورَةِ,You transformed me from state to state until You brought me to the completion of form
,وَأَثْبَتَّ فِيَّ الْجَوَارحَ,And established in me the limbs
,كَمَا نَعَتَّ فِيْ كِتَابِكَ,As You described in Your Book
,نُطْفَةً ثُمَّ عَلَقَةً ثُمَّ مُضْغَةً ثُمَّ عِظَامًا,"A drop, then a clot, then a lump, then bones"
,ثُمَّ كَسَوْتَ الْعِظَامَ لَحْمًا ثُمَّ أَنْشَأتَنِيْ خَلْقًا آخَرَ كَمَا شِئْتَ,"Then You clothed the bones with flesh, then created me as another creature as You willed"
,حَتَّى إِذَا احْتَجْتُ إِلَى رِزْقِكَ,Until when I needed Your provision
,وَلَمْ أَسْتَغْنِ عَنْ غِيَـاثِ فَضْلِكَ,And could not dispense with the aid of Your grace
,جَعَلْتَ لِيْ قُـوَّتًا مِنْ فَضْلِ طَعَام وَشَرَاب,You made for me sustenance from the abundance of food and drink
,أَجْرَيْتَهُ لِأَمَتِكَ الَّتِيْ أَسْكَنْتَنِيْ جَوْفَهَا وَأَوْدَعْتَنِيْ قَرَارَ رَحِمِهَا,Which You provided for Your maidservant in whose belly You lodged me and in whose womb You deposited me
,وَلَوْ تَكِلُنِيْ يَا رَبِّ فِيْ تِلْكَ الْحَـالَاتِ إِلَى حَوْلِي,"If You had entrusted me, O Lord, in those states to my own strength"
,أَوْ تَضْطَرُّنِيْ إِلَى قُوّتي,Or forced me to rely on my own power
,لَكَانَ الْحَوْلُ عَنِّيْ مُعْتَزِلًا، وَلَكَانَتِ الْقُوَّةُ مِنِّيْ بَعِيدَةً,"Strength would have been far from me, and power would have been distant from me"
,فَغَذَوْتَنِيْ بِفَضْلِكَ غِذَاءَ البَرِّ اللَّطِيفِ,"So You nourished me by Your grace with the nourishment of the tender, kind one"
,تَفْعَلُ ذٰلِكَ بِيْ تَطَوُّلًا عَلَيَّ إِلَى غَايَتِيْ هَذِهِ,You did that for me out of Your favor until this present time
,لَا أَعْدَمُ بِرَّكَ وَلَا يُبْطِئُ بِيْ حُسْنُ صَنِيعِكَ,"I do not lack Your goodness, nor is Your beneficence slow to reach me"
,وَلَا تَتَأَكَّدُ مَعَ ذٰلِكَ ثِقَتِي,"Yet with all that, my confidence does not become firm"
,فَأَتَفَرَّغَ لِمَا هُوَ أَحْظَى لِيْ عِنْدَكَ,So that I might devote myself to what is more favorable for me with You
,قَدْ مَلَكَ الشَّيْطَانُ عِنَانِيْ فِيْ سُوءِ الظَّنِّ وَضَعْفِ الْيَقِينِ,Satan has gained control over me through evil thoughts and weak certainty
,فَأَنَا أَشْكُوْ سُوْءَ مُجَاوَرَتِهِ لِيْ وَطَـاعَةَ نَفْسِيْ لَـهُ,I complain of his evil companionship with me and my soul's obedience to him
,وَأَسْتَعْصِمُـكَ مِنْ مَلَكَتِهِ، وَأَتَضَـرَّعُ إِلَيْكَ فِيْ صَرْفِ كَيْدِهِ عَنِّيْ,"I seek Your protection from his dominion, and I implore You to turn his schemes away from me"
,وَ أَسْأَلُكَ فِيْ أَنْ تُسَهِّلَ إِلَى رِزْقِيْ سَبِيْلًا,And I ask You to make easy the path to my provision
,فَلَكَ الْحَمْدُ عَلَى ابْتِدَائِكَ بِالنِّعَمِ الْجِسَامِ,So to You belongs praise for initiating great blessings
,وَإِلْهَامِكَ الشُّكْرَ عَلَى الْإِحْسَانِ وَالْاِنْعَامِ,And inspiring gratitude for kindness and favor
,فَصَلِّ عَلَى مُحَمَّدٍ وَ آلِهِ,So bless Muhammad and his family
,وَسَهِّلْ عَلَيَّ رِزْقِيْ وَأَنْ تُقَنِّعَنِيْ بِتَقْدِيرِكَ لِيْ,"And make my provision easy for me, and make me content with what You have decreed for me"
,وَأَنْ تُرْضِيَنِيْ بِحِصَّتِيْ فِيمَا قَسَمْتَ لِيْ,And make me satisfied with my portion in what You have apportioned for me
,وَأَنْ تَجْعَـلَ مَـا ذَهَبَ مِنْ جِسْمِيْ وَعُمُرِيْ,And make what has gone from my body and my life
,فِيْ سَبِيْلِ طَاعَتِكَ إِنَّكَ خَيْرُ الرَّازِقِينَ,"To be in the path of obedience to You, for You are the Best of Providers"
