Line id,Arabic text,Translation
,بِسْمِ اللَّـهِ الرَّحْمَـٰنِ الرَّحِيمِ,"In the name of Allah, the Most Beneficent, the Most Merciful"
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّدٍ,"O Allah, send your blessings upon Muhammad and the family of Muhammad"
,اِلٰهِيْ اِنَّهُ,"My God, indeed"
,لَيْسَ يَرُدُّ غَضَبَكَ اِلَّا حِلْمُكَ,Nothing repels Your anger except Your clemency
,وَلَا يُنْجِيْ مِنْ عِقَابِكَ اِلَّا عَفْوُكَ,And nothing saves from Your punishment except Your forgiveness
,وَلَا يُخَلِّصُ مِنْكَ اِلَّا رَحْمَتُكَ وَ التَّضَرُّعُ اِلَيْكَ,And nothing delivers from You except Your mercy and humble entreaty to You
,فَهَبْ لِيْ يَا اِلٰهِيْ فَرَحًا بِالْقُدْرَةِ الَّتِيْ,"So grant me, O my God, relief through the power by which"
,بِهَا تُحْيِيْ مَيْتَ الْبِلَادِ,You revive the dead lands
,وَ بِهَا تَنْشُرُ اَرْوَاحَ الْعِبَادِ,And by which You resurrect the souls of Your servants
,وَلَا تُهْلِكْنِيْ وَ عَرِّفْنِيْ الْاِجَابَةَ,"Do not destroy me, and let me recognize Your answer"
,يَارَبِّ وَ ارْفَعْنِيْ وَ لَا تَضَعْنِيْ,"O Lord, raise me up and do not put me down"
,وَ انْصُرْنِيْ وَ ارْزُقْنِيْ,Support me and provide for me
,وَ عَافِنِيْ مِنَ الْآفَاتِ,And protect me from calamities
,يَا رَبِّ,O my Lord
,اِنْ تَرْفَعْنِيْ فَمَنْ يَضَعُنِيْ,"If You raise me, who can put me down?"
,وَ اِنْ تَضَعْنِيْ فَمَنْ يَرْفَعُنِيْ,"And if You put me down, who can raise me?"
,وَقَدْ عَلِمْتُ يَا اِلٰهِيْ اَنْ,"I have learned, O my God, that"
,لَيْسَ فِيْ حُكْمِكَ ظُلْمٌ,There is no injustice in Your judgment
,وَلَا فِيْ نَقِمَتِكَ عَجَلَةٌ,And no haste in Your vengeance
,اِنَّمَا يَعْجَلُ مَنْ يَخَافُ الْفَوْتَ,Only those who fear missing an opportunity make haste
,وَ يَحْتَاجُ اِلَى الظُّلْمِ الضَّعِيْفُ,And only the weak need to resort to injustice
,وَ قَدْ تَعَالَيْتَ عَنْ ذٰلِكَ يَا سَيِّدِيْ عُلُوًّا كَبِيْرًا,"You are far above that, O my Master, exceedingly high"
,رَبِّ لَا تَجْعَلْنِيْ,"My Lord, do not make me"
,لِلْبَلَاءِ غَرَضًا,A target for affliction
,وَ لَا لِنَقِمَتِكَ نَصَبًا,Nor an object for Your vengeance
,وَ مَهِّلْنِيْ وَنَفِّسْنِيْ,Grant me respite and relief
,وَ اَقِلْنِيْ عَثْرَتِيْ,And forgive my errors
,وَ لَا تُتْبِعْنِيْ بِالْبَلَاءِ,And do not follow me with affliction
,فَقَدْ تَرٰى ضَعْفِيْ وَ قِلَّةَ حِيْلَتِيْ,For You see my weakness and my limited resources
,,
,,
,فَصَبِّرْنِيْ فَإِنِّيْ يَا رَبِّ ضَعِيْفٌ مُتَضَرِّعٌ اِلَيْكَ يَا رَبِّ,"So grant me patience, for I am, O Lord, weak and beseeching You, O Lord"
,وَ اَعُوْذُ بِكَ مِنْكَ فَاَعِذْنِيْ,"I seek refuge in You from You, so protect me"
,وَ اَنْتَ الْعَظِيْمُ اَعْظَمُ مِنْ كُلِّ عَظِيْمٍ,"You are the Greatest, greater than every great thing"
,بِكَ بِكَ بِكَ اسْتَتَرْتُ,"By You, by You, by You I have sought concealment"
,يَا اَللَّهُ يَا اَللَّهُ يَا اَللَّهُ يَا اَللَّهُ يَا اَللَّهُ يَا اَللَّهُ يَا اَللَّهُ يَا اَللَّهُ يَا اَللَّهُ يَا اَللَّهُ,"O Allah, O Allah, O Allah, O Allah, O Allah, O Allah, O Allah, O Allah, O Allah, O Allah"
,صَلِّ عَلٰى مُحَمَّدٍ وَ آلِهِ الطَّيِّبِيْنَ الطَّاهِرِيْنَ,Send blessings upon Muhammad and his pure and purified family
