Line id,Arabic text,Translation
,بِسْمِ اللَّـهِ الرَّحْمَـٰنِ الرَّحِيمِ,"In the name of Allah, the Most Beneficent, the Most Merciful"
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّدٍ,"O Allah, send blessings upon Muhammad and the family of Muhammad"
,اَللَّهُمَّ إِنِّيْ أَسْتَخِيرُكَ بِعِلْمِكَ,"O Allah, I seek the best from You through Your knowledge"
,فَصَلِّ عَلَى مُحَمَّدٍ وَ آلِهِ وَ اقْضِ لِيْ بِالْخِيَرَةِ,"So send blessings upon Muhammad and his family, and decide for me what is best"
,وَ أَلْهِمْنَا مَعْرِفَةَ الِاخْتِيَارِ,And inspire us with the knowledge of making the right choice
,وَ اجْعَلْ ذٰلِكَ ذَرِيْعَةً إِلَى الرِّضَا,And make that a means to being pleased
,بِمَا قَضَيْتَ لَنَا وَ التَّسْلِيمِ لِمَا حَكَمْتَ,With what You have decreed for us and submission to what You have ruled
,فَأَزِحْ عَنَّا رَيْبَ الِارْتِيَابِ,Remove from us the doubt of uncertainty
,وَ أَيِّدْنَا بِيَقِينِ الْمُخْلِصِينَ,And support us with the certainty of the sincere ones
,وَ لَا تَسُمْنَا عَجْزَ الْمَعْرِفَةِ عَمَّا تَخَيَّرْتَ,And do not burden us with the inability to recognize what You have chosen
,فَنَغْمِطَ قَدْرَكَ وَ نَكْرَهَ مَوْضِعَ رِضَاكَ,So that we undervalue Your decree and dislike the place of Your pleasure
,وَ نَجْنَحَ إِلَى الَّتِيْ هِيَ أَبْعَدُ مِنْ حُسْنِ الْعَاقِبَةِ,And incline toward that which is further from a good outcome
,وَ أَقْرَبُ إِلَى ضِدِّ الْعَافِيَةِ,And closer to the opposite of well-being
,حَبِّبْ إِلَيْنَا مَا نَكْرَهُ مِنْ قَضَائِكَ,Make beloved to us what we dislike from Your decree
,وَ سَهِّلْ عَلَيْنَا مَا نَسْتَصْعِبُ مِنْ حُكْمِكَ,And make easy for us what we find difficult from Your ruling
,وَ أَلْهِمْنَا الِانْقِيَادَ لِمَا أَوْرَدْتَ عَلَيْنَا مِنْ مَشِيَّتِكَ,And inspire us to submit to what You bring upon us from Your will
,حَتَّى لَا نُحِبَّ تَأْخِيرَ مَا عَجَّلْتَ,Until we do not wish to delay what You have hastened
,وَ لَا تَعْجِيلَ مَا أَخَّرْتَ وَ لَا نَكْرَهَ مَا أَحْبَبْتَ,"Nor hasten what You have delayed, and we do not dislike what You love"
,وَ لَا نَتَخَيَّرَ مَا كَرِهْتَ,And we do not choose what You dislike
,وَ اخْتِمْ لَنَا بِالَّتِيْ هِيَ أَحْمَدُ عَاقِبَةً وَ أَكْرَمُ مَصِيرًا,And conclude for us with that which has the most praiseworthy outcome and the most noble destination
,إِنَّكَ تُفِيدُ الْكَرِيمَةَ وَ تُعْطِيْ الْجَسِيمَةَ,"Indeed, You bestow the precious and give the magnificent"
,وَ تَفْعَلُ مَا تُرِيدُ وَ أَنْتَ عَلَى كُلِّ شَيْءٍ قَدِيرٌ,"And You do whatever You will, and You have power over all things"
