Line id,Arabic text,Translation
,بِسْمِ اللَّـهِ الرَّحْمَـٰنِ الرَّحِيمِ,"In the name of Allah, the Most Beneficent, the Most Merciful"
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّدٍ,"O Allah, send blessings upon Muhammad and the family of Muhammad"
,اَللَّهُمَّ وَأَتْبَاعُ الرُّسُلِ وَمُصَدِّقُوهُمْ,"O Allah, and the followers of the messengers and those who believed in them"
,مِنْ أَهْلِ الَارْضِ بِالْغَيْبِ عِنْدَ مُعَارَضَةِ الْمُعَانِدِيْنَ لَهُمْ,"From among the people of the earth in the unseen, when confronted by those who opposed them"
,بِالتَّكْذِيبِ وَالْإِشْتِيَاقِ إِلَى الْمُرْسَلِينَ بِحَقَائِقِ الَايْمَانِ,"With denial, and those who yearned for the messengers with true faith"
,فِيْ كُلِّ دَهْرٍ وَزَمَانٍ أَرْسَلْتَ فِيهِ رَسُولًا، وَأَقَمْتَ لِأَهْلِهِ دَلِيْلًا,"In every era and time in which You sent a messenger, and established for its people a guide"
,مِنْ لَدُنْ آدَمَ إِلَى مُحَمَّدٍ صَلَّى اللَّهُ عَلَيْهِ وَ آلِهِ مِنْ أَئِمَّةِ الْهُدَى,"From the time of Adam to Muhammad, peace be upon him and his family, from among the Imams of guidance"
,وَقَادَةِ أَهْلِ التُّقَى عَلَى جَمِيْعِهِمُ السَّلاَمُ,"And the leaders of the pious, peace be upon all of them"
,فَاذْكُرْهُمْ مِنْكَ بِمَغْفِرَةٍ وَرِضْوَانٍ,So remember them with Your forgiveness and pleasure
,اَللَّهُمَّ وَأَصْحَابُ مُحَمَّدٍ خَاصَّةً الَّذِيْنَ أَحْسَنُوْا الصَّحَابَةَ,"O Allah, and especially the companions of Muhammad who excelled in companionship"
,وَالَّذِيْنَ أَبْلُوْا الْبَلاَءَ الْحَسَنَ فِيْ نَصْرِهِ,And those who offered excellent assistance in supporting him
,وَكَانَفُوهُ وَأَسْرَعُوْا إِلَى وِفَادَتِهِ وَسَابَقُوْا إِلَى دَعْوَتِهِ,"And surrounded him, and hastened to his delegation, and raced to his call"
,وَاسْتَجَابُوْا لَهُ حَيْثُ أَسْمَعَهُمْ حُجَّةَ رِسَالَاتِهِ,And responded to him when he made them hear the proof of his message
,وَفَارَقُوْا الْأَزْوَاجَ وَالْأَوْلاَدَ فِيْ إِظْهَارِ كَلِمَتِهِ,And separated from their spouses and children to uphold his message
,وَقَاتَلُوْا الْآبَاءَ وَالْأَبْنَاءَ فِيْ تَثْبِيْتِ نُبُوَّتِهِ,And fought against their fathers and sons to establish his prophethood
,وَانْتَصَرُوْا بِهِ وَمَنْ كَانُوْا مُنْطَوِينَ عَلَى,"And they were victorious with him, and they were filled with"
,مَحَبَّتِهِ يَرْجُونَ تِجَارَةً لَنْ تَبُورَ فِيْ مَوَدَّتِهِ,"His love, hoping for a trade that will never perish in his affection"
,وَالَّذِيْنَ هَجَرَتْهُمُ الْعَشَائِرُ إِذْ تَعَلَّقُوْا بِعُرْوَتِهِ,And those whose tribes abandoned them when they clung to his faith
,وَانْتَفَتْ مِنْهُمُ الْقَرَابَاتُ إِذْ سَكَنُوْا فِيْ ظِلِّ قَرَابَتِهِ,And their relatives disowned them when they dwelled in the shade of his kinship
,فَلَا تَنْسَ لَهُمُ اللَّهُمَّ مَا تَرَكُوْا لَكَ وَفِيكَ,"So do not forget, O Allah, what they left for You and in Your cause"
,وَأَرْضِهِمْ مِنْ رِضْوَانِكَ وَبِمَا حَاشُوْا الْخَلْقَ عَلَيْكَ,And please them with Your pleasure for how they directed people to You
,وَكَانُوْا مَعَ رَسُولِكَ دُعَاةً لَكَ إِلَيْكَ,"And they were with Your Messenger, calling to You"
,وَاشْكُرْهُمْ عَلَى هَجْرِهِمْ فِيكَ دِيَارَ قَوْمِهِمْ,And reward them for abandoning their people's homes for Your sake
,وَخُرُوجِهِمْ مِنْ سَعَةِ الْمَعَاشِ إِلَى ضِيقِهِ,And for leaving a life of comfort for hardship
,وَمَنْ كَثَّرْتَ فِيْ إِعْزَازِ دِينِكَ مِنْ مَظْلُومِهِمْ,And for how many of them were oppressed in strengthening Your religion
,اَللَّهُمَّ وَأَوْصِلْ إِلَى التَّابِعِينَ لَهُمْ بِإِحْسَانٍ، اَلَّذِيْنَ يَقُولُونَ,"O Allah, and extend to those who followed them in goodness, those who say"
,رَبَّنَا اغْفِرْ لَنَا وَلْإِخْوَانِنَا الَّذِيْنَ سَبَقُونَا بِالْإِيْمَانِ خَيْرَ جَزَائِكَ,"""Our Lord, forgive us and our brethren who preceded us in faith,"" the best of Your rewards"
