Line id,Arabic text,Translation
,بِسْمِ اللَّـهِ الرَّحْمَـٰنِ الرَّحِيمِ,"In the name of Allah, the Most Beneficent, the Most Merciful"
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّدٍ,"O Allah, send blessings upon Muhammad and the family of Muhammad"
,إِلَهِيْ هَدَيْتَنِيْ فَلَهَوْتُ,"My God, You guided me but I became distracted"
,وَ وَعَظْتَ فَقَسَوْتُ,You admonished me but I hardened my heart
,وَ أَبْلَيْتَ الْجَمِيلَ فَعَصَيْتُ,You bestowed upon me beautiful favors but I disobeyed
,ثُمَّ عَرَفْتُ مَا أَصْدَرْتَ,Then I recognized what I had done
,إِذْ عَرَّفْتَنِيهِ، فَاسْتَغْفَرْتُ فَأَقَلْتَ، فَعُدْتُ فَسَتَرْتَ,"When You made me realize it, I sought forgiveness and You pardoned me, I returned to sin and You veiled me"
,فَلَكَ إِلَهِيْ الْحَمْدُ,"So to You, my God, belongs all praise"
,تَقَحَّمْتُ أَوْدِيَةَ الْهَلَاكِ,I plunged into valleys of destruction
,وَ حَلَلْتُ شِعَابَ تَلَفٍ تَعَرَّضْتُ فِيهَا لِسَطَوَاتِكَ,"And descended into ravines of ruin, exposing myself to Your punishments"
,وَ بِحُلُوْلِهَا عُقُوبَاتِكَ,"And by entering them, to Your penalties"
,وَ وَسِيْلَتِيْ إِلَيْكَ التَّوْحِيدُ,And my means to You is monotheism
,وَ ذَرِيْعَتِيْ أَنِّيْ لَمْ أُشْرِكْ بِكَ شَيْئًا,And my path is that I have not associated anything with You
,وَ لَمْ أَتَّخِذْ مَعَكَ إِلَهًا,And I have not taken any god besides You
,وَ قَدْ فَرَرْتُ إِلَيْكَ بِنَفْسِي,And I have fled to You with myself
,وَ إِلَيْكَ مَفَرُّ المُسِيءِ,And to You is the escape of the wrongdoer
,وَ مَفْزَعُ الْمُضَيِّعِ لِحَظِّ نَفْسِهِ الْمُلْتَجِي,And the refuge of one who has squandered his share and seeks protection
,فَكَمْ مِنْ عَدُوٍّ انْتَضَى عَلَيَّ سَيْفَ عَدَاوَتِهِ,How many enemies have drawn the sword of enmity against me
,وَ شَحَذَ لِيْ ظُبَةَ مُدْيَتِهِ,And sharpened the edge of their blades for me
,وَ أَرْهَفَ لِيْ شَبَا حَدِّهِ,And honed the sharpness of their edge for me
,وَ دَافَ لِيْ قَوَاتِلَ سُمُومِهِ,And prepared deadly poisons for me
,وَ سَدَّدَ نَحْوِيْ صَوَائِبَ سِهَامِهِ,And aimed their accurate arrows toward me
,وَ لَمْ تَنَمْ عَنِّيْ عَيْنُ حِرَاسَتِهِ,And the eye of their vigilance did not sleep from watching me
,وَ أَضْمَرَ أَنْ يَسُومَنِيْ الْمَكْرُوهَ وَ يُجَرِّعَنِيْ زُعَاقَ مَرَارَتِهِ,And they intended to make me suffer harm and to make me drink the bitterness of their torment
,فَنَظَرْتَ يَا إِلَهِيْ إِلَى ضَعْفِيْ عَنِ احْتِمَالِ الْفَوَادِحِ,"Then You looked, my God, at my weakness in bearing calamities"
,وَ عَجْزِيْ عَنِ الِانْتِصَارِ مِمَّنْ قَصَدَنِيْ بِمُحَارَبَتِهِ,And my inability to defend myself against those who sought to wage war against me
,وَ وَحْدَتِيْ فِيْ كَثِيرِ عَدَدِ مَنْ نَاوَانِي,And my solitude against the great numbers of those who opposed me
,وَ أَرْصَدَ لِيْ بِالْبَلَاءِ فِيمَا لَمْ أُعْمِلْ فِيهِ فِكْرِي,And prepared affliction for me in matters I had not even considered
,فَابْتَدَأْتَنِيْ بِنَصْرِكَ,So You began by granting me Your support
,وَ شَدَدْتَ أَزْرِيْ بِقُوَّتِكَ,And You strengthened my back with Your power
,ثُمَّ فَلَلْتَ لِيْ حَدَّهُ,Then You blunted their blades for me
,وَ صَيَّرْتَهُ مِنْ بَعْدِ جَمْعٍ عَدِيدٍ وَحْدَهُ,"And after they were many in number, You made them solitary"
,وَ أَعْلَيْتَ كَعْبِيْ عَلَيْهِ,And You raised my stature above them
,وَ جَعَلْتَ مَا سَدَّدَهُ مَرْدُودًا عَلَيْهِ,"And what they aimed, You returned against them"
,فَرَدَدْتَهُ لَمْ يَشْفِ غَيْظَهُ,So You repelled them and their rage was not satisfied
,وَ لَمْ يَسْكُنْ غَلِيلُهُ,And their burning thirst was not quenched
,قَدْ عَضَّ عَلَى شَوَاهُ,They bit their fingertips in rage
,وَ أَدْبَرَ مُوَلِّيًا قَدْ أَخْلَفَتْ سَرَايَاهُ,"And retreated in defeat, their forces having failed"
,وَ كَمْ مِنْ بَاغٍ بَغَانِيْ بِمَكَايِدِهِ,How many oppressors sought to oppress me with their plots
,وَ نَصَبَ لِيْ شَرَكَ مَصَايِدِهِ,And set up traps to catch me
