Line id,Arabic text,Translation
,بِسْمِ اللَّـهِ الرَّحْمَـٰنِ الرَّحِيمِ,"In the Name of Allah, the Most Compassionate, the Most Merciful"
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّدٍ,"O Allah, send Your blessings upon Muhammad and the family of Muhammad"
,يَا مَنْ يَرْحَمُ مَنْ لَا يَرْحَمُهُ الْعِبَادُ,O He who has mercy on those whom the servants do not have mercy on
,وَ يَا مَنْ يَقْبَلُ مَنْ لَا تَقْبَلُهُ الْبِلَادُ,And O He who accepts those whom the lands do not accept
,وَ يَا مَنْ لَا يَحْتَقِرُ أَهْلَ الْحَاجَةِ إِلَيْهِ,And O He who does not look down upon those who are in need of Him
,وَ يَا مَنْ لَا يُخَيِّبُ الْمُلِحِّينَ عَلَيْهِ,And O He who does not disappoint those who insist on [asking] Him
,وَ يَا مَنْ لَا يَجْبَهُ بِالرَّدِّ أَهْلَ الدَّالَّةِ عَلَيْهِ,And O He who does not rebuke with rejection those who have confidence in Him
,وَ يَا مَنْ يَجْتَبِيْ صَغِيرَ مَا يُتْحَفُ بِهِ,And O He who accepts even the smallest gift presented to Him
,وَ يَشْكُرُ يَسِيرَ مَا يُعْمَلُ لَهُ,And who thanks for the slightest work done for Him
,وَ يَا مَنْ يَشْكُرُ عَلَى الْقَلِيلِ وَ يُجَازِيْ بِالْجَلِيلِ,And O He who thanks for the little and rewards with the great
,وَ يَا مَنْ يَدْنُوْ إِلَى مَنْ دَنَا مِنْهُ,And O He who draws near to one who approaches Him
,وَ يَا مَنْ يَدْعُوْ إِلَى نَفْسِهِ مَنْ أَدْبَرَ عَنْهُ,And O He who calls to Himself whoever turns away from Him
,وَ يَا مَنْ لَا يُغَيِّرُ النِّعْمَةَ، وَ لَا يُبَادِرُ بِالنَّقِمَةِ,"And O He who does not change the blessing, nor hastens to punishment"
,وَ يَا مَنْ يُثْمِرُ الْحَسَنَةَ حَتَّى يُنْمِيَهَا,And O He who causes the good deed to bear fruit until it grows
,وَ يَتَجَاوَزُ عَنِ السَّيِّئَةِ حَتَّى يُعَفِّيَهَا,And overlooks the evil deed until He erases it
,إِنْصَرَفَتِ الْآمَالُ دُوْنَ مَدَى كَرَمِكَ بِالْحَاجَاتِ,Hopes turn back with needs before reaching the extent of Your generosity
,وَ امْتَلَأَتْ بِفَيْضِ جُودِكَ أَوْعِيَةُ الطَّلِبَاتِ,And the vessels of requests are filled with the abundance of Your munificence
,وَ تَفَسَّخَتْ دُوْنَ بُلُوغِ نَعْتِكَ الصِّفَاتُ,And descriptions fall apart before reaching the reality of Your attributes
,فَلَكَ الْعُلُوُّ الْأَعْلَى فَوْقَ كُلِّ عَالٍ,For You is the highest elevation above every high one
,وَ الْجَلَالُ الْأَمْجَدُ فَوْقَ كُلِّ جَلَالٍ,And the most glorious majesty above every majesty
,كُلُّ جَلِيلٍ عِنْدَكَ صَغِيرٌ,Every great thing is small before You
,وَ كُلُّ شَرِيفٍ فِيْ جَنْبِ شَرَفِكَ حَقِيرٌ,And every noble thing is insignificant compared to Your nobility
,خَابَ الْوَافِدُوْنَ عَلَى غَيْرِكَ,Those who approach other than You are disappointed
,وَ خَسِرَ الْمُتَعَرِّضُونَ إِلَّا لَكَ، وَ ضَاعَ الْمُلِمُّونَ إِلَّا بِكَ,"And those who seek from other than You lose, and those who resort to other than You are ruined"
,وَ أَجْدَبَ الْمُنْتَجِعُونَ إِلَّا مَنِ انْتَجَعَ فَضْلَكَ,And those who seek provision elsewhere suffer drought except for the one who seeks Your bounty
,بَابُكَ مَفْتُوحٌ لِلرَّاغِبِينَ، وَ جُودُكَ مُبَاحٌ لِلسَّائِلِينَ,"Your door is open to those who desire, and Your generosity is available to those who ask"
,وَ إِغَاثَتُكَ قَرِيبَةٌ مِنَ الْمُسْتَغِيثِينَ,And Your help is near to those who seek assistance
,لَا يَخِيبُ مِنْكَ الْآمِلُونَ، وَ لَا يَيْأَسُ مِنْ عَطَائِكَ الْمُتَعَرِّضُونَ,"Those who hope in You are not disappointed, and those who seek Your giving do not despair"
,وَ لَا يَشْقَى بِنَقِمَتِكَ الْمُسْتَغْفِرُونَ,And those who seek Your forgiveness are not made miserable by Your punishment
,رِزْقُكَ مَبْسُوطٌ لِمَنْ عَصَاكَ,Your provision is extended even to those who disobey You
,وَ حِلْمُكَ مُعْتَرِضٌ لِمَنْ نَاوَاكَ,And Your forbearance presents itself to those who contend with You
,عَادَتُكَ الْإِحْسَانُ إِلَى الْمُسِيئِينَ,Your habit is to do good to the wrongdoers
,وَ سُنَّتُكَ الْإِبْقَاءُ عَلَى الْمُعْتَدِيْنَ,And Your way is to be forbearing with transgressors
,حَتَّى لَقَدْ غَرَّتْهُمْ أَنَاتُكَ عَنِ الرُّجُوعِ,Until Your slowness has deluded them from returning
,وَ صَدَّهُمْ إِمْهَالُكَ عَنِ النُّزُوعِ,And Your respite has deterred them from desisting
