Line id,Arabic text,Translation
,بِسْمِ اللَّـهِ الرَّحْمَـٰنِ الرَّحِيمِ,"In the name of Allah, the Most Compassionate, the Most Merciful"
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّدٍ,"O Allah, send blessings upon Muhammad and the family of Muhammad"
,اَلْحَمْدُ لِلَّهِ الَّذِيْ,All praise be to Allah who
,تَجَلّٰى لِلْقُلُوْبِ بِالْعَظَمَةِ,Manifests Himself to the hearts with His Greatness
,وَ احْتَجَبَ عَنِ الْاَبْصَارِ بِالْعِزَّةِ,And veils Himself from the eyes with His Might
,وَاقْتَدَرَ عَلَى الْاَشْيَاءِ بِالْقُدْرَةِ,And has power over all things through His Omnipotence
,فَلَا الْاَبْصَارُ تَثْبُتُ لِرُؤْيَتِه,So eyes cannot withstand seeing Him
,وَ لَا الْاَوْهَامُ تَبْلُغُ كُنْهَ عَظَمَتِه,And imaginations cannot comprehend the essence of His Greatness
,تَجَبَّرَ بِالْعَظَمَةِ وَ الْكِبْرِيَاءِ,He is Mighty in Greatness and Grandeur
,وَ تَعَطَّفَ بِالْعِزِّ وَ الْبِرِّ وَ الْجَلَالِ,"And is gracious with Honor, Goodness, and Majesty"
,وَ تَقَدَّسَ بِالْحُسْنِ وَ الْجَمَالِ,And is sanctified with Beauty and Elegance
,وَ تَمَجَّدَ بِالْفَخْرِ وَ الْبَهَاءِ,And is glorified with Pride and Splendor
,وَ تَجَلَّلَ بِالْمَجْدِ وَ الْآلَاءِ,And is clothed in Glory and Blessings
,وَ اسْتَخْلَصَ بِالنُّوْرِ وَ الضِّيَاءِ,And is distinguished with Light and Radiance
,خَالِقٌ لَا نَظِيْرَ لَهُ,A Creator without any equal
,وَ اَحَدٌ لَا نِدَّ لَهُ,The One without any rival
,وَ وَاحِدٌ لَا ضِدَّ لَهُ,The Unique without any opposite
,وَ صَمَدٌ لَا كُفْوَ لَهُ,The Eternal without any match
,وَ اِلٰهٌ لَا ثَانِيَ مَعَهُ,A God with no second beside Him
,وَ فَاطِرٌ لَا شَرِيْكَ لَهُ,An Originator with no partner
,وَ رَازِقٌ لَا مُعِيْنَ لَهُ,A Provider with no helper
,وَ الْاَوَّلُ بِلَا زَوَالٍ,The First without decline
,وَ الدَّآئِمُ بِلَا فَنَاءٍ,The Everlasting without end
,وَ الْقَائِمُ بِلَا عَنَآءٍ,The Sustainer without fatigue
,وَ الْمُؤْمِنُ بِلَا نِهَايَةٍ,The Granter of security without limit
,وَ الْمُبْدِئُ بِلَا اَمَدٍ,The Originator without term
,وَ الصَّانِعُ بِلَا اَحَدٍ,The Maker without anyone's help
,وَ الرَّبُّ بِلَا شَرِيْكٍ,The Lord without any partner
,وَ الْفَاطِرُ بِلَا كُلْفَةٍ,The Creator without effort
,وَ الْفَعَّالُ بِلَا عَجْزٍ,The Doer without weakness
,لَيْسَ لَهُ حَدٌّ فِيْ مَكَانٍ,He has no limit in space
,وَ لَا غَايَةٌ فِيْ زَمَانٍ,And no end in time
,لَمْ يَزَلْ وَ لَا يَزُوْلُ وَ لَنْ يَزَالَ كَذٰلِكَ اَبَدًا,"He always was, is not transient, and will always remain thus forever"
,هُوَ الْاِلٰهُ الْحَيُّ الْقَيُّوْمُ,"He is the God, the Ever-Living, the Self-Subsisting"
,اَلدَّآئِمُ الْقَدِيْمُ,"The Everlasting, the Eternal"
,اَلْقَادِرُ الْحَكِيْمُ,"The All-Powerful, the All-Wise"
,اِلٰهِيْ,My God
,عُبَيْدُكَ بِفِنَآئِكَ,Your humble servant is at Your threshold
,سَائِلُكَ بِفِنَآئِكَ,Your petitioner is at Your threshold
,فَقِيْرُكَ بِفِنَآئِكَ,Your needy one is at Your threshold
,اِلٰهِيْ,My God
,عُبَيْدُكَ بِفِنَآئِكَ,Your humble servant is at Your threshold
,سَائِلُكَ بِفِنَآئِكَ,Your petitioner is at Your threshold
,فَقِيْرُكَ بِفِنَآئِكَ,Your needy one is at Your threshold
,اِلٰهِيْ,My God
,عُبَيْدُكَ بِفِنَآئِكَ,Your humble servant is at Your threshold
,سَائِلُكَ بِفِنَآئِكَ,Your petitioner is at Your threshold
,فَقِيْرُكَ بِفِنَآئِكَ,Your needy one is at Your threshold
,اِلٰهِيْ,My God
,لَكَ يَرْهَبُ الْمُتَرَهِّبُوْنَ,The fearful fear You
,وَ اِلَيْكَ اَخْلَصَ الْمُسْتَهِلُّوْنَ,And those who cry out have sincere devotion to You
,رَهْبَةً لَكَ وَ رَجَآءً لِعَفْوِكَ,In awe of You and in hope of Your forgiveness
,يَا اِلٰهَ الْحَقِّ,O God of Truth
,اِرْحَمْ دُعَآءَ الْمُسْتَصْرِخِيْنَ,Have mercy on the prayers of those who cry for help
,وَاعْفُ عَنْ جَرَائِمِ الْغَافِلِيْنَ,And forgive the sins of the heedless
,وَ زِدْ فِيْ اِحْسَانِ الْمُنِيْبِيْنَ يَوْمَ الْوُفُوْدِ عَلَيْكَ,And increase the goodness of those who turn to You on the Day they come before You
,يَا كَرِيْمُ,O Most Generous One
