Line id,Arabic text,Translation
,بِسْمِ اللَّـهِ الرَّحْمَـٰنِ الرَّحِيمِ,"In the name of Allah, the Most Beneficent, the Most Merciful"
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّدٍ,"O Allah, send blessings upon Muhammad and the family of Muhammad"
,اَللَّهُمَّ يَا مَنْ بِرَحْمَتِهِ يَسْتَغيثُ الْمُذْنِبُونَ,"O Allah, O the One from whose mercy the sinners seek aid"
,وَيَا مَنْ إِلَى ذِكْرِ إِحْسَانِهِ يَفْزَعُ الْمُضْطَرُّونَ,And O the One to whose remembrance of favors the distressed turn
,وَيَا مَنْ لِخِيفَتِهِ يَنْتَحِبُ الْخَاطِئُونَ,And O the One before whose fear the wrongdoers weep
,يَا أُنْسَ كُلِّ مُسْتَوْحِشٍ غَرِيبٍ,O Companion of every lonely stranger
,وَيَا فَرَجَ كُلِّ مَكْرُوبٍ كَئِيبٍ,And O Relief of every sorrowful sufferer
,وَيَا غَوْثَ كُلِّ مَخْذُولٍ فَرِيدٍ,And O Aid of every abandoned solitary one
,وَيَا عَضُدَ كُلِّ مُحْتَاجٍ طَرِيدٍ,And O Support of every needy outcast
,أَنْتَ الَّذِيْ وَسِعْتَ كُلَّ شَيْءٍ رَحْمَةً وَعِلْمًا,You are the One who encompasses everything with mercy and knowledge
,وَأَنْتَ الَّذِيْ جَعَلْتَ لِكُلِّ مَخْلُوقٍ فِيْ نِعَمِكَ سَهْمًا,And You are the One who has granted every creature a share in Your blessings
,وَأَنْتَ الَّذِيْ عَفْوُهُ أَعْلَى مِنْ عِقَابِهِ,And You are the One whose forgiveness is greater than His punishment
,وَأَنْتَ الَّذِيْ تَسْعَى رَحْمَتُهُ أَمَامَ غَضَبِهِ,And You are the One whose mercy precedes His anger
,وَأَنْتَ الَّذِيْ عَطَاؤُهُ أَكْثَرُ مِنْ مَنْعِهِ,And You are the One whose giving is more than His withholding
,وَأَنْتَ الَّذِيْ اتَّسَعَ الْخَلَائِقُ كُلُّهُمْ فِيْ وُسْعِهِ,And You are the One in whose vastness all creation is contained
,وَأَنْتَ الَّذِيْ لَا يَرْغَبُ فِيْ جَزَاءِ مَنْ أَعْطَاهُ,And You are the One who does not desire recompense from those to whom You give
,وَأَنْتَ الَّذِيْ لَا يُفْرِطُ فِيْ عِقَابِ مَنْ عَصَاهُ,And You are the One who does not exceed in punishing those who disobey You
,وَأَنَا يَا إِلَهِيْ عَبْدُكَ الَّذِيْ أَمَرْتَهُ بِالدُّعَاءِ,"And I, O my God, am Your servant whom You commanded to supplicate"
,فَقَالَ لَبَّيْكَ وَسَعْدَيْكَ,"So I said: Here I am, at Your service and pleasure"
,هَا أَنَا ذَا يَا رَبِّ مَطْرُوحٌ بَيْنَ يَدَيْكَ,"Here I am, O Lord, thrown before You"
,أَنَا الَّذِيْ أَوْقَرَتِ الْخَطَايَا ظَهْرَهُ,I am the one whose back is burdened with sins
,وَأَنَا الَّذِيْ أَفْنَتِ الذُّنُوبُ عُمْرَهُ,And I am the one whose life is consumed by wrongdoings
,وَأَنَا الَّذِيْ بِجَهْلِهِ عَصَاكَ,"And I am the one who, in his ignorance, disobeyed You"
,وَلَمْ تَكُنْ أَهْلًا مِنْهُ لِذَاكَ,Though You did not deserve that from him
,هَلْ أَنْتَ يَا إِلَهِيْ رَاحِمٌ مَنْ دَعَاكَ فَأُبْلِغَ فِيْ الدُّعَاءِ,"Will You, O my God, be merciful to one who supplicates to You, so I may persist in supplication?"
,أَمْ أَنْتَ غَافِرٌ لِمَنْ بَكَاكَ فَأُسْرِعَ فِيْ الْبُكَاءِ,"Or will You forgive one who weeps to You, so I may hasten to weep?"
,أَمْ أَنْتَ مُتَجَاوِزٌ عَمَّنْ عَفَّرَ لَكَ وَجْهَهُ تَذَلُّلًا,Or will You overlook one who humbles his face before You?
,أَمْ أَنْتَ مُغْنٍ مَنْ شَكَا إِلَيْكَ فَقْرَهُ تَوَكُّلًا,"Or will You enrich one who complains to You of his poverty, trusting in You?"
,إِلَهِيْ لَا تُخَيِّبْ مَنْ لَا يَجِدُ مُعْطِيًا غَيْرَكَ,"My God, do not disappoint one who finds no giver other than You"
,وَلَا تَخْذُلْ مَنْ لَا يَسْتَغْنِيْ عَنْكَ بِأَحَدٍ دُونَكَ,And do not forsake one who cannot be free of need for You through anyone else
,إِلَهِيْ فَصَلِّ عَلَى مُحَمَّدٍ وَ آلِهِ,"My God, send blessings upon Muhammad and his family"
,وَلَا تُعْرِضْ عَنِّيْ وَقَدْ أَقْبَلْتُ عَلَيْكَ,And do not turn away from me when I have turned toward You
,وَلَا تَحْرِمْنِيْ وَقَدْ رَغِبْتُ إِلَيْكَ,And do not deprive me when I have desired You
