Line id,Arabic text,Translation
,بِسْمِ اللَّـهِ الرَّحْمَـٰنِ الرَّحِيمِ,"In the name of Allah, the Most Compassionate, the Most Merciful"
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّدٍ,"O Allah, send blessings upon Muhammad and the family of Muhammad"
,يَا مَنْ لَا يَخْفَى عَلَيْهِ أَنْبَاءُ الْمُتَظَلِّمِيْنَ,O He from whom the pleas of the oppressed are not hidden
,وَ يَا مَنْ لَا يَحْتَاجُ فِيْ قَصَصِهِمْ إِلَى شَهَادَاتِ الشَّاهِدِيْنَ,O He who does not need witnesses to confirm their stories
,وَ يَا مَنْ قَرُبَتْ نُصْرَتُهُ مِنَ الْمَظْلُومِيْنَ,O He whose help is near to the oppressed
,وَ يَا مَنْ بَعُدَ عَوْنُهُ عَنِ الظَّالِمِيْنَ قَدْ عَلِمْتَ,O He whose aid is far from the oppressors. You know
,يَا إِلَهِيْ مَا نَالَنِيْ مِنْ فُلَانِ بْنِ فُلَانٍ مِمَّا حَظَرْتَ,"O my God, what I have suffered from so-and-so, son of so-and-so, from what You have forbidden"
,وَ انْتَهَكَهُ مِنِّيْ مِمَّا حَجَزْتَ عَلَيْهِ بَطَرًا فِيْ نِعْمَتِكَ عِنْدَهُ وَ اغْتِرَارًا بِنَكِيرِكَ عَلَيْهِ,"And what he has violated against me from what You have prohibited, out of arrogance for Your blessings upon him and in delusion about Your punishment"
,اَللَّهُمَّ فَصَلِّ اللَّهُمَّ عَلَى مُحَمَّدٍ وَ آلِهِ,"O Allah, send blessings upon Muhammad and his family"
,وَ خُذْ ظَالِمِيْ وَ عَدُوِّيْ عَنْ ظُلْمِيْ بِقُوَّتِكَ,And stop my oppressor and enemy from oppressing me by Your strength
,وَ افْلُلْ حَدَّهُ عَنِّيْ بِقُدْرَتِكَ وَ اجْعَلْ لَهُ,"And blunt his edge against me by Your power, and create for him"
,شُغْلًا فِيمَا يَلِيهِ وَ عَجْزًا عَمَّا يُنَاوِيهِ,Preoccupation with his own affairs and inability to harm me
