Line id,Arabic text,Translation
,بِسْمِ اللَّـهِ الرَّحْمَـٰنِ الرَّحِيمِ,"In the name of Allah, the Most Gracious, the Most Merciful"
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّدٍ,"O Allah, send blessings upon Muhammad and the family of Muhammad"
,اَللَّهُمَّ إِنَّكَ أَعَنْتَنِيْ عَلَى خَتْمِ كِتَابِكَ,"O Allah, You have helped me complete Your Book"
,اَلَّذِيْ أَنْزَلْتَهُ نُورًا وَجَعَلْتَهُ مُهَيْمِنًا,Which You have sent down as a light and made it a guardian
,عَلَى كُلِّ كِتَابٍ أَنْزَلْتَهُ,Over every book You have revealed
,وَفَضَّلْتَهُ عَلَى كُلِّ حَدِيثٍ قَصَصْتَهُ,And You have preferred it over every narrative You have related
,وَفُرْقَانًا فَرَقْتَ بِهِ بَيْنَ حَلَالِكَ وَحَرَامِكَ,And a criterion by which You distinguished between what is lawful and what is forbidden
,وَقُرْآنًا أَعْرَبْتَ بِهِ عَنْ شَرَائِعِ أَحْكَامِكَ,And a Quran through which You explained the laws of Your commandments
,وَكِتَابًا فَصَّلْتَهُ لِعِبَادِكَ تَفْصِيلًا,And a book which You have detailed for Your servants in detail
,وَوَحْيًا أَنْزَلْتَهُ عَلَى نَبِيِّكَ مُحَمَّدٍ صَلَوَاتُكَ عَلَيْهِ وَ آلِهِ تَنْزِيلًا,"And a revelation which You sent down to Your Prophet Muhammad, may Your blessings be upon him and his family"
,وَجَعَلْتَهُ نُورًا نَهْتَدِيْ مِنْ ظُلَمِ الضَّلَالَةِ وَالْجَهَالَةِ بِاتِّبَاعِهِ,And You made it a light by which we can be guided from the darkness of misguidance and ignorance by following it
,وَشِفَاءً لِمَنْ أَنْصَتَ بِفَهْمِ التَّصْدِيقِ إِلَى اسْتِمَاعِهِ,And a healing for those who listen with understanding and belief to its recitation
,وَمِيزَانَ قِسْطٍ لَا يَحِيفُ عَنِ الْحَقِّ لِسَانُهُ,And a scale of justice whose tongue does not deviate from the truth
,وَنُورَ هُدًى لَا يَطْفَأُ عَنِ الشَّاهِدِيْنَ بُرْهَانُهُ,And a light of guidance whose proof is not extinguished for those who witness it
,وَعَلَمَ نَجَاةٍ لَا يَضِلُّ مَنْ أَمَّ قَصْدَ سُنَّتِهِ,"And a flag of salvation, whoever follows the path of its tradition will not go astray"
,وَلَا تَنَالُ أَيْدِيْ الْهَلَكَاتِ مَنْ تَعَلَّقَ بِعُرْوَةِ عِصْمَتِهِ,And the hands of destruction cannot reach whoever clings to the handle of its protection
,اَللَّهُمَّ فَإِذْ أَفَدْتَنَا الْمَعُونَةَ عَلَى تِلَاوَتِهِ,"O Allah, as You have granted us help in its recitation"
,وَسَهَّلْتَ جَوَاسِيَ أَلْسِنَتِنَا بِحُسْنِ عِبَارَتِهِ,And made our tongues eloquent with its beautiful expressions
,فَاجْعَلْنَا مِمَّنْ يَرْعَاهُ حَقَّ رِعَايَتِهِ,So make us among those who observe it with due observance
,وَيَدِينُ لَكَ بِاعْتِقَادِ التَّسْلِيمِ لِمُحْكَمِ آيَاتِهِ,And who believe in submitting to its definitive verses
,وَيَفْزَعُ إِلَى الْإِقْرَارِ بِمُتَشَابِهِهِ وَمُوضَحَاتِ بَيِّنَاتِهِ,And who seek refuge in acknowledging its ambiguous verses and clear evidences
,اَللَّهُمَّ إِنَّكَ أَنْزَلْتَهُ عَلَى نَبِيِّكَ,"O Allah, You revealed it to Your Prophet"
,مُحَمَّدٍ صَلَّى اللَّهُ عَلَيْهِ وَ آلِهِ مُجْمَلًا,"Muhammad, peace be upon him and his family, in summary"
,وَأَلْهَمْتَهُ عِلْمَ عَجَائِبِهِ مُكَمَّلًا,And inspired him with the knowledge of its wonders completely
,وَوَرَّثْتَنَا عِلْمَهُ مُفَسَّرًا,And You made us inherit its knowledge in explanation
,وَفَضَّلْتَنَا عَلَى مَنْ جَهِلَ عِلْمَهُ,And You favored us over those who are ignorant of its knowledge
,وَقَوَّيْتَنَا عَلَيْهِ لِتَرْفَعَنَا فَوْقَ مَنْ لَمْ يُطِقْ حَمْلَهُ,And You strengthened us with it to raise us above those who cannot bear its weight
,اَللَّهُمَّ فَكَمَا جَعَلْتَ قُلُوبَنَا لَهُ حَمَلَةً,"O Allah, as You have made our hearts carriers of it"
,وَعَرَّفْتَنَا بِرَحْمَتِكَ شَرَفَهُ وَفَضْلَهُ,And by Your mercy made known to us its nobility and excellence
,فَصَلِّ عَلَى مُحَمَّدٍ الْخَطِيبِ بِهِ,So send blessings upon Muhammad who delivered it
,وَعَلَى آلِهِ الْخُزَّانِ لَهُ,And upon his family who are its treasurers
,وَاجْعَلْنَا مِمَّنْ يَعْتَرِفُ بِأَنَّهُ مِنْ عِنْدِكَ,And make us among those who confess that it is from You
,حَتَّى لَا يُعَارِضَنَا الشَّكُّ فِيْ تَصْدِيقِهِ,So that no doubt confronts us in believing it
,وَلَا يَخْتَلِجَنَا الزَّيْغُ عَنْ قَصْدِ طَرِيقِهِ,And no deviation takes us away from its intended path
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِهِ,"O Allah, send blessings upon Muhammad and his family"
,وَاجْعَلْنَا مِمَّنْ يَعْتَصِمُ بِحَبْلِهِ,And make us among those who hold fast to its rope
,وَيَأْوِيْ مِنَ الْمُتَشَابِهَاتِ إِلَى حِرْزِ مَعْقِلِهِ,And who take refuge from uncertainties in the security of its stronghold
,وَيَسْكُنُ فِيْ ظِلِّ جَنَاحِهِ,And who dwell in the shade of its wing
,وَيَهْتَدِيْ بِضَوْءِ صَبَاحِهِ,And who are guided by the light of its morning
,وَيَقْتَدِيْ بِتَبَلُّجِ إِسْفَارِهِ,And who follow the brightness of its radiance
,وَيَسْتَصْبِحُ بِمِصْبَاحِهِ,And who seek illumination from its lamp
,وَلَا يَلْتَمِسُ الْهُدَى فِيْ غَيْرِهِ,And who do not seek guidance from any other source
,اَللَّهُمَّ وَكَمَا نَصَبْتَ بِهِ مُحَمَّدًا عَلَمًا لِلدَّلَالَةِ عَلَيْكَ,"O Allah, just as You appointed Muhammad as a flag to guide to You"
,وَأَنْهَجْتَ بِآلِهِ سُبُلَ الرِّضَا إِلَيْكَ,And through his family You made clear the paths of Your pleasure
,فَصَلِّ عَلَى مُحَمَّدٍ وَ آلِهِ,So send blessings upon Muhammad and his family
,وَاجْعَلِ الْقُرْآنَ وَسِيْلَةً لَنَا إِلَى أَشْرَفِ مَنَازِلِ الْكَرَامَةِ,And make the Quran a means for us to reach the most noble stations of honor
,وَسُلَّمًا نَعْرُجُ فِيهِ إِلَى مَحَلِّ السَّلَامَةِ,And a ladder by which we may ascend to the place of safety
,وَسَبَبًا نُجْزَى بِهِ النَّجَاةَ فِيْ عَرْصَةِ الْقِيَامَةِ,And a cause for which we may be rewarded with salvation on the Day of Resurrection
,وَذَرِيْعَةً نَقْدَمُ بِهَا عَلَى نَعِيمِ دَارِ الْمُقَامَةِ,And a means by which we may proceed to the bliss of the Eternal Abode
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِهِ,"O Allah, send blessings upon Muhammad and his family"
,وَاحْطُطْ بِالْقُرْآنِ عَنَّا ثِقْلَ الْأَوْزَارِ,"And relieve us, through the Quran, of the burden of sins"
,وَهَبْ لَنَا حُسْنَ شَمَائِلِ الْأَبْرَارِ,And grant us the good character of the righteous
,وَاقْفُ بِنَا آثَارَ الَّذِيْنَ قَامُوْا لَكَ بِهِ,And make us follow in the footsteps of those who stood before You with it
,آنَاءَ اللَّيْلِ وَأَطْرَافَ النَّهَارِ,During the hours of the night and the ends of the day
,حَتَّى تُطَهِّرَنَا مِنْ كُلِّ دَنَسٍ بِتَطْهِيرِهِ,Until You purify us from every impurity through its purification
,وَتَقْفُوَ بِنَا آثَارَ الَّذِيْنَ اسْتَضَاؤُوْا بِنُوْرِهِ,And make us follow the footsteps of those who sought light from its illumination
,وَلَمْ يُلْهِهِمُ الْأَمَلُ عَنِ الْعَمَلِ فَيَقْطَعَهُمْ بِخُدَعِ غُرُورِهِ,"And were not distracted by false hopes from action, thus being cut off by the deceptions of its delusion"
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِهِ,"O Allah, send blessings upon Muhammad and his family"
,وَاجْعَلِ الْقُرْآنَ لَنَا فِيْ ظُلَمِ اللَّيَالِيْ مُونِسًا,And make the Quran our companion in the darkness of nights
,وَمِنْ نَزَغَاتِ الشَّيْطَانِ وَخَطَرَاتِ الْوَسَاوِسِ حَارِسًا,And a guardian against the promptings of Satan and the whispers of evil thoughts
,وَلِأَقْدَامِنَا عَنْ نَقْلِهَا إِلَى الْمَعَاصِيْ حَابِسًا,And a restraint for our feet from moving toward acts of disobedience
,وَلِأَلْسِنَتِنَا عَنِ الْخَوْضِ فِيْ الْبَاطِلِ مِنْ غَيْرِ مَا آفَةٍ مُخْرِسًا,And a silencer for our tongues from plunging into falsehood without any affliction
,وَلِجَوَارِحِنَا عَنِ اقْتِرَافِ الْآثَامِ زَاجِرًا,And a deterrent for our limbs from committing sins
,وَلِمَا طَوَتِ الْغَفْلَةُ عَنَّا مِنْ تَصَفُّحِ الِاعْتِبَارِ نَاشِرًا,And a means to unfold what heedlessness has folded away from us of the examination of lessons
,حَتَّى تُوصِلَ إِلَى قُلُوبِنَا فَهْمَ عَجَائِبِهِ,Until You convey to our hearts the understanding of its wonders
,وَزَوَاجِرَ أَمْثَالِهِ الَّتِيْ ضَعُفَتِ الْجِبَالُ الرَّوَاسِي,And the cautionary examples which even the firm mountains
,عَلَى صَلَابَتِهَا عَنِ احْتِمَالِهِ,In their solidity are too weak to bear
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِهِ,"O Allah, send blessings upon Muhammad and his family"
,وَأَدِمْ بِالْقُرْآنِ صَلَاحَ ظَاهِرِنَا,"And through the Quran, maintain the righteousness of our outward selves"
,وَاحْجُبْ بِهِ خَطَرَاتِ الْوَسَاوِسِ عَنْ صِحَّةِ ضَمَائِرِنَا,"And through it, veil the suggestions of evil whispers from the soundness of our inner selves"
,وَاغْسِلْ بِهِ دَرَنَ قُلُوبِنَا وَعَلَائِقَ أَوْزَارِنَا,And wash away with it the stains of our hearts and the consequences of our sins
,وَاجْمَعْ بِهِ مُنْتَشَرَ أُمُورِنَا,And gather through it our scattered affairs
,وَأَرْوِ بِهِ فِيْ مَوْقِفِ الْعَرْضِ عَلَيْكَ ظَمَأَ هَوَاجِرِنَا,"And quench with it, on the day of our presentation before You, the thirst of our scorching heat"
,وَاكْسُنَا بِهِ حُلَلَ الْأَمَانِ يَوْمَ الْفَزَعِ الْأَكْبَرِ فِيْ نُشُورِنَا,And clothe us through it with the garments of security on the day of the greatest terror at our resurrection
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِهِ,"O Allah, send blessings upon Muhammad and his family"
,وَاجْبُرْ بِالْقُرْآنِ خَلَّتَنَا مِنْ عَدَمِ الْإِمْلَاقِ,"And through the Quran, compensate our poverty and need"
,وَسُقْ إِلَيْنَا بِهِ رَغَدَ الْعَيْشِ وَخِصْبَ سَعَةِ الْأَرْزَاقِ,And drive toward us through it the abundance of comfortable life and the fertility of plentiful provisions
,وَجَنِّبْنَا بِهِ الضَّرَائِبَ الْمَذْمُومَةَ وَمَدَانِيَ الْأَخْلَاقِ,"And through it, keep us away from blameworthy qualities and ignoble morals"
,وَاعْصِمْنَا بِهِ مِنْ هُوَّةِ الْكُفْرِ وَدَوَاعِيْ النِّفَاقِ,And preserve us through it from the abyss of disbelief and the motives of hypocrisy
,حَتَّى يَكُونَ لَنَا فِيْ الْقِيَامَةِ إِلَى رِضْوَانِكَ وَجِنَانِكَ قَائِدًا,Until it becomes for us on the Day of Resurrection a leader to Your pleasure and Your gardens
,وَلَنَا فِيْ الدُّنْيَا عَنْ سَخَطِكَ وَتَعَدِّيْ حُدُودِكَ ذَائِدًا,And a barrier for us in this world against Your wrath and transgression of Your boundaries
,وَلِمَا عِنْدَكَ بِتَحْلِيلِ حَلَالِهِ وَتَحْرِيمِ حَرَامِهِ شَاهِدًا,And a witness to what is with You through permitting what it permits and forbidding what it forbids
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِهِ,"O Allah, send blessings upon Muhammad and his family"
,وَهَوِّنْ بِالْقُرْآنِ عِنْدَ الْمَوْتِ عَلَى أَنْفُسِنَا كَرْبَ السِّيَاقِ,"And through the Quran, make easy for us at death the distress of the driving of the soul"
,وَجَهْدَ الْأَنِينِ وَتَرَادُفَ الْحَشَارِجِ,And the exertion of moaning and the succession of the rattling of the throat
,إِذَا بَلَغَتِ النُّفُوسُ التَّرَاقِيَ وَقِيلَ مَنْ رَاقٍ,"When souls reach the throats and it is said, ""Who can cure him?"""
,وَتَجَلَّى مَلَكُ الْمَوْتِ لِقَبْضِهَا مِنْ حُجُبِ الْغُيُوبِ,And the Angel of Death appears to seize them from behind the veils of the unseen
,وَرَمَاهَا عَنْ قَوْسِ الْمَنَايَا بِأَسْهُمِ وَحْشَةِ الْفِرَاقِ,And shoots them from the bow of death with the arrows of the terror of separation
,وَدَافَ لَهَا مِنْ ذُعَافِ الْمَوْتِ كَأْسًا مَسْمُومَةَ الْمَذَاقِ,And mixes for them from the venom of death a cup poisoned to the taste
,وَدَنَا مِنَّا إِلَى الْآخِرَةِ رَحِيلٌ وَانْطِلَاقٌ,And the journey to the Hereafter draws near with departure and setting off
,وَصَارَتِ الْأَعْمَالُ قَلَائِدَ فِيْ الْأَعْنَاقِ,And deeds become necklaces around the necks
,وَكَانَتِ الْقُبُورُ هِيَ الْمَأْوَى إِلَى مِيقَاتِ يَوْمِ التَّلَاقِ,And the graves become the shelter until the appointed time on the Day of Meeting
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِهِ,"O Allah, send blessings upon Muhammad and his family"
,وَبَارِكْ لَنَا فِيْ حُلُوْلِ دَارِ الْبِلَى,And bless us in the dwelling of decay
,وَطُولِ الْمُقَامَةِ بَيْنَ أَطْبَاقِ الثَّرَى,And the lengthy stay between the layers of the earth
,وَاجْعَلِ الْقُبُورَ بَعْدَ فِرَاقِ الدُّنْيَا خَيْرَ مَنَازِلِنَا,"And make our graves, after leaving this world, the best of our dwellings"
,وَافْسَحْ لَنَا بِرَحْمَتِكَ فِيْ ضِيقِ مَلَاحِدِنَا,"And make spacious for us, by Your mercy, our restricted tombs"
,وَلَا تَفْضَحْنَا فِيْ حَاضِرِيْ الْقِيَامَةِ بِمُوبِقَاتِ آثَامِنَا,And do not disgrace us in the presence of those attending the Resurrection with our destructive sins
,وَارْحَمْ بِالْقُرْآنِ فِيْ مَوْقِفِ الْعَرْضِ عَلَيْكَ ذُلَّ مَقَامِنَا,"And through the Quran, have mercy on the humiliation of our position in our standing before You"
,وَثَبِّتْ بِهِ عِنْدَ اضْطِرَابِ جِسْرِ جَهَنَّمَ,"And through it make firm, when the bridge over Hell trembles"
,يَوْمَ الْمَجَازِ عَلَيْهَا زَلَلَ أَقْدَامِنَا,"On the day of crossing over it, the slipping of our feet"
,وَنَوِّرْ بِهِ قَبْلَ الْبَعْثِ سُدَفَ قُبُورِنَا,And through it illuminate the darkness of our graves before the Resurrection
,وَنَجِّنَا بِهِ مِنْ كُلِّ كَرْبٍ يَوْمَ الْقِيَامَةِ,And deliver us through it from every distress on the Day of Resurrection
