Line id,Arabic text,Translation
,بِسْمِ اللَّـهِ الرَّحْمَـٰنِ الرَّحِيمِ,"In the name of Allah, the Most Gracious, the Most Merciful"
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّدٍ,"O Allah, send blessings upon Muhammad and the family of Muhammad"
,اَللَّهُمَّ إِنَّ أَحَدًا لَا يَبْلُغُ مِنْ شُكْرِكَ غَايَةً,"O Allah, no one can reach the ultimate limit in thanking You"
,إِلَّا حَصَلَ عَلَيْهِ مِنْ إِحْسَانِكَ مَا يُلْزِمُهُ شُكْرًا,Except that they would have received from Your favors that which requires even more gratitude
,وَ لَا يَبْلُغُ مَبْلَغًا مِنْ طَاعَتِكَ وَ إِنِ اجْتَهَدَ,"And no one can reach the highest degree in obeying You, even if they strive"
,إِلَّا كَانَ مُقَصِّرًا دُوْنَ اسْتِحْقَاقِكَ بِفَضْلِكَ,Except that they would still fall short of what Your grace deserves
,فَأَشْكَرُ عِبَادِكَ عَاجِزٌ عَنْ شُكْرِكَ,Even the most grateful of Your servants is incapable of thanking You properly
,وَ أَعْبَدُهُمْ مُقَصِّرٌ عَنْ طَاعَتِكَ,And the most devoted of them falls short in obeying You
,لَا يَجِبُ لِأَحَدٍ أَنْ تَغْفِرَ لَهُ بِاسْتِحْقَاقِهِ,No one deserves that You forgive them based on their merit
,وَ لَا أَنْ تَرْضَى عَنْهُ بِاسْتِيجَابِهِ,Nor that You be pleased with them based on their worthiness
,فَمَنْ غَفَرْتَ لَهُ فَبِطَوْلِكَ,"So whoever You forgive, it is by Your generosity"
,وَ مَنْ رَضِيْتَ عَنْهُ فَبِفَضْلِكَ,"And whoever You are pleased with, it is by Your grace"
,تَشْكُرُ يَسِيرَ مَا شَكَرْتَهُ، وَ تُثِيبُ عَلَى قَلِيلِ مَا تُطَاعُ فِيهِ,"You appreciate the little gratitude shown to You, and reward even the smallest act of obedience"
,حَتَّى كَأَنَّ شُكْرَ عِبَادِكَ الَّذِيْ أَوْجَبْتَ عَلَيْهِ ثَوَابَهُمْ,As if the gratitude of Your servants for which You obligated their reward
,وَ أَعْظَمْتَ عَنْهُ جَزَاءَهُمْ,And for which You have greatly magnified their recompense
,أَمْرٌ مَلَكُوْا اسْتِطَاعَةَ الِامْتِنَاعِ مِنْهُ دُونَكَ,Was something they had the power to withhold from You
,فَكَافَيْتَهُمْ، أَوْ لَمْ يَكُنْ سَبَبُهُ بِيَدِكَ فَجَازَيْتَهُمْ,"So You rewarded them, or as if its cause was not in Your hands, so You compensated them"
,بَلْ مَلَكْتَ يَا إِلَهِيْ أَمْرَهُمْ قَبْلَ أَنْ يَمْلِكُوْا عِبَادَتَكَ,"But in fact, O my God, You possessed their affairs before they possessed the ability to worship You"
,وَ أَعْدَدْتَ ثَوَابَهُمْ قَبْلَ أَنْ يُفِيضُوْا فِيْ طَاعَتِكَ,And You prepared their reward before they began to obey You
,وَ ذٰلِكَ أَنَّ سُنَّتَكَ الْإِفْضَالُ,And that is because Your way is to bestow favors
,وَ عَادَتَكَ الْإِحْسَان، وَ سَبِيلَكَ الْعَفْوُ,"Your habit is to do good, and Your path is forgiveness"
,فَكُلُّ الْبَرِيَّةِ مُعْتَرِفَةٌ بِأَنَّكَ غَيْرُ ظَالِمٍ لِمَنْ عَاقَبْتَ,All creation acknowledges that You are not unjust to those whom You punish
,وَ شَاهِدَةٌ بِأَنَّكَ مُتَفَضِّلٌ عَلَى مَنْ عَافَيْتَ,And they bear witness that You are gracious to those whom You pardon
,وَ كُلٌّ مُقِرٌّ عَلَى نَفْسِهِ بِالتَّقْصِيرِ عَمَّا اسْتَوْجَبْتَ,And each admits their own shortcomings regarding what You deserve
,فَلَوْ لَا أَنَّ الشَّيْطَانَ يَخْتَدِعُهُمْ عَنْ طَاعَتِكَ مَا عَصَاكَ عَاصٍ,"If Satan did not deceive them from obeying You, no one would disobey You"
,وَ لَوْ لَا أَنَّهُ صَوَّرَ لَهُمُ الْبَاطِلَ فِيْ مِثَالِ الْحَقِّ,And if he did not present falsehood to them in the image of truth
,مَا ضَلَّ عَنْ طَرِيقِكَ ضَالٌّ,No one would stray from Your path
,فَسُبْحَانَكَ مَا أَبْيَنَ كَرَمَكَ,Glory be to You! How evident is Your generosity
,فِيْ مُعَامَلَةِ مَنْ أَطَاعَكَ أَوْ عَصَاكَ,In dealing with those who obey You or disobey You
,تَشْكُرُ لِلْمُطِيعِ مَا أَنْتَ تَوَلَّيْتَهُ لَهُ,You thank the obedient one for what You Yourself have bestowed upon them
,وَ تُمْلِيْ لِلْعَاصِيْ فِيمَا تَمْلِكُ مُعَاجَلَتَهُ فِيهِ,And You give respite to the disobedient one when You could hasten their punishment
,أَعْطَيْتَ كُلًّا مِنْهُمَا مَا لَمْ يَجِبْ لَهُ,You have given each of them what they did not deserve
,وَ تَفَضَّلْتَ عَلَى كُلٍّ مِنْهُمَا بِمَا يَقْصُرُ عَمَلُهُ عَنْهُ,And You have favored each with what their deeds fall short of
,وَ لَوْ كَافَأْتَ الْمُطِيعَ عَلَى مَا أَنْتَ تَوَلَّيْتَهُ,If You were to reward the obedient only for what You had enabled them to do
,لَأَوْشَكَ أَنْ يَفْقِدَ ثَوَابَكَ,They would be on the verge of losing Your reward
,وَ أَنْ تَزُولَ عَنْهُ نِعْمَتُكَ,And Your blessings would cease for them
,وَ لٰكِنَّكَ بِكَرَمِكَ جَازَيْتَهُ,"But by Your generosity, You have rewarded them"
,عَلَى الْمُدَّةِ الْقَصِيرَةِ الْفَانِيَةِ بِالْمُدَّةِ الطَّوِيلَةِ الْخَالِدَةِ,"For their short, fleeting time with an eternal, lengthy period"
,وَ عَلَى الْغَايَةِ الْقَرِيبَةِ الزَّائِلَةِ بِالْغَايَةِ الْمَدِيدَةِ الْبَاقِيَةِ,"And for their near, passing goal with a lasting, extended one"
,ثُمَّ لَمْ تَسُمْهُ الْقِصَاصَ فِيمَا أَكَلَ مِنْ رِزْقِكَ,Then You did not hold them accountable for consuming Your sustenance
,اَلَّذِيْ يَقْوَى بِهِ عَلَى طَاعَتِكَ,Which gave them strength to obey You
,وَ لَمْ تَحْمِلْهُ عَلَى الْمُنَاقَشَاتِ فِيْ الْآلَاتِ,Nor did You burden them with detailed questioning about the faculties
,اَلَّتِيْ تَسَبَّبَ بِاسْتِعْمَالِهَا إِلَى مَغْفِرَتِكَ,Which they used to seek Your forgiveness
,وَ لَوْ فَعَلْتَ ذٰلِكَ بِهِ,And if You had done that with them
,لَذَهَبَ بِجَمِيْعِ مَا كَدَحَ لَهُ,They would have lost all that they had earned
,وَ جُمْلَةِ مَا سَعَى فِيهِ,And all that they had strived for
,جَزَاءً لِلصُّغْرَى مِنْ أَيَادِيْكَ وَ مِنَنِكَ,As payment for just the smallest of Your favors and gifts
,وَ لَبَقِيَ رَهِينًا بَيْنَ يَدَيْكَ بِسَائِرِ نِعَمِكَ,And they would remain indebted before You for all Your other blessings
,فَمَتَى كَانَ يَسْتَحِقُّ شَيْئًا مِنْ ثَوَابِكَ لَا مَتَى,So when would they ever deserve any of Your reward? Never!
,هَذَا يَا إِلَهِيْ حَالُ مَنْ أَطَاعَكَ وَ سَبِيلُ مَنْ تَعَبَّدَ لَكَ,"This, O my God, is the state of one who obeys You and the path of one who worships You"
,فَأَمَّا الْعَاصِيْ أَمْرَكَ وَ الْمُوَاقِعُ نَهْيَكَ,As for the one who disobeys Your command and violates Your prohibition
,فَلَمْ تُعَاجِلْهُ بِنَقِمَتِكَ لِكَيْ يَسْتَبْدِلَ بِحَالِهِ فِيْ مَعْصِيَتِكَ,You do not hasten Your vengeance so that they may replace their state of disobedience
,حَالَ الْإِنَابَةِ إِلَى طَاعَتِكَ,With a state of repentance and obedience to You
,وَ لَقَدْ كَانَ يَسْتَحِقُّ فِيْ أَوَّلِ مَا هَمَّ بِعِصْيَانِكَ,"Yet they deserved, from the first moment they contemplated disobeying You"
,كُلَّ مَا أَعْدَدْتَ لِجَمِيْعِ خَلْقِكَ مِنْ عُقُوبَتِكَ,All the punishment You have prepared for Your entire creation
,فَجَمِيعُ مَا أَخَّرْتَ عَنْهُ مِنَ الْعَذَابِ,So all the punishment You have delayed for them
,وَ أَبْطَأْتَ بِهِ عَلَيْهِ مِنْ سَطَوَاتِ النَّقِمَةِ وَ الْعِقَابِ تَرْكٌ مِنْ حَقِّكَ,And all the retribution You have postponed is a relinquishment of Your right
,وَ رِضًى بِدُونِ وَاجِبِكَ,And an acceptance of less than what is due to You
,فَمَنْ أَكْرَمُ يَا إِلَهِيْ مِنْكَ,"So who is more generous than You, O my God?"
,وَ مَنْ أَشْقَى مِمَّنْ هَلَكَ عَلَيْكَ لَا مَنْ,And who is more wretched than one who perishes in spite of You? None!
,فَتَبَارَكْتَ أَنْ تُوصَفَ إِلَّا بِالْإِحْسَانِ,Blessed are You! You can only be described by benevolence
,وَ كَرُمْتَ أَنْ يُخَافَ مِنْكَ إِلَّا الْعَدْلُ,And You are too generous for anything but justice to be feared from You
,لَا يُخْشَى جَوْرُكَ عَلَى مَنْ عَصَاكَ,No one fears Your injustice toward those who disobey You
,وَ لَا يُخَافُ إِغْفَالُكَ ثَوَابَ مَنْ أَرْضَاكَ,Nor do they fear that You will neglect to reward those who please You
,فَصَلِّ عَلَى مُحَمَّدٍ وَ آلِهِ وَ هَبْ لِيْ أَمَلِي,"So send blessings upon Muhammad and his family, and grant me my hope"
,وَ زِدْنِيْ مِنْ هُدَاكَ,And increase me in Your guidance
,مَا أَصِلُ بِهِ إِلَى التَّوْفِيقِ فِيْ عَمَلِي,By which I may attain success in my deeds
,إِنَّكَ مَنَّانٌ كَرِيمٌ,"Indeed, You are the Bestower, the Generous"
