Line id,Arabic text,Translation
,بِسْمِ اللَّـهِ الرَّحْمَـٰنِ الرَّحِيمِ,"In the name of Allah, the Most Gracious, the Most Merciful"
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّدٍ,"O Allah, bless Muhammad and the family of Muhammad"
,أَللَّهُمَّ إِنَّكَ ابْتَلَيْتَنَا فِيْ أَرْزَاقِنَا بِسُوءِ الظَّنِّ,"O Allah, You have tested us in our sustenance with evil thoughts"
,وَفِيْ آجَالِنَا بِطُولِ الْأَمَلِ,And in our lifespans with long hopes
,حَتَّى الْتَمَسْنَا أَرْزَاقَكَ مِنْ عِنْدِ الْمَرْزُوقِينَ,Until we seek Your sustenance from those who are themselves sustained
,وَطَمِعْنَا بِآمَالِنَا فِيْ أَعْمَارِ الْمُعَمَّرِينَ,And we covet with our hopes the lifespans of the long-lived
,فَصَلِّ عَلَى مُحَمَّدٍ وَ آلِهِ,So bless Muhammad and his family
,وَهَبْ لَنَا يَقِينًا صَادِقًا تَكْفِينَا بِهِ مِنْ مَؤونَةِ الطَّلَبِ,And grant us true certainty by which You spare us the burden of seeking
,وَأَلْهِمْنَا ثِقَةً خَالِصَةً تُعْفِينَا بِهَا مِنْ شِدَّةِ النَّصَبِ,And inspire us with pure trust by which You relieve us from the hardship of toil
,وَاجْعَلْ مَا صَرَّحْتَ بِهِ مِنْ عِدَتِكَ فِيْ وَحْيِكَ,And make what You have declared of Your promise in Your revelation
,وَأَتْبَعْتَهُ مِنْ قِسَمِكَ فِيْ كِتَابِكَ,And followed it with Your oaths in Your Book
,قَاطِعًا لِاهْتِمَامِنَا بِالرِّزْقِ الَّـذِيْ تَكَفَّلْتَ بِهِ,A means to end our anxiety about the sustenance which You have guaranteed
,وَحَسْمًا لِلْإِشْتِغَالِ بِمَا ضَمِنْتَ الْكِفَايَةَ لَهُ,And a way to cease our preoccupation with that which You have assured sufficiency
,فَقُلْتَ وَقَوْلُكَ الْحَقُّ الَاصْـدَقُ,For You have said - and Your word is the truest and most honest
,وَأَقْسَمْتَ وَقَسَمُكَ الْاَبَرُّ الْاَوْفَى,And You have sworn - and Your oath is the most righteous and most fulfilling
,وَفِيْ السَّمَاءِ رِزْقُكُمْ وَمَا تُوعَدُونَ,"""And in the heaven is your provision and whatever you are promised"""
,ثُمَّ قُلْتَ فَوَرَبِّ السَّمَاءِ وَالْاَرْضِ إِنَّهُ لَحَقٌّ مِثْلَ مَا أَنَّكُمْ تَنْطِقُوْنَ,"Then You said, ""So by the Lord of the heaven and earth, indeed, it is truth - just as [sure as] it is that you are speaking"""
