Line id,Arabic text,Translation
,بِسْمِ اللَّـهِ الرَّحْمَـٰنِ الرَّحِيمِ,"In the name of Allah, the Most Beneficent, the Most Merciful"
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّدٍ,"O Allah, send blessings upon Muhammad and the family of Muhammad"
,أَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِهِ,"O Allah, send blessings upon Muhammad and his family"
,وَأَفْرِشْنِيْ مِهَادَ كَـرَامَتِـكَ,And spread for me the cradle of Your generosity
,وَأَوْرِدْنِيْ مَشَارِعَ رَحْمَتِـكَ,And lead me to the fountains of Your mercy
,وَأَحْلِلْنِيْ بُحْبُوحَةَ جَنَّتِكَ,And settle me in the midst of Your paradise
,وَلَا تَسُمْنِيْ بِالرَّدِّ عَنْكَ,And do not mark me with rejection from You
,وَلَا تَحْرِمْنِيْ بِـالْخَيْبَةِ مِنْـكَ,And do not deprive me with disappointment from You
,وَلَا تُقَاصَّنِيْ بِمَـا اجْتَرَحْتُ,And do not punish me for what I have committed
,وَلَا تُنَاقِشْنِيْ بِمَا اكْتَسَبْتُ,And do not call me to account for what I have earned
,وَلَا تُـبْرِزْ مَكْتُوْمِي، وَلَا تَكْشِفْ مَسْتُورِي,"And do not expose my hidden faults, and do not uncover what I have concealed"
,وَلَا تَحْمِلْ عَلَى مِيزَانِ الْإِنْصَافِ عَمَلِي,And do not place my deeds on the scale of justice
,وَلَا تُعْلِنْ عَلَى عُيُوْنِ الْمَلَاءِ خَبَـرِي,And do not announce my news before the eyes of creation
,أَخْفِ عَنْهُمْ مَا يَكُونُ نَشْرُهُ عَلَيَّ عَارًا,Hide from them that which would bring shame upon me if revealed
,وَاطْوِ عَنْهُمْ مَا يُلْحِقُنِيْ عِنْدَكَ شَنَارًا,And conceal from them that which would bring disgrace upon me with You
,شَرِّفْ دَرَجَتِيْ بِرِضْوَانِكَ,Honor my rank with Your pleasure
,وَ أَكْمِلْ كَرَامَتِيْ بِغُفْرَانِكَ,And perfect my honor with Your forgiveness
,وَانْظِمْنِيْ فِيْ أَصْحَابِ الْيَمِينِ,And include me among the companions of the right hand
,وَوَجِّهْنِيْ فِيْ مَسَالِكِ الْآمِنِيْنَ,And direct me along the paths of the secure
,وَاجْعَلْنِيْ فِيْ فَوْجِ الْفَائِزِينَ,And place me among the group of the successful
,وَاعْمُرْ بِيْ مَجَالِسَ الصَّالِحِيْنَ,"And through me, inhabit the gatherings of the righteous"
,آمِيْنَ رَبَّ الْعَالَمِيْنَ,"Amen, O Lord of the worlds"
