Line id,Arabic text,Translation
,بِسْمِ اللَّـهِ الرَّحْمَـٰنِ الرَّحِيمِ,"In the name of Allah, the Most Gracious, the Most Merciful"
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّدٍ,"O Allah, send blessings upon Muhammad and the family of Muhammad"
,اَلْحَمْدُ لِلَّهِ رِضًى بِحُكْمِ اللَّهِ,"All praise is for Allah, in satisfaction with the decree of Allah"
,شَهِدْتُ أَنَّ اللَّهَ قَسَمَ مَعَايِشَ عِبَادِهِ بِالْعَدْلِ,I bear witness that Allah distributes the livelihoods of His servants with justice
,وَ أَخَذَ عَلَى جَمِيْعِ خَلْقِهِ بِالْفَضْلِ,And He deals with all of His creation with grace
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِهِ,"O Allah, send blessings upon Muhammad and his family"
,وَ لَا تَفْتِنِّيْ بِمَا أَعْطَيْتَهُمْ,And do not test me with what You have given them
,وَ لَا تَفْتِنْهُمْ بِمَا مَنَعْتَنِيْ فَأَحْسُدَ خَلْقَكَ، وَ أَغْمَطَ حُكْمَكَ,"And do not test them with what You have withheld from me, lest I envy Your creation and disparage Your judgment"
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِهِ,"O Allah, send blessings upon Muhammad and his family"
,وَ طَيِّبْ بِقَضَائِكَ نَفْسِي,And make my soul content with Your decree
,وَ وَسِّعْ بِمَوَاقِعِ حُكْمِكَ صَدْرِي,And expand my chest through the occurrences of Your command
,وَ هَبْ لِيَ الثِّقَةَ لِأُقِرَّ مَعَهَا,And grant me the confidence to acknowledge
,بِأَنَّ قَضَاءَكَ لَمْ يَجْرِ إِلَّا بِالْخِيَرَةِ,That Your decree only flows with what is best
,وَ اجْعَلْ شُكْرِيْ لَكَ عَلَى مَا زَوَيْتَ عَنِّي,And make my gratitude to You for what You have kept away from me
,أَوْفَرَ مِنْ شُكْرِيْ إِيَّاكَ عَلَى مَا خَوَّلْتَنِي,More abundant than my gratitude to You for what You have bestowed upon me
,وَ اعْصِمْنِيْ مِنْ أَنْ أَظُنَّ بِذِيْ عَدَمٍ خَسَاسَةً,And protect me from considering someone of little means as lowly
,أَوْ أَظُنَّ بِصَاحِبِ ثَرْوَةٍ فَضْلًا,Or considering a wealthy person as superior
,فَإِنَّ الشَّرِيفَ مَنْ شَرَّفَتْهُ طَاعَتُكَ,"For truly, the noble one is whom Your obedience has ennobled"
,وَ الْعَزِيزَ مَنْ أَعَزَّتْهُ عِبَادَتُكَ,And the mighty one is whom Your worship has strengthened
,فَصَلِّ عَلَى مُحَمَّدٍ وَ آلِهِ,So send blessings upon Muhammad and his family
,وَ مَتِّعْنَا بِثَرْوَةٍ لَا تَنْفَدُ، وَ أَيِّدْنَا بِعِزٍّ لَا يُفْقَدُ,"And provide us with wealth that does not deplete, and support us with honor that is not lost"
,وَ أَسْرِحْنَا فِيْ مُلْكِ الْأَبَدِ,And lead us into the eternal kingdom
,إِنَّكَ الْوَاحِدُ الْأَحَدُ الصَّمَدُ,"Indeed, You are the One, the Unique, the Independent"
,اَلَّذِيْ لَمْ تَلِدْ وَ لَمْ تُولَدْ,Who has not begotten nor was begotten
,وَ لَمْ يَكُنْ لَكَ كُفُوًا أَحَدٌ,And there is none comparable to You
