Line id,Arabic text,Translation
,بِسْمِ اللَّـهِ الرَّحْمَـٰنِ الرَّحِيمِ,"In the Name of Allah, the Most Beneficent, the Most Merciful"
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّدٍ,"O Allah, send blessings upon Muhammad and the family of Muhammad"
,اَللَّهُمَّ إِنْ تَشَأْ تَعْفُ عَنَّا فَبِفَضْلِكَ,"O Allah, if You wish to pardon us, it is by Your grace"
,وَإِنْ تَشَأْ تُعَذِّبْنَا فَبِعَدْلِكَ فَسَهِّلْ لَنَا عَفْوَكَ بِمَنِّكَ,"And if You wish to punish us, it is by Your justice, so make Your pardon easy for us by Your favor"
,وَأَجِرْنَا مِنْ عَذَابِكَ بِتَجَاوُزِكَ فَإِنَّهُ لَا طَاقَةَ لَنَا بِعَدْلِكَ,"And protect us from Your punishment by Your forbearance, for we have no strength to bear Your justice"
,وَلَا نَجَاةَ لِأَحَدٍ مِنَّا دُوْنَ عَفْوِكَ,And there is no salvation for any of us without Your pardon
,يَا غَنِيَّ الْأَغْنِيَاءِ هَا نَحْنُ عِبَادُكَ بَيْنَ يَدَيْكَ,"O Most Wealthy of the wealthy, here we are, Your servants, before You"
,وَأَنَا أَفْقَرُ الْفُقَرَاءِ إِلَيْكَ فَاجْبُرْ فَاقَتَنَا بِوُسْعِكَ,"And I am the poorest of the poor before You, so remedy our poverty by Your abundance"
,وَلَا تَقْطَعْ رَجَاءَنَا بِمَنْعِكَ فَتَكُونَ قَدْ أَشْقَيْتَ مَنِ اسْتَسْعَدَ بِكَ,"And do not cut off our hope by Your refusal, for then You would have made wretched those who sought happiness through You"
,وَحَرَمْتَ مَنِ اسْتَرْفَدَ فَضْلَكَ,And deprived those who sought Your bounty
,فَإِلَى مَنْ حِيْنَئِذٍ مُنْقَلَبُنَا عَنْكَ,Then to whom would we turn away from You?
,وَإِلَى أَيْنَ مَذْهَبُنَا عَنْ بَابِكَ,And where would we go away from Your door?
,سُبْحَانَكَ نَحْنُ الْمُضْطَرُّونَ الَّذِيْنَ أَوْجَبْتَ إِجَابَتَهُمْ,Glory be to You! We are the distressed ones whose prayers You have promised to answer
,وَأَهْلُ السُّوءِ الَّذِيْنَ وَعَدْتَ الْكَشْفَ عَنْهُمْ,And the people in adversity from whom You have promised to remove harm
,وَأَشْبَهُ الْأَشْيَاءِ بِمَشِيَّتِكَ,And the most fitting of things with Your will
,وَأَوْلَى الْأُمُورِ بِكَ فِيْ عَظَمَتِكَ رَحْمَةُ مَنِ اسْتَرْحَمَكَ,And the most worthy affairs for You in Your greatness is to show mercy to one who asks for Your mercy
,وَغَوْثُ مَنِ اسْتَغَاثَ بِكَ، فَارْحَمْ تَضَرُّعَنَا إِلَيْكَ,And to help one who seeks Your help. So have mercy on our imploring You
,وَأَغْنِنَا إِذْ طَرَحْنَا أَنْفُسَنَا بَيْنَ يَدَيْكَ,And free us from need when we have thrown ourselves before You
,اَللَّهُمَّ إِنَّ الشَّيْطَانَ قَدْ شَمِتَ بِنَا إِذْ شَايَعْنَاهُ عَلَى مَعْصِيَتِكَ,"O Allah, Satan has rejoiced at our following him in disobeying You"
,فَصَلِّ عَلَى مُحَمَّدٍ وَ آلِهِ,So send blessings upon Muhammad and his family
,وَلَا تُشْمِتْهُ بِنَا بَعْدَ تَرْكِنَا إِيَّاهُ لَكَ,And do not let him rejoice at us after we have abandoned him for You
,وَرَغْبَتِنَا عَنْهُ إِلَيْكَ,And turned away from him towards You
