Line id,Arabic text,Translation
,بِسْمِ اللَّـهِ الرَّحْمَـٰنِ الرَّحِيمِ,"In the name of Allah, the Most Compassionate, the Most Merciful"
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّدٍ,"O Allah, send blessings upon Muhammad and the family of Muhammad"
,إِلَهِيْ أَحْمَدُكَ وَ أَنْتَ لِلْحَمْدِ أَهْلٌ,"My God, I praise You, and You are worthy of praise"
,عَلَى حُسْنِ صَنِيعِكَ إِلَيَّ، وَ سُبُوغِ نَعْمَائِكَ عَلَيَّ,"For Your excellent favor to me, and the abundance of Your blessings upon me"
,وَ جَزِيلِ عَطَائِكَ عِنْدِي,And Your generous giving to me
,وَ عَلَى مَا فَضَّلْتَنِيْ بِهِ مِنْ رَحْمَتِكَ,And for that with which You have favored me from Your mercy
,وَ أَسْبَغْتَ عَلَيَّ مِنْ نِعْمَتِكَ,And bestowed upon me from Your blessings
,فَقَدِ اصْطَنَعْتَ عِنْدِيْ مَا يَعْجِزُ عَنْهُ شُكْرِيْ وَ لَوْ لَا إِحْسَانُكَ إِلَيَّ,"You have done for me what my gratitude fails to encompass, and were it not for Your kindness to me"
,وَ سُبُوغُ نَعْمَائِكَ عَلَيَّ,And the abundance of Your blessings upon me
,مَا بَلَغْتُ إِحْرَازَ حَظِّيْ، وَ لَا إِصْلَاحَ نَفْسِي,"I would not have attained my portion, nor reformed myself"
,وَ لٰكِنَّكَ ابْتَدَأْتَنِيْ بِالْإِحْسَانِ,But You began with me with kindness
,وَ رَزَقْتَنِيْ فِيْ أُمُورِيْ كُلِّهَا الْكِفَايَةَ,And provided me sufficiency in all my affairs
,وَ صَرَفْتَ عَنِّيْ جَهْدَ الْبَلَاءِ,And averted from me severe trials
,وَ مَنَعْتَ مِنِّيْ مَحْذُورَ الْقَضَاءِ,And protected me from the dangers of fate
,إِلَهِيْ فَكَمْ مِنْ بَلَاءٍ جَاهِدٍ قَدْ صَرَفْتَ عَنِّي,"My God, how many severe afflictions have You turned away from me"
,وَ كَمْ مِنْ نِعْمَةٍ سَابِغَةٍ أَقْرَرْتَ بِهَا عَيْنِي,And how many abundant blessings have You given to delight my eyes
