Line id,Arabic text,Translation
,بِسْمِ اللَّـهِ الرَّحْمَـٰنِ الرَّحِيمِ,"In the name of Allah, the Most Gracious, the Most Merciful"
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّدٍ,"O Allah, send blessings upon Muhammad and the family of Muhammad"
,أَلْحَمْدُ للَّهِ الَّذِيْ خَلَقَ اللَّيْلَ وَالنَّهَارَ بِقُوَّتِهِ,All praise be to Allah who created the night and the day by His power
,وَمَيَّزَ بَيْنَهُمَا بِقُدْرَتِهِ,And distinguished between them by His might
,وَجَعَلَ لِكُلِّ وَاحِد مِنْهُمَا حَدًّا مَحْدُودًا، وَأَمَدًا مَمْدُودًا,"And made for each of them a limited boundary, and an extended time"
,يُولِجُ كُلَّ وَاحِد مِنْهُمَا فِيْ صَاحِبِهِ,He causes each of them to enter into the other
,وَيُولِجُ صَاحِبَهُ فِيْهِ بِتَقْدِير مِنْهُ لِلْعِبَادِ,And causes the other to enter into it by His decree for His servants
,فِيمَا يَغْـذُوهُمْ بِـهِ وَيُنْشئُهُمْ عَلَيْـهِ,In what He nourishes them with and brings them up upon
,فَخَلَقَ لَهُمُ اللَّيْـلَ لِيَسْكُنُوْا فِيْهِ مِنْ حَرَكَاتِ التَّعَبِ,So He created for them the night to rest therein from the movements of toil
,وَنَهَضَاتِ النَّصَبِ، وَجَعَلَهُ لِبَاسًا لِيَلْبَسُوْا مِنْ رَاحَتِهِ وَمَنَامِهِ,"And the strains of weariness, and made it a garment for them to wear of its comfort and sleep"
,فَيَكُونَ ذٰلِكَ جَمَامًا وَقُوَّةً، وَلِيَنَالُوْا بِهِ لَذَّةً وَشَهْوَةً,"So that it would be a refreshment and strength, and that they might attain through it pleasure and desire"
,وَخَلَقَ لَهُمُ النَّهَارَ مُبْصِرًا لِيَبْتَغُوْا فِيْهِ مِنْ فَضْلِهِ,And He created for them the day giving sight that they might seek His bounty therein
,وَلِيَتَسَبَّبُوْا إِلَى رِزْقِهِ، وَيَسْرَحُوْا فِيْ أَرْضِهِ,"And strive for His provision, and move about in His earth"
,طَلَبًا لِمَا فِيـهِ نَيْلُ الْعَاجِلِ مِنْ دُنْيَاهُمْ,Seeking what brings immediate gain in their worldly affairs
,وَدَرَكُ الَاجِلِ فِيْ اُخْرَاهُمْ بِكُلِّ ذٰلِكَ يُصْلِحُ شَأنَهُمْ,And attainment of the future in their hereafter. Through all this He rectifies their affairs
,وَيَبْلُوْ أَخْبَارَهُمْ وَيَنْظُرُ كَيْفَ هُمْ فِيْ أَوْقَاتِ طَاعَتِـهِ,And tests their conduct and observes how they are in the times of His obedience
,وَمَنَازِلِ فُـرُوضِهِ وَمَوَاقِعِ أَحْكَامِهِ,And the stations of His obligations and the places of His rulings
,لِيَجْزِيَ الَّذِيْنَ أَسَاءُوْا بِمَا عَمِلُوْا وَيَجْزِيَ الَّذِيْنَ أَحْسَنُوْا بِالْحُسْنَى,"That He may repay those who do evil with what they have done, and reward those who do good with goodness"
,اَللَّهُمَّ فَلَكَ الْحَمْدُ عَلَى مَافَلَقْتَ لَنَا مِنَ الْإِصْبَاحِ,"O Allah, to You belongs praise for what You have created for us of the morning"
,وَمَتَّعْتَنَا بِهِ مِنْ ضَوْءِ النَّهَارِ,And allowed us to enjoy of the light of day
,وَبَصَّرْتَنَا مِنْ مَطَالِبِ الَاقْوَاتِ,And enabled us to see the ways of seeking provision
,وَوَقَيْتَنَا فِيْهِ مِنْ طَوَارِقِ الْآفَاتِ,And protected us therein from the occurrences of calamities
,أَصْبَحْنَا وَأَصْبَحَتِ الَاشْيَاءُ كُلُّهَا بِجُمْلَتِهَا لَكَ,"We have entered the morning, and all things have entered the morning, in their entirety, belonging to You"
,سَمَاؤُهَا وَأَرْضُهَا وَمَا بَثَثْتَ,Their heaven and their earth and what You have spread
,فِيْ كُلِّ وَاحِد مِنْهُمَا سَاكِنُهُ وَمُتَحَرِّكُهُ وَمُقِيمُهُ,"In each of them, its inhabitants, its moving beings, and its stationed ones"
,وَشَاخِصُهُ وَمَا عَلَا فِيْ الْهَوَاءِ وَمَا كَنَّ تَحْتَ الثَّرَى,"And its travelers, and what ascends in the air and what is hidden beneath the soil"
,أَصْبَحْنَا فِيْ قَبْضَتِكَ,We have entered the morning in Your grasp
,يَحْوِينَا مُلْكُكَ وَسُلْطَانُكَ وَتَضُمُّنَا مَشِيَّتُكَ,"Your kingdom and authority encompass us, and Your will contains us"
,وَنَتَصَرَّفُ عَنْ أَمْرِكَ، وَنَتَقَلَّبُ فِيْ تَدْبِيرِكَ,"We act according to Your command, and move about within Your management"
,لَيْسَ لَنَا مِنَ الَامْرِ إِلَّا مَا قَضَيْتَ,We have no affair except what You have decreed
,وَلَا مِنَ الْخَيْـرِ إِلَّا مَـا أَعْطَيْتَ,And no good except what You have given
,وَهَذَا يَوْمٌ حَادِثٌ جَدِيدٌ، وَهُوَ عَلَيْنَا شَاهِدٌ عَتِيدٌ,"And this is a new day, beginning afresh, and it is a witness over us, ready"
,اِنْ أَحْسَنَّا وَدَّعَنَا بِحَمْد، وَإِنْ أسَأنَا فَارَقَنَا بِذَمّ,"If we do good, it will bid us farewell with praise, and if we do evil, it will part from us with blame"
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِـهِ,"O Allah, bless Muhammad and his family"
,وَارْزُقْنَـا حُسْنَ مُصَاحَبَتِهِ وَاعْصِمْنَا,And grant us the blessing of its companionship and protect us
,مِنْ سُوْءِ مُفَارَقَتِهِ بِارْتِكَابِ جَرِيرَة,From the evil of parting from it by committing sins
,أَوِ اقْتِرَافِ صَغِيرَة اَوْ كَبِيرَة,Or performing minor or major offenses
,وَأجْزِلْ لَنَا فِيْهِ مِنَ الْحَسَنَاتِ وَأَخْلِنَا فِيْهِ مِنَ السَّيِّئاتِ,And give us abundant good deeds in it and empty us of evil deeds
,وَامْلَا لَنَا مَا بَيْنَ طَرَفَيْهِ حَمْدًا وَشُكْرًا وَأَجْرًا وَذُخْرًا وَفَضْلًا وَإِحْسَانًا,"And fill what is between its two ends with praise, gratitude, reward, treasure, favor, and kindness"
,اَللَّهُمَّ يَسِّرْ عَلَى الْكِرَامِ الْكَاتِبِينَ مَؤُونَتَنَا,"O Allah, ease for the noble scribes their task concerning us"
,وَامْلَا لَنَا مِنْ حَسَنَاتِنَا صَحَائِفَنَا,And fill our pages with our good deeds
,وَلَا تُخْزِنَا عِنْدَهُمْ بِسُوءِ أَعْمَالِنَا,And do not disgrace us before them with our evil deeds
,اَللَّهُمَّ اجْعَلْ لَنَا فِيْ كُلِّ سَاعَة مِنْ سَاعَاتِهِ حَظًّا مِنْ عِبَادِكَ,"O Allah, appoint for us in each hour of its hours a portion of Your worship"
,وَنَصِيْبًا مِنْ شُكْرِكَ وَشَاهِدَ صِدْقٍ مِنْ مَلَائِكَتِكَ,And a share of gratitude to You and truthful witnesses from Your angels
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِهِ,"O Allah, bless Muhammad and his family"
,وَاحْفَظْنَا مِنْ بَيْنِ أَيْدِيْنَا وَمِنْ خَلْفِنَا وَعَنْ أَيْمَانِنَا وَعَنْ شَمَائِلِنَا,"And guard us from before us and behind us, on our right and on our left"
,وَمِنْ جَمِيْعِ نَوَاحِيْنَا حِفْظًا عَاصِمًا مِنْ مَعْصِيَتِكَ,"And from all our sides, with a guarding that will protect us from disobeying You"
,هَادِيًا إِلَى طَاعَتِكَ مُسْتَعْمِلًا لِمَحَبَّتِكَ,"Guide us to obeying You, and employ us in Your love"
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِهِ,"O Allah, bless Muhammad and his family"
,وَوَفِّقْنَا فِيْ يَوْمِنَا هٰذَا وَلَيْلَتِنَا هٰذِهِ وَفِيْ جَمِيْعِ أَيَّامِنَا,And guide us in this day of ours and this night of ours and in all our days
,لِاسْتِعْمَالِ الْخَيْرِ وَهِجْـرَانِ الشَرِّ وَشُكْـرِ النِّعَمِ,"To employ goodness, to avoid evil, to thank for blessings"
,وَاتِّبَـاعِ السُّنَنِ وَمُجَانَبَةِ البِدَعِ,"To follow the traditions, and to avoid innovations"
,وَالْأَمْرِ بِـالْمَعْرُوفِ وَالنَّهيِ عَنِ الْمُنْكَرِ,To enjoin good and forbid evil
,وَحِيَاطَةِ الْإِسْلاَمِ وَانْتِقَاصِ الْبَاطِلِ وَإِذْلاَلِهِ,"To defend Islam, to diminish falsehood and humiliate it"
,وَنُصْرَةِ الْحَقِّ وَإِعْزَازِهِ، وَإِرْشَادِ الضَّالِّ,"To support truth and strengthen it, to guide the misguided"
,وَمُعَاوَنَةِ الضَّعِيفِ وَإِدْرَاكِ اللَّهِيْفِ,To help the weak and assist the distressed
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِهِ,"O Allah, bless Muhammad and his family"
,وَاجْعَلْهُ أَيْمَنَ يَوْمٍ عَهِدْنَاهُ,And make it the most blessed day we have known
,وَأَفْضَلَ صَاحِبٍ صَحِبْنَاهُ,And the best companion we have accompanied
,وَخَيْرَ وَقْتٍ ظَلِلْنَا فِيْهِ,And the best time we have lived in
,وَاجْعَلْنَا مِنْ أَرْضَى مَنْ مَرَّ عَلَيْهِ اللَّيْـلُ وَالنَّهَارُ مِنْ جُمْلَةِ خَلْقِكَ,And make us among the most satisfied of those upon whom night and day have passed from all Your creation
,وَأَشْكَـرَهُمْ لِمَا اَوْلَيْتَ مِنْ نِعَمِكَ,And the most thankful of them for the blessings You have granted
,وَأَقْوَمَهُمْ بِمَـا شَرَعْتَ مِنْ شَرَائِعِكَ,And the most steadfast of them in following what You have legislated of Your laws
,وَأَوْقَفَهُمْ عَمَّا حَذَّرْتَ مِنْ نَهْيِكَ,And the most heedful of them of what You have warned against in Your prohibitions
,اَللَّهُمَّ إِنِّيْ أُشْهِدُكَ وَكَفَى بِكَ شَهِيدًا وَ اُشْهِدُ سَمَاءَكَ وَأَرْضَكَ,"O Allah, I call You to witness, and sufficient are You as a witness, and I call to witness Your heaven and Your earth"
,وَمَنْ أَسْكَنْتَهُمَا مِنْ مَلَائِكَتِـكَ وَسَائِرِ خَلْقِكَ فِيْ يَوْمِيْ هَذَا,And whoever You have settled in them of Your angels and the rest of Your creation in this day of mine
,وَسَاعَتِيْ هَذِهِ، وَلَيْلَتِيْ هَذِهِ، وَمُسْتَقَرِّيْ هَذَا,"And this hour of mine, and this night of mine, and this my place of rest"
,أَنِّيْ أَشْهَدُ أَنَّكَ اَنْتَ اللَّهُ، اَلَّذِي,"That I bear witness that You are Allah, the One"
,لَا إِلٰهَ إِلَّا أَنْتَ قَائِمٌ بِـالْقِسْطِ,"There is no god but You, standing firm in justice"
,عَدْلٌ فِيْ الْحُكْم، رَؤُوفٌ بِالْعِبَادِ,"Just in judgment, kind to the servants"
,مَالِكُ المُلْكِ رَحِيمٌ بِالْخَلْقِ,"Master of the Kingdom, merciful to creation"
,وَأَنَّ مُحَمَّدًا عَبْدُكَ وَرَسُوْلُكَ وَخِيَرَتُكَ مِنْ خَلْقِكَ,And that Muhammad is Your servant and Your messenger and Your chosen one from Your creation
,حَمَّلْتَهُ رِسَالَتَكَ فَأَدَّاهَا وَأَمَرْتَهُ بِالنُّصْحِ لِأُمَّتِهِ فَنَصَحَ لَهَا,"You entrusted him with Your message and he delivered it, and You commanded him to give good counsel to his community and he gave it"
,اَللَّهُمَّ فَصَلِّ عَلَى مُحَمَّدٍ وَ آلِهِ أَكْثَرَ مَا صَلَّيْتَ عَلَى أَحَدٍ مِنْ خَلْقِكَ,"O Allah, bless Muhammad and his family more than You have blessed anyone of Your creation"
,وَ آتِهِ عَنَّا أَفْضَلَ مَا آتَيْتَ أَحَدًا مِنْ عِبَادِكَ,And give him on our behalf better than what You have given to any of Your servants
,وَاجْزِهِ عَنَّا أَفْضَلَ وَأَكْرَمَ مَا جَزَيْتَ أَحَدًا مِنْ أَنْبِيَائِـكَ عَنْ أُمَّتِهِ,And reward him on our behalf better and more generously than You have rewarded any of Your prophets on behalf of his community
,إِنَّـكَ أَنْتَ الْمَنَّانُ بِالْجَسِيمِ الْغَـافِر لِلْعَظِيمِ,"Surely You are the Bestower of great things, the Forgiver of mighty things"
,وَأَنْتَ أَرْحَمُ مِنْ كُلِّ رَحِيم,And You are more merciful than every merciful one
,فَصَلِّ عَلَى مُحَمَّدٍ وَ آلِهِ,So bless Muhammad and his family
,اَلطَّيِّبِينَ الطَّاهِرِينَ الْاَخْيَارِ الَانْجَبِينَ,"The good, the pure, the chosen, the distinguished"
