Line id,Arabic text,Translation
,بِسْمِ اللَّـهِ الرَّحْمَـٰنِ الرَّحِيمِ,"In the name of Allah, the Most Beneficent, the Most Merciful"
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّدٍ,"O Allah, send blessings upon Muhammad and the family of Muhammad"
,يَا مَنْ لَا تَنْقَضِيْ عَجَائِبُ عَظَمَتِهِ,O He whose wonders of greatness never end
,صَلِّ عَلَى مُحَمَّدٍ وَ آلِهِ,Send blessings upon Muhammad and his family
,وَ احْجُبْنَا عَنِ الْإِلْحَادِ فِيْ عَظَمَتِكَ,And protect us from denying Your greatness
,وَ يَا مَنْ لَا تَنْتَهِيْ مُدَّةُ مُلْكِهِ,O He whose kingdom's duration has no limit
,صَلِّ عَلَى مُحَمَّدٍ وَ آلِهِ,Send blessings upon Muhammad and his family
,وَ أَعْتِقْ رِقَابَنَا مِنْ نَقِمَتِكَ,And free our necks from Your vengeance
,وَ يَا مَنْ لَا تَفْنَى خَزَائِنُ رَحْمَتِهِ,O He whose treasuries of mercy never deplete
,صَلِّ عَلَى مُحَمَّدٍ وَ آلِهِ,Send blessings upon Muhammad and his family
,وَ اجْعَلْ لَنَا نَصِيبًا فِيْ رَحْمَتِكَ,And grant us a share in Your mercy
,وَ يَا مَنْ تَنْقَطِعُ دُوْنَ رُؤْيَتِهِ الْأَبْصَارُ,O He whose vision eyes cannot reach
,صَلِّ عَلَى مُحَمَّدٍ وَ آلِهِ,Send blessings upon Muhammad and his family
,وَ أَدْنِنَا إِلَى قُرْبِكَ,And bring us near to Your proximity
,وَ يَا مَنْ تَصْغُرُ عِنْدَ خَطَرِهِ الْأَخْطَارُ,O He before whose might all dangers are insignificant
,صَلِّ عَلَى مُحَمَّدٍ وَ آلِهِ,Send blessings upon Muhammad and his family
,وَ كَرِّمْنَا عَلَيْكَ,And honor us before You
,وَ يَا مَنْ تَظْهَرُ عِنْدَهُ بَوَاطِنُ الْأَخْبَارِ,O He before whom the hidden secrets are manifest
,صَلِّ عَلَى مُحَمَّدٍ وَ آلِهِ,Send blessings upon Muhammad and his family
,وَ لَا تَفْضَحْنَا لَدَيْكَ,And do not disgrace us before You
,اَللَّهُمَّ أَغْنِنَا عَنْ هِبَةِ الْوَهَّابِينَ بِهِبَتِكَ,"O Allah, make us free from need of gifts from others by Your gift"
,وَ اكْفِنَا وَحْشَةَ الْقَاطِعِينَ بِصِلَتِكَ,And suffice us from the loneliness of being cut off by Your connection
,حَتَّى لَا نَرْغَبَ إِلَى أَحَدٍ مَعَ بَذْلِكَ,So that we do not desire anyone with Your generosity
,وَ لَا نَسْتَوْحِشَ مِنْ أَحَدٍ مَعَ فَضْلِكَ,And we do not feel lonely from anyone with Your favor
,اَللَّهُمَّ فَصَلِّ عَلَى مُحَمَّدٍ وَ آلِهِ,"O Allah, send blessings upon Muhammad and his family"
,وَ كِدْ لَنَا وَ لَا تَكِدْ عَلَيْنَا,"And plan for us, not against us"
,وَ امْكُرْ لَنَا وَ لَا تَمْكُرْ بِنَا,"And devise for us, not against us"
,وَ أَدِلْ لَنَا وَ لَا تُدِلْ مِنَّا,"And help us prevail, and do not let others prevail over us"
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِهِ,"O Allah, send blessings upon Muhammad and his family"
,وَ قِنَا مِنْكَ وَ احْفَظْنَا بِكَ وَ اهْدِنَا إِلَيْكَ,"And protect us from You, guard us by You, and guide us to You"
,وَ لَا تُبَاعِدْنَا عَنْكَ إِنَّ مَنْ تَقِهِ يَسْلَمْ,"And do not distance us from You, for whoever You protect is safe"
,وَ مَنْ تَهْدِهِ يَعْلَمْ وَ مَنْ تُقَرِّبْهُ إِلَيْكَ يَغْنَمْ,"And whoever You guide knows, and whoever You bring near to You gains"
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِهِ,"O Allah, send blessings upon Muhammad and his family"
,وَ اكْفِنَا حَدَّ نَوَائِبِ الزَّمَانِ,And protect us from the harshness of time's calamities
,وَ شَرَّ مَصَايِدِ الشَّيْطَانِ وَ مَرَارَةَ صَوْلَةِ السُّلْطَانِ,And the evil of Satan's traps and the bitterness of the ruler's assault
,اَللَّهُمَّ إِنَّمَا يَكْتَفِيْ الْمُكْتَفُوْنَ بِفَضْلِ قُوَّتِكَ,"O Allah, those who suffice themselves do so by the grace of Your strength"
,فَصَلِّ عَلَى مُحَمَّدٍ وَ آلِهِ وَ اكْفِنَا,So send blessings upon Muhammad and his family and suffice us
,وَ إِنَّمَا يُعْطِيْ الْمُعْطُونَ مِنْ فَضْلِ جِدَتِكَ,"And those who give, give from the abundance of Your wealth"
