Line id,Arabic text,Translation
,بِسْمِ اللَّـهِ الرَّحْمَـٰنِ الرَّحِيمِ,"In the name of Allah, the Most Gracious, the Most Merciful"
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّدٍ,"O Allah, send blessings upon Muhammad and the family of Muhammad"
,اَلْحَمْدُ لِلَّهِ الَّذِيْ هَدَانَا لِحَمْدِهِ,All praise belongs to Allah who has guided us to His praise
,وَجَعَلَنَا مِنْ أَهْلِهِ لِنَكُونَ لِإِحْسَانِهِ مِنَ الشَّاكِرِينَ,And made us among its people so that we may be grateful for His favors
,وَلِيَجْزِيَنَا عَلَى ذٰلِكَ جَزَاءَ الْمُحْسِنِيْنَ,And that He may reward us for that with the reward of the good-doers
,وَالْحَمْدُ لِلَّهِ الَّذِيْ حَبَانَا بِدِينِهِ,And praise be to Allah who has honored us with His religion
,وَاخْتَصَّنَا بِمِلَّتِهِ وَسَبَّلَنَا فِيْ سُبُلِ إِحْسَانِهِ,And distinguished us with His path and directed us to the ways of His kindness
,لِنَسْلُكَهَا بِمَنِّهِ إِلَى رِضْوَانِهِ,So that we may traverse them by His favor to His pleasure
,حَمْدًا يَتَقَبَّلُهُ مِنَّا وَيَرْضَى بِهِ عَنَّا,A praise that He accepts from us and is pleased with us through it
,وَالْحَمْدُ لِلَّهِ الَّذِيْ جَعَلَ مِنْ تِلْكَ السُّبُلِ شَهْرَهُ شَهْرَ رَمَضَانَ,"And praise be to Allah who has made one of those ways His month, the month of Ramadan"
,شَهْرَ الصِّيَامِ وَشَهْرَ الْإِسْلَامِ وَشَهْرَ الطَّهُورِ,"The month of fasting, the month of Islam, the month of purity"
,وَشَهْرَ التَّمْحِيصِ وَشَهْرَ الْقِيَامِ,"The month of purification, and the month of standing in prayer"
,اَلَّذِيْ أُنْزِلَ فِيهِ الْقُرْآنُ هُدًى لِلنَّاسِ,The month in which the Quran was sent down as guidance for people
,وَبَيِّنَاتٍ مِنَ الْهُدَى وَالْفُرْقَانِ,And as clear proofs of guidance and the criterion
,فَأَبَانَ فَضِيلَتَهُ عَلَى سَائِرِ الشُّهُورِ,And He has made clear its excellence over all other months
,بِمَا جَعَلَ لَهُ مِنَ الْحُرُمَاتِ الْمَوْفُورَةِ وَالْفَضَائِلِ الْمَشْهُورَةِ,By the abundant sanctities and well-known virtues He has placed in it
,فَحَرَّمَ فِيهِ مَا أَحَلَّ فِيْ غَيْرِهِ إِعْظَامًا,He has prohibited in it what He has allowed in others as a glorification
,وَحَجَرَ فِيهِ الْمَطَاعِمَ وَالْمَشَارِبَ إِكْرَامًا,And has forbidden in it food and drink as an honor
,وَجَعَلَ لَهُ وَقْتًا بَيِّنًا لَا يُجِيزُ جَلَّ وَعَزَّ أَنْ يُقَدَّمَ قَبْلَهُ,And He has appointed for it a clear time; the Mighty and Majestic does not permit it to be brought forward
,وَلَا يَقْبَلُ أَنْ يُؤَخَّرَ عَنْهُ,Nor does He accept that it be delayed from its time
,ثُمَّ فَضَّلَ لَيْلَةً وَاحِدَةً مِنْ لَيَالِيهِ عَلَى لَيَالِيْ أَلْفِ شَهْرٍ,Then He has given preference to one night out of its nights over the nights of a thousand months
,وَسَمَّاهَا لَيْلَةَ الْقَدْرِ,And named it the Night of Power
,تَنَزَّلُ الْمَلَائِكَةُ وَالرُّوْحُ فِيهَا بِإِذْنِ رَبِّهِمْ مِنْ كُلِّ أَمْرٍ,The angels and the Spirit descend in it by the permission of their Lord with every decree
,سَلَامٌ دَائِمُ الْبَرَكَةِ إِلَى طُلُوعِ الْفَجْرِ,"Peace, constant in blessings until the rising of dawn"
,عَلَى مَنْ يَشَاءُ مِنْ عِبَادِهِ بِمَا أَحْكَمَ مِنْ قَضَائِهِ,Upon whomever He wills of His servants according to His decisive decree
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِهِ,"O Allah, send blessings upon Muhammad and his family"
,وَأَلْهِمْنَا مَعْرِفَةَ فَضْلِهِ وَإِجْلَالَ حُرْمَتِهِ,And inspire us to recognize its excellence and to honor its sanctity
,وَالتَّحَفُّظَ مِمَّا حَظَرْتَ فِيهِ,And to guard against what You have forbidden in it
,وَأَعِنَّا عَلَى صِيَامِهِ بِكَفِّ الْجَوَارِحِ عَنْ مَعَاصِيكَ,And help us to fast in it by restraining our limbs from disobeying You
,وَاسْتِعْمَالِهَا فِيهِ بِمَا يُرْضِيكَ,And employing them in that which pleases You
,حَتَّى لَا نُصْغِيَ بِأَسْمَاعِنَا إِلَى لَغْوٍ,So that we do not listen with our ears to idle talk
,وَلَا نُسْرِعَ بِأَبْصَارِنَا إِلَى لَهْوٍ,Nor hasten with our eyes to places of diversion
,وَحَتَّى لَا نَبْسُطَ أَيْدِيَنَا إِلَى مَحْظُورٍ,And that we do not stretch out our hands toward the forbidden
,وَلَا نَخْطُوَ بِأَقْدَامِنَا إِلَى مَحْجُورٍ,Nor take steps with our feet toward the prohibited
,وَحَتَّى لَا تَعِيَ بُطُونُنَا إِلَّا مَا أَحْلَلْتَ,And that our stomachs not contain except what You have made lawful
,وَلَا تَنْطِقَ أَلْسِنَتُنَا إِلَّا بِمَا مَثَّلْتَ,And our tongues not speak except what You have exemplified
,وَلَا نَتَكَلَّفَ إِلَّا مَا يُدْنِيْ مِنْ ثَوَابِكَ,And that we do not undertake except that which brings us near to Your reward
,وَلَا نَتَعَاطَى إِلَّا الَّذِيْ يَقِيْ مِنْ عِقَابِكَ,And that we do not pursue except that which protects from Your punishment
,ثُمَّ خَلِّصْ ذٰلِكَ كُلَّهُ مِنْ رِئَاءِ الْمُرَائِينَ وَسُمْعَةِ الْمُسْمِعِينَ,Then purify all of that from the showing off of those who show off and the seeking of reputation
,لَا نَشْرِكُ فِيهِ أَحَدًا دُونَكَ,So that we do not associate anyone with You in it
,وَلَا نَبْتَغِيْ فِيهِ مُرَادًا سِوَاكَ,And we do not seek in it any object other than You
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِهِ,"O Allah, send blessings upon Muhammad and his family"
,وَقِفْنَا فِيهِ عَلَى مَوَاقِيتِ,And make us observe in it the times
,اَلصَّلَوَاتِ الْخَمْسِ بِحُدُودِهَا الَّتِيْ حَدَّدْتَ,Of the five prayers with the limits You have set
,وَفُرُوضِهَا الَّتِيْ فَرَضْتَ وَوَظَائِفِهَا الَّتِيْ وَظَّفْتَ,And the obligations You have decreed and the duties You have assigned
,وَأَوْقَاتِهَا الَّتِيْ وَقَّتَّ,And the times You have specified
,وَأَنْزِلْنَا فِيهَا مَنْزِلَةَ الْمُصِيبِينَ لِمَنَازِلِهَا,And place us in it in the position of those who attain their stations
,اَلْحَافِظِينَ لِأَرْكَانِهَا الْمُؤَدِّينَ لَهَا,Those who observe their pillars and perform them
,فِيْ أَوْقَاتِهَا عَلَى مَا سَنَّهُ عَبْدُكَ وَرَسُولُكَ صَلَوَاتُكَ عَلَيْهِ وَ آلِهِ,In their proper times according to what Your servant and messenger (Your blessings be upon him and his family) has established
,فِيْ رُكُوعِهَا وَسُجُودِهَا وَجَمِيْعِ فَوَاضِلِهَا,"In their bowing, prostration, and all their excellences"
,عَلَى أَتَمِّ الطَّهُورِ وَأَسْبَغِهِ وَأَبْيَنِ الْخُشُوعِ وَأَبْلَغِهِ,With the most complete and ample purification and the most evident and complete humility
,وَوَفِّقْنَا فِيهِ لِأَنْ نَصِلَ أَرْحَامَنَا بِالْبِرِّ وَالصِّلَةِ,And help us in it to be kind and maintain relations with our relatives
,وَأَنْ نَتَعَاهَدَ جِيرَانَنَا بِالْإِفْضَالِ وَالْعَطِيَّةِ,And to attend to our neighbors with benefaction and giving
,وَأَنْ نُخَلِّصَ أَمْوَالَنَا مِنَ التَّبِعَاتِ,And to free our possessions from claims
,وَأَنْ نُطَهِّرَهَا بِإِخْرَاجِ الزَّكَوَاتِ,And purify them by giving out zakat
,وَأَنْ نُرَاجِعَ مَنْ هَاجَرَنَا,And that we may return to those who have abandoned us
,وَأَنْ نُنْصِفَ مَنْ ظَلَمَنَا,And be just to those who have wronged us
,وَأَنْ نُسَالِمَ مَنْ عَادَانَا,And make peace with those who show enmity toward us
,حَاشَى مَنْ عُودِيَ فِيكَ وَلَكَ,Except for those who are hostile for Your sake and on Your account
,فَإِنَّهُ الْعَدُوُّ الَّذِيْ لَا نُوَالِيهِ,For that is the enemy whom we shall not befriend
,وَالْحِزْبُ الَّذِيْ لَا نُصَافِيهِ,And the party whom we shall not hold dear
,وَأَنْ نَتَقَرَّبَ إِلَيْكَ فِيهِ مِنَ الْأَعْمَالِ الزَّاكِيَةِ بِمَا تُطَهِّرُنَا بِهِ مِنَ الذُّنُوبِ,And that we may seek nearness to You through pure deeds that will cleanse us from sins
,وَتَعْصِمُنَا فِيهِ مِمَّا نَسْتَأْنِفُ مِنَ الْعُيُوبِ,And protect us from renewing faults
,حَتَّى لَا يُورِدَ عَلَيْكَ أَحَدٌ مِنْ مَلَائِكَتِكَ,So that none of Your angels will bring to You
,إِلَّا دُوْنَ مَا نُوْرِدُ مِنْ أَبْوَابِ الطَّاعَةِ لَكَ وَأَنْوَاعِ الْقُرْبَةِ إِلَيْكَ,Anything from us except our various acts of obedience to You and kinds of nearness to You
,اَللَّهُمَّ إِنِّيْ أَسْأَلُكَ بِحَقِّ هَذَا الشَّهْرِ,"O Allah, I ask You by the right of this month"
,وَبِحَقِّ مَنْ تَعَبَّدَ لَكَ فِيهِ,And by the right of those who worship You in it
,مِنِ ابْتِدَائِهِ إِلَى وَقْتِ فَنَائِهِ,From its beginning to its end
,مِنْ مَلَكٍ قَرَّبْتَهُ أَوْ نَبِيٍّ أَرْسَلْتَهُ,From among the angels You have brought near or the prophets You have sent
,أَوْ عَبْدٍ صَالِحٍ اخْتَصَصْتَهُ,Or the righteous servants You have singled out
,أَنْ تُصَلِّيَ عَلَى مُحَمَّدٍ وَ آلِهِ,That You send blessings upon Muhammad and his family
,وَأَهِّلْنَا فِيهِ لِمَا وَعَدْتَ أَوْلِيَاءَكَ مِنْ كَرَامَتِكَ,And make us worthy in it of what You have promised Your friends of Your generosity
,وَأَوْجِبْ لَنَا فِيهِ مَا أَوْجَبْتَ لِأَهْلِ الْمُبَالَغَةِ فِيْ طَاعَتِكَ,And make obligatory for us in it what You have made obligatory for those who strive diligently in obeying You
,وَاجْعَلْنَا فِيْ نَظْمِ مَنِ اسْتَحَقَّ الرَّفِيعَ الْأَعْلَى بِرَحْمَتِكَ,And place us among those who deserve the highest elevation through Your mercy
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِهِ,"O Allah, send blessings upon Muhammad and his family"
,وَجَنِّبْنَا الْإِلْحَادَ فِيْ تَوْحِيدِكَ وَالتَّقْصِيرَ فِيْ تَمْجِيدِكَ,And turn us aside from deviation in Your oneness and falling short in glorifying You
,وَالشَّكَّ فِيْ دِينِكَ وَالْعَمَى عَنْ سَبِيلِكَ وَالْإِغْفَالَ لِحُرْمَتِكَ,And doubt about Your religion and blindness toward Your path and neglect of Your sanctity
,وَالْإِنْخِدَاعَ لِعَدُوِّكَ الشَّيْطَانِ الرَّجِيمِ,"And being deceived by Your enemy, the accursed Satan"
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِهِ,"O Allah, send blessings upon Muhammad and his family"
,وَإِذَا كَانَ لَكَ فِيْ كُلِّ لَيْلَةٍ مِنْ لَيَالِيْ شَهْرِنَا هَذَا,And if in each night of our month there are
,رِقَابٌ يُعْتِقُهَا عَفْوُكَ أَوْ يَهَبُهَا صَفْحُكَ,Necks which Your pardon will release or Your forgiveness will grant
,فَاجْعَلْ رِقَابَنَا مِنْ تِلْكَ الرِّقَابِ,Then place our necks among those necks
,وَاجْعَلْنَا لِشَهْرِنَا مِنْ خَيْرِ أَهْلٍ وَأَصْحَابٍ,And make us for our month among the best of people and companions
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِهِ,"O Allah, send blessings upon Muhammad and his family"
,وَامْحَقْ ذُنُوبَنَا مَعَ امِّحَاقِ هِلَالِهِ,And blot out our sins along with the disappearing of its crescent
,وَاسْلَخْ عَنَّا تَبِعَاتِنَا مَعَ انْسِلَاخِ أَيَّامِهِ,And remove our offenses along with the passing of its days
,حَتَّى يَنْقَضِيَ عَنَّا وَقَدْ صَفَّيْتَنَا فِيهِ مِنَ الْخَطِيئَاتِ,Until it departs from us and You have cleansed us in it from our errors
,وَأَخْلَصْتَنَا فِيهِ مِنَ السَّيِّئَاتِ,And purified us in it from our evil deeds
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِهِ,"O Allah, send blessings upon Muhammad and his family"
,وَإِنْ مِلْنَا فِيهِ فَعَدِّلْنَا وَإِنْ زُغْنَا فِيهِ فَقَوِّمْنَا,"And if we deviate in it, then set us right; if we go astray in it, then correct us"
,وَإِنِ اشْتَمَلَ عَلَيْنَا عَدُوُّكَ الشَّيْطَانُ فَاسْتَنْقِذْنَا مِنْهُ,"And if Your enemy Satan encompasses us, then deliver us from him"
,اَللَّهُمَّ اشْحَنْهُ بِعِبَادَتِنَا إِيَّاكَ,"O Allah, fill it with our worship of You"
,وَزَيِّنْ أَوْقَاتَهُ بِطَاعَتِنَا لَكَ,And adorn its times with our obedience to You
,وَأَعِنَّا فِيْ نَهَارِهِ عَلَى صِيَامِهِ,And help us during its daylight to fast
,وَفِيْ لَيْلِهِ عَلَى الصَّلَاةِ,And during its night to pray
,وَالتَّضَرُّعِ إِلَيْكَ وَالْخُشُوعِ لَكَ,And to implore You and to humble ourselves before You
,وَالذِّلَّةِ بَيْنَ يَدَيْكَ,And to be lowly before You
,حَتَّى لَا يَشْهَدَ نَهَارُهُ عَلَيْنَا بِغَفْلَةٍ وَلَا لَيْلُهُ بِتَفْرِيطٍ,So that its day may not bear witness against us of heedlessness nor its night of neglect
,اَللَّهُمَّ وَاجْعَلْنَا فِيْ سَائِرِ الشُّهُورِ وَالْأَيَّامِ كَذَلِكَ مَا عَمَّرْتَنَا,"O Allah, make us thus in all the months and days as long as You give us life"
,وَاجْعَلْنَا مِنْ عِبَادِكَ الصَّالِحِيْنَ,And place us among Your righteous servants
,اَلَّذِيْنَ يَرِثُونَ الْفِرْدَوْسَ هُمْ فِيهَا خَالِدُونَ,"Those who shall inherit Paradise, wherein they shall dwell forever"
,وَالَّذِيْنَ يُؤْتُونَ مَا آتُوْا وَقُلُوبُهُمْ,And those who give what they give while their hearts
,وَجِلَةٌ أَنَّهُمْ إِلَى رَبِّهِمْ رَاجِعُونَ,Are fearful that they are returning to their Lord
,وَمِنَ الَّذِيْنَ يُسَارِعُونَ فِيْ الْخَيْرَاتِ وَهُمْ لَهَا سَابِقُونَ,And among those who race to good deeds and they are foremost in them
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِهِ,"O Allah, send blessings upon Muhammad and his family"
,فِيْ كُلِّ وَقْتٍ وَكُلِّ أَوَانٍ وَعَلَى كُلِّ حَالٍ,"In every time, in every moment, and in every state"
,عَدَدَ مَا صَلَّيْتَ عَلَى مَنْ صَلَّيْتَ عَلَيْهِ,To the number of what You have blessed upon those whom You have blessed
,وَأَضْعَافَ ذٰلِكَ كُلِّهِ بِالْأَضْعَافِ,And multiply all that with manifold increases
,اَلَّتِيْ لَا يُحْصِيهَا غَيْرُكَ,That none can count except You
,إِنَّكَ فَعَّالٌ لِمَا تُرِيدُ,Surely You do whatever You will
