Line id,Arabic text,Translation
,بِسْمِ اللَّـهِ الرَّحْمَـٰنِ الرَّحِيمِ,"In the name of Allah, the Most Beneficent, the Most Merciful"
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّدٍ,"O Allah, send Your blessings upon Muhammad and the family of Muhammad"
,رَبِّ أَفْحَمَتْنِيْ ذُنُوبِي، وَانْقَطَعَتْ مَقَالَتِي,"My Lord, my sins have silenced me, and my arguments have been cut off"
,فَلَا حُجَّةَ لِي، فَأَنَا الْأَسِيرُ بِبَلِيَّتِي,"I have no plea, for I am a prisoner of my affliction"
,اَلْمُرْتَهَنُ بِعَمَلِي، الْمُتَرَدِّدُ فِيْ خَطِيئَتِي,"Held in pledge by my deeds, wavering in my errors"
,اَلْمُتَحَيِّرُ عَنْ قَصْدِي، الْمُنْقَطَعُ بِي,"Perplexed from my path, cut off from support"
,قَدْ أَوْقَفْتُ نَفْسِيْ مَوْقِفَ الْأَذِلَّاءِ الْمُذْنِبِينَ,I have placed myself in the position of the humiliated sinners
,مَوْقِفَ الْأَشْقِيَاءِ الْمُتَجَرِّينَ عَلَيْكَ، الْمُسْتَخِفِّينَ بِوَعْدِكَ,"The position of the wretched who are audacious against You, who take Your promise lightly"
,سُبْحَانَكَ أَيَّ جُرْأَةٍ اجْتَرَأْتُ عَلَيْكَ,Glory be to You! What audacity I have shown against You
,وَأَيَّ تَغْرِيرٍ غَرَّرْتُ بِنَفْسِي,And what delusion I have allowed myself
,مَوْلَايَ إِرْحَمْ كَبْوَتِيْ لِحُرِّ وَجْهِي,"My Master, have mercy on my stumbling, for the sake of my dignity"
,وَزَلَّةَ قَدَمِي، وَعُدْ بِحِلْمِكَ عَلَى جَهْلِي,"And my slipping feet, and return with Your forbearance upon my ignorance"
,وَبِإِحْسَانِكَ عَلَى إِسَاءَتِي، فَأَنَا الْمُقِرُّ بِذَنْبِي,"And with Your goodness upon my wrongdoing, for I acknowledge my sin"
,اَلْمُعْتَرِفُ بِخَطِيئَتِي، وَهٰذِهِ يَدِيْ وَنَاصِيَتِي,"I confess my error, and here is my hand and my forelock"
,أَسْتَكِينُ بِالْقَوَدِ مِنْ نَفْسِي,I submit to retaliation against myself
,اِرْحَمْ شَيْبَتِي، وَنَفَادَ أَيَّامِي,"Have mercy on my gray hair, and the passing of my days"
,وَاقْتِرَابَ أَجَلِي، وَضَعْفِي,"And the approach of my death, and my weakness"
,وَمَسْكَنَتِي، وَقِلَّةَ حِيْلَتِي,"And my destitution, and my lack of means"
,مَوْلَايَ وَارْحَمْنِيْ إِذَا انْقَطَعَ مِنَ الدُّنْيَا أَثَرِي,"My Master, have mercy on me when my trace is cut off from this world"
,وَامَّحَى مِنَ الْمَخْلُوقِينَ ذِكْرِي,And my remembrance is erased among the created beings
,وَكُنْتُ مِنَ الْمَنْسِيِّينَ كَمَنْ قَدْ نُسِيَ,"And I become among the forgotten ones, like one who is forgotten"
,مَوْلَايَ وَارْحَمْنِيْ عِنْدَ تَغَيُّرِ صُورَتِي,"My Master, have mercy on me at the changing of my appearance"
,وَحَالِيْ إِذَا بَلِيَ جِسْمِي، وَتَفَرَّقَتْ أَعْضَائِي,"And my state when my body decays, and my limbs are scattered"
,وَتَقَطَّعَتْ أَوْصَالِي، يَا غَفْلَتِيْ عَمَّا يُرَادُ بِي,"And my joints are severed. Oh, my heedlessness of what is intended for me!"
,مَوْلَايَ وَارْحَمْنِيْ فِيْ حَشْرِيْ وَنَشْرِي,"My Master, have mercy on me in my gathering and resurrection"
,وَاجْعَلْ فِيْ ذٰلِكَ الْيَوْمِ مَعَ أَوْلِيَائِكَ مَوْقِفِي,And make my position on that day with Your friends
,وَفِيْ أَحِبَّائِكَ مَصْدَرِي,And my return among Your beloved ones
,وَفِيْ جِوَارِكَ مَسْكَنِي، يَا رَبَّ الْعَالَمِيْنَ,"And my dwelling in Your vicinity, O Lord of the worlds"
