Line id,Arabic text,Translation
,بِسْمِ اللَّـهِ الرَّحْمَـٰنِ الرَّحِيمِ,"In the name of Allah, the Most Compassionate, the Most Merciful"
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّدٍ,"O Allah, send blessings upon Muhammad and the family of Muhammad"
,أَللَّهُمَّ إِنِّيْ أَعْتَـذِرُ إِلَيْـكَ,"O Allah, I seek Your forgiveness"
,مِنْ مَـظْلُومٍ ظُلِمَ بِحَضْرَتِيْ فَلَمْ أَنْصُرْهُ,For an oppressed person who was wronged in my presence and I did not help him
,وَمِنْ مَعْرُوفٍ أُسْدِيَ إِلَيَّ فَلَمْ أَشْكُرْهُ,And for a kindness that was shown to me and I did not thank for it
,وَمِنْ مُسِيءٍ اعْتَذَرَ إِلَيَّ فَلَمْ أَعْذِرْهُ,And for a wrongdoer who apologized to me and I did not excuse him
,وَمِنْ ذِيْ فَاقَةٍ سَأَلَنِيْ فَلَمْ أُوثِرْهُ,And for a needy person who asked me and I did not give him preference
,وَمِنْ حَقِّ ذِيْ حَقٍّ لَزِمَنِيْ لِمُؤْمِنٍ فَلَمْ أُوَفِّرْهُ,And for a right of a believer that was obligatory upon me and I did not fulfill it
,وَمِنْ عَيْبِ مُؤْمِنٍ ظَهَرَ لِيْ فَلَمْ أَسْتُرْهُ,And for a fault of a believer that became apparent to me and I did not conceal it
,وَمِنْ كُلِّ إِثْمٍ عَرَضَ لِيْ فَلَمْ أَهْجُرْهُ,And for every sin that presented itself to me and I did not abandon it
,أَعْتَذِرُ إِلَيْكَ يَا إِلَهِيْ مِنْهُنَّ,"I apologize to You, O my God, for all of these"
,وَمِنْ نَظَائِرِهِنَّ اعْتِذَارَ نَدَامَةٍ,"And for their like, with an apology of remorse"
,يَكُونُ وَاعِظًا لِمَا بَيْنَ يَدَيَّ مِنْ أَشْبَاهِهِنَّ,That may serve as an admonition for similar situations that lie ahead of me
,فَصَلِّ عَلَى مُحَمَّدٍ وَ آلِهِ,So send blessings upon Muhammad and his family
,وَاجْعَلْ نَدَامَتِيْ عَلَى مَا وَقَعْتُ فِيهِ مِنَ الزَّلَّاتِ,And make my remorse for the mistakes I have committed
,وَعَزْمِيْ عَلَى تَرْكِ مَا يَعْرِضُ لِيْ مِنَ السَّيِّئَاتِ,And my determination to abandon the sins that present themselves to me
,تَوْبَةً تُوجِبُ لِيْ مَحَبَّتَكَ,A repentance that earns Your love for me
,يَا مُحِبَّ التَّوَّابِينَ,O You Who loves those who repent
