Line id,Arabic text,Translation
,بِسْمِ اللَّـهِ الرَّحْمَـٰنِ الرَّحِيمِ,"In the name of Allah, the Most Gracious, the Most Merciful"
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّدٍ,"O Allah, send blessings upon Muhammad and the family of Muhammad"
,اَللَّهُمَّ إِنَّ هَذَيْنِ آيَتَانِ مِنْ آيَاتِكَ,"O Allah, these two are signs from Your signs"
,وَ هَذَيْنِ عَوْنَانِ مِنْ أَعْوَانِكَ,And these two are assistants from Your assistants
,يَبْتَدِرَانِ طَاعَتَكَ بِرَحْمَةٍ نَافِعَةٍ أَوْ نَقِمَةٍ ضَارَّةٍ,They hasten to obey You with beneficial mercy or harmful vengeance
,فَلَا تُمْطِرْنَا بِهِمَا مَطَرَ السَّوْءِ,So do not rain upon us through them an evil rain
,وَ لَا تُلْبِسْنَا بِهِمَا لِبَاسَ الْبَلَاءِ,And do not clothe us through them with the garment of affliction
,صَلِّ عَلَى مُحَمَّدٍ وَ آلِهِ,Send blessings upon Muhammad and his family
,وَ أَنْزِلْ عَلَيْنَا نَفْعَ هَذِهِ السَّحَائِبِ وَ بَرَكَتَهَا,And send down upon us the benefit of these clouds and their blessings
,وَ اصْرِفْ عَنَّا أَذَاهَا وَ مَضَرَّتَهَا,And turn away from us their harm and damage
,وَ لَا تُصِبْنَا فِيهَا بِآفَةٍ,And do not afflict us in them with calamity
,وَ لَا تُرْسِلْ عَلَى مَعَايِشِنَا عَاهَةً,And do not send upon our livelihoods any blight
,اَللَّهُمَّ وَ إِنْ كُنْتَ بَعَثْتَهَا نِقْمَةً وَ أَرْسَلْتَهَا سَخْطَةً,"O Allah, if You have sent them as vengeance and dispatched them in anger"
,فَإِنَّا نَسْتَجِيرُكَ مِنْ غَضَبِكَ,Then we seek protection from Your wrath
,وَ نَبْتَهِلُ إِلَيْكَ فِيْ سُؤَالِ عَفْوِكَ,And we implore You in asking for Your pardon
,فَمِلْ بِالْغَضَبِ إِلَى الْمُشْرِكِينَ,So direct Your wrath towards the polytheists
,وَ أَدِرْ رَحَى نَقِمَتِكَ عَلَى الْمُلْحِدِيْنَ,And turn the millstone of Your vengeance upon the atheists
,اَللَّهُمَّ أَذْهِبْ مَحْلَ بِلَادِنَا بِسُقْيَاكَ,"O Allah, remove the drought from our lands with Your watering"
,وَ أَخْرِجْ وَحَرَ صُدُورِنَا بِرِزْقِكَ,And expel the burning in our hearts with Your provision
,وَ لَا تَشْغَلْنَا عَنْكَ بِغَيْرِكَ,And do not preoccupy us from You with other than You
,وَ لَا تَقْطَعْ عَنْ كَافَّتِنَا مَادَّةَ بِرِّكَ,And do not cut off from all of us the resource of Your goodness
,فَإِنَّ الْغَنِيَّ مَنْ أَغْنَيْتَ,For the rich is the one whom You enrich
,وَ إِنَّ السَّالِمَ مَنْ وَقَيْتَ,And the safe is the one whom You protect
,مَا عِنْدَ أَحَدٍ دُونَكَ دِفَاعٌ,No one has any defense apart from You
,وَ لَا بِأَحَدٍ عَنْ سَطْوَتِكَ امْتِنَاعٌ,And no one has any protection from Your power
,تَحْكُمُ بِمَا شِئْتَ عَلَى مَنْ شِئْتَ,You judge as You wish upon whom You wish
,وَ تَقْضِيْ بِمَا أَرَدْتَ فِيمَنْ أَرَدْتَ,And You decree what You intend for whom You intend
,فَلَكَ الْحَمْدُ عَلَى مَا وَقَيْتَنَا مِنَ الْبَلَاءِ,So to You is praise for what You have protected us from affliction
,وَ لَكَ الشُّكْرُ عَلَى مَا خَوَّلْتَنَا مِنَ النَّعْمَاءِ,And to You is gratitude for what You have granted us of blessings
,حَمْدًا يُخَلِّفُ حَمْدَ الْحَامِدِيْنَ وَرَاءَهُ,Praise that surpasses the praise of all who praise
,حَمْدًا يَمْلَأُ أَرْضَهُ وَ سَمَاءَهُ,Praise that fills His earth and His heaven
,إِنَّكَ الْمَنَّانُ بِجَسِيمِ الْمِنَنِ,"Indeed, You are the Bestower of great favors"
,اَلْوَهَّابُ لِعَظِيمِ النِّعَمِ,The Granter of magnificent blessings
,اَلْقَابِلُ يَسِيرَ الْحَمْدِ,The Acceptor of little praise
,اَلشَّاكِرُ قَلِيلَ الشُّكْرِ,The Appreciator of little thanks
,اَلْمُحْسِنُ الْمُجْمِلُ ذُوْ الطَّوْلِ,"The Beneficent, the Beautiful, the Possessor of bounty"
,لَا إِلَهَ إِلَّا أَنْتَ إِلَيْكَ الْمَصِيرُ,"There is no god but You, to You is the final return"
