Line id,Arabic text,Translation
,بِسْمِ اللَّـهِ الرَّحْمَـٰنِ الرَّحِيمِ,"In the name of Allah, the Most Beneficent, the Most Merciful"
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّدٍ,"O Allah, send blessings upon Muhammad and the family of Muhammad"
,اَللَّهُمَّ هَذَا يَوْمٌ مُبَارَكٌ مَيْمُونٌ,"O Allah, this is a blessed and fortunate day"
,وَ الْمُسْلِمُوْنَ فِيهِ مُجْتَمِعُونَ فِيْ أَقْطَارِ أَرْضِكَ,And Muslims are gathered throughout Your lands
,يَشْهَدُ السَّائِلُ مِنْهُمْ وَ الطَّالِبُ وَ الرَّاغِبُ وَ الرَّاهِبُ,"The seekers, the petitioners, the hopeful, and the fearful are present"
,وَ أَنْتَ النَّاظِرُ فِيْ حَوَائِجِهِمْ,And You are the One who looks into their needs
,فَأَسْأَلُكَ بِجُودِكَ وَ كَرَمِكَ وَ هَوَانِ مَا سَأَلْتُكَ عَلَيْكَ,"So I ask You by Your generosity, Your nobility, and the ease with which You grant what I ask"
,أَنْ تُصَلِّيَ عَلَى مُحَمَّدٍ وَ آلِهِ,That You send blessings upon Muhammad and his family
,وَ أَسْأَلُكَ اللَّهُمَّ رَبَّنَا بِأَنَّ لَكَ الْمُلْكَ وَ لَكَ الْحَمْدَ,"And I ask You, O Allah, our Lord, for to You belongs the kingdom and to You belongs all praise"
,لَا إِلَهَ إِلَّا أَنْتَ، الْحَلِيمُ الْكَرِيمُ الْحَنَّانُ الْمَنَّانُ,"There is no god but You, the Forbearing, the Generous, the Compassionate, the Benefactor"
,ذُوْ الْجَلَالِ وَ الْإِكْرَامِ، بَدِيعُ السَّمَاوَاتِ وَ الْأَرْضِ,"Possessor of Majesty and Honor, Originator of the heavens and the earth"
,مَهْمَا قَسَمْتَ بَيْنَ عِبَادِكَ الْمُؤْمِنِيْنَ,Whatever You distribute among Your believing servants
,مِنْ خَيْرٍ أَوْ عَافِيَةٍ أَوْ بَرَكَةٍ أَوْ هُدًى أَوْ عَمَلٍ بِطَاعَتِكَ,"Of goodness, well-being, blessing, guidance, or deeds in Your obedience"
,أَوْ خَيْرٍ تَمُنُّ بِهِ عَلَيْهِمْ تَهْدِيهِمْ بِهِ إِلَيْكَ,"Or any good which You bestow on them, guiding them to Yourself"
,أَوْ تَرْفَعُ لَهُمْ عِنْدَكَ دَرَجَةً,Or by which You raise their ranks with You
,أَوْ تُعْطِيهِمْ بِهِ خَيْرًا مِنْ خَيْرِ الدُّنْيَا وَ الْآخِرَةِ,Or by which You grant them good in this world and the hereafter
,أَنْ تُوَفِّرَ حَظِّيْ وَ نَصِيبِيْ مِنْهُ,To increase my share and portion of it
,وَ أَسْأَلُكَ اللَّهُمَّ بِأَنَّ,"And I ask You, O Allah, for"
,لَكَ الْمُلْكَ وَ الْحَمْدَ,To You belongs the kingdom and the praise
,لَا إِلَهَ إِلَّا أَنْتَ,There is no god but You
,أَنْ تُصَلِّيَ عَلَى مُحَمَّدٍ,That You send blessings upon Muhammad
,عَبْدِكَ وَ رَسُولِكَ,Your servant and Your messenger
,وَ حَبِيبِكَ وَ صِفْوَتِكَ,Your beloved and Your chosen one
,وَ خِيَرَتِكَ مِنْ خَلْقِكَ,Your best selection from Your creation
,وَ عَلَى آلِ مُحَمَّدٍ الْأَبْرَارِ الطَّاهِرِينَ الْأَخْيَارِ,"And upon the family of Muhammad, the righteous, the pure, the excellent"
,صَلَاةً لَا يَقْوَى عَلَى إِحْصَائِهَا إِلَّا أَنْتَ,Blessings that none can count except You
,وَ أَنْ تُشْرِكَنَا فِي,And that You include us among
,صَالِحِ مَنْ دَعَاكَ فِيْ هَذَا الْيَوْمِ,The righteous ones who call upon You on this day
,مِنْ عِبَادِكَ الْمُؤْمِنِيْنَ,From among Your believing servants
,يَا رَبَّ الْعَالَمِيْنَ,O Lord of the worlds
,وَ أَنْ تَغْفِرَ لَنَا وَ لَهُمْ,And that You forgive us and them
,إِنَّكَ عَلَى كُلِّ شَيْءٍ قَدِيرٌ,"Verily, You have power over all things"
,اَللَّهُمَّ إِلَيْكَ تَعَمَّدْتُ بِحَاجَتِي,"O Allah, to You I have directed my need"
,وَ بِكَ أَنْزَلْتُ الْيَوْمَ فَقْرِي,And with You I have placed today my poverty
,وَ فَاقَتِيْ وَ مَسْكَنَتِي,My destitution and my lowliness
,وَ إِنِّيْ بِمَغْفِرَتِكَ وَ رَحْمَتِكَ أَوْثَقُ مِنِّيْ بِعَمَلِي,And I am more confident in Your forgiveness and mercy than in my deeds
,وَ لَمَغْفِرَتُكَ وَ رَحْمَتُكَ أَوْسَعُ مِنْ ذُنُوبِي,And Your forgiveness and mercy are greater than my sins
