Line id,Arabic text,Translation
,بِسْمِ اللَّـهِ الرَّحْمَـٰنِ الرَّحِيمِ,"In the name of Allah, the Most Gracious, the Most Merciful"
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّدٍ,"O Allah, send blessings upon Muhammad and the family of Muhammad"
,مَوْلَايَ مَوْلَايَ,"My Master, My Master"
,اَنْتَ الْمَوْلٰى وَ اَنَا الْعَبْدُ,You are the Master and I am the servant
,وَ هَلْ يَرْحَمُ الْعَبْدَ اِلَّا الْمَوْلٰى,And who shows mercy to the servant except the Master?
,مَوْلَايَ مَوْلَايَ,"My Master, My Master"
,اَنْتَ الْعَزِيْزُ وَ اَنَا الذَّلِيْلُ,You are the Mighty and I am the humble
,وَ هَلْ يَرْحَمُ الذَّلِيْلَ اِلَّا الْعَزِيْزُ,And who shows mercy to the humble except the Mighty?
,مَوْلَايَ مَوْلَايَ,"My Master, My Master"
,اَنْتَ الْخَالِقُ وَ اَنَا الْمَخْلُوقُ,You are the Creator and I am the created
,وَ هَلْ يَرْحَمُ الْمَخْلُوقَ اِلَّا الْخَالِقُ,And who shows mercy to the created except the Creator?
,مَوْلَايَ مَوْلَايَ,"My Master, My Master"
,اَنْتَ الْمُعْطِيْ وَ اَنَا السَّائِلُ,You are the Giver and I am the beggar
,وَ هَلْ يَرْحَمُ السَّائِلَ اِلَّا الْمُعْطِيْ,And who shows mercy to the beggar except the Giver?
,مَوْلَايَ مَوْلَايَ,"My Master, My Master"
,اَنْتَ الْمُغِيْثُ وَ اَنَا الْمُسْتَغِيْثُ,You are the Helper and I am the one seeking help
,وَ هَلْ يَرْحَمُ الْمُسْتَغِيْثَ اِلَّا الْمُغِيْثُ,And who shows mercy to the one seeking help except the Helper?
,مَوْلَايَ مَوْلَايَ,"My Master, My Master"
,اَنْتَ الْبَاقِيْ وَ اَنَا الْفَانِيْ,You are the Everlasting and I am the perishing
,وَ هَلْ يَرْحَمُ الْفَانِيَ اِلَّا الْبَاقِيْ,And who shows mercy to the perishing except the Everlasting?
,مَوْلَايَ مَوْلَايَ,"My Master, My Master"
,اَنْتَ الدَّائِمُ وَ اَنَا الزَّائِلُ,You are the Eternal and I am the transient
,وَ هَلْ يَرْحَمُ الزَّآئِلَ اِلَّا الدَّآئِمُ,And who shows mercy to the transient except the Eternal?
,مَوْلَايَ مَوْلَايَ,"My Master, My Master"
,اَنْتَ الْحَيُّ وَ اَنَا الْمَيِّتُ,You are the Living and I am the dead
,وَ هَلْ يَرْحَمُ الْمَيِّتَ اِلَّا الْحَيُّ,And who shows mercy to the dead except the Living?
,مَوْلَايَ مَوْلَايَ,"My Master, My Master"
,اَنْتَ الْقَوِيُّ وَ اَنَا الضَّعِيْفُ,You are the Strong and I am the weak
,وَ هَلْ يَرْحَمُ الضَّعِيْفَ اِلَّا الْقَوِيُّ,And who shows mercy to the weak except the Strong?
,مَوْلَايَ مَوْلَايَ,"My Master, My Master"
,اَنْتَ الْغَنِيُّ وَ اَنَا الْفَقِيْرُ,You are the Rich and I am the poor
,وَ هَلْ يَرْحَمُ الْفَقِيْرَ اِلَّا الْغَنِيُّ,And who shows mercy to the poor except the Rich?
,مَوْلَايَ مَوْلَايَ,"My Master, My Master"
,اَنْتَ الْكَبِيْرُ وَ اَنَا الصَّغِيْرُ,You are the Great and I am the small
,وَ هَلْ يَرْحَمُ الصَّغِيْرَ اِلَّا الْكَبِيْرُ,And who shows mercy to the small except the Great?
,مَوْلَايَ مَوْلَايَ,"My Master, My Master"
,اَنْتَ الْمَالِكُ وَ اَنَا الْمَمْلُوكَ,You are the Owner and I am the owned
,وَ هَلْ يَرْحَمُ الْمَمْلُوكَ اِلَّا الْمَالِكُ,And who shows mercy to the owned except the Owner?
