Line id,Arabic text,Translation
,بِسْمِ اللَّـهِ الرَّحْمَـٰنِ الرَّحِيمِ,"In the name of Allah, the Most Beneficent, the Most Merciful"
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّدٍ,"O Allah, send blessings upon Muhammad and the family of Muhammad"
,اَللَّهُمَّ إِنِّيْ أَعُوذُ بِكَ مِنْ هَيَجَانِ الْحِرْصِ,"O Allah, I seek refuge in You from the surge of greed"
,وَ سَوْرَةِ الْغَضَبِ وَ غَلَبَةِ الْحَسَدِ وَ ضَعْفِ الصَّبْرِ,"And from the outburst of anger, the dominance of envy, and the weakness of patience"
,وَ قِلَّةِ الْقَنَاعَةِ وَ شَكَاسَةِ الْخُلْقِ,"And from lack of contentment, and ill-temperament"
,وَ إِلْحَاحِ الشَّهْوَةِ وَ مَلَكَةِ الْحَمِيَّةِ,"And from the persistence of lust, and the control of zealotry"
,وَ مُتَابَعَةِ الْهَوَى وَ مُخَالَفَةِ الْهُدَى,"And from following desires, and opposing guidance"
,وَ سِنَةِ الْغَفْلَةِ وَ تَعَاطِيْ الْكُلْفَةِ,"And from the slumber of negligence, and undertaking what is burdensome"
,وَ إِيثَارِ الْبَاطِلِ عَلَى الْحَقِّ وَ الْإِصْرَارِ عَلَى الْمَأْثَمِ,"And from preferring falsehood over truth, and persisting in sin"
,وَ اسْتِصْغَارِ الْمَعْصِيَةِ وَ اسْتِكْبَارِ الطَّاعَةِ,"And from belittling disobedience, and considering acts of obedience as too great"
,وَ مُبَاهَاةِ الْمُكْثِرِينَ وَ الْإِزْرَاءِ بِالْمُقِلِّينَ,"And from boasting to the wealthy, and looking down upon the poor"
,وَ سُوءِ الْوِلَايَةِ لِمَنْ تَحْتَ أَيْدِيْنَا,And from mismanaging those under our authority
,وَ تَرْكِ الشُّكْرِ لِمَنِ اصْطَنَعَ الْعَارِفَةَ عِنْدَنَا,And from neglecting to thank those who do good to us
,أَوْ أَنْ نَعْضُدَ ظَالِمًا أَوْ نَخْذُلَ مَلْهُوفًا,"Or that we support an oppressor, or abandon one in distress"
,أَوْ نَرُومَ مَا لَيْسَ لَنَا بِحَقٍّ,Or that we seek what we have no right to
,أَوْ نَقُولَ فِيْ الْعِلْمِ بِغَيْرِ عِلْمٍ,Or that we speak about knowledge without having knowledge
,وَ نَعُوذُ بِكَ أَنْ نَنْطَوِيَ عَلَى غِشِّ أَحَدٍ,And we seek refuge in You from harboring deceit toward anyone
,وَ أَنْ نُعْجِبَ بِأَعْمَالِنَا وَ نَمُدَّ فِيْ آمَالِنَا,"And from being impressed with our deeds, and extending our false hopes"
,وَ نَعُوذُ بِكَ مِنْ سُوءِ السَّرِيرَةِ وَ احْتِقَارِ الصَّغِيرَةِ,"And we seek refuge in You from evil intentions, and belittling minor sins"
,وَ أَنْ يَسْتَحْوِذَ عَلَيْنَا الشَّيْطَانُ,And from Satan gaining control over us
,أَوْ يَنْكُبَنَا الزَّمَانُ أَوْ يَتَهَضَّمَنَا السُّلْطَانُ,"Or time afflicting us, or the ruler oppressing us"
,وَ نَعُوذُ بِكَ مِنْ تَنَاوُلِ الْإِسْرَافِ وَ مِنْ فِقْدَانِ الْكَفَافِ,"And we seek refuge in You from engaging in extravagance, and from lacking basic necessities"
,وَ نَعُوذُ بِكَ مِنْ شَمَاتَةِ الْأَعْدَاءِ وَ مِنَ الْفَقْرِ إِلَى الْأَكْفَاءِ,"And we seek refuge in You from the gloating of enemies, and from needing to ask our equals"
,وَ مِنْ مَعِيشَةٍ فِيْ شِدَّةٍ وَ مِيتَةٍ عَلَى غَيْرِ عُدَّةٍ,"And from a difficult life, and from death without preparation"
,وَ نَعُوذُ بِكَ مِنَ الْحَسْرَةِ الْعُظْمَى,And we seek refuge in You from the greatest regret
,وَ الْمُصِيبَةِ الْكُبْرَى وَ أَشْقَى الشَّقَاءِ وَ سُوءِ الْمَابِ,"And the greatest calamity, and the worst misery, and the evil end"
,وَ حِرْمَانِ الثَّوَابِ وَ حُلُوْلِ الْعِقَابِ,"And the deprivation of reward, and the descent of punishment"
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِهِ,"O Allah, send blessings upon Muhammad and his family"
,وَ أَعِذْنِيْ مِنْ كُلِّ ذٰلِكَ بِرَحْمَتِكَ,And protect me from all of that by Your mercy
,وَ جَمِيعَ الْمُؤْمِنِيْنَ وَ الْمُؤْمِنَاتِ,And all believing men and believing women
,يَا أَرْحَمَ الرَّاحِمِيْنَ,O Most Merciful of those who show mercy
