Line id,Arabic text,Translation
,بِسْمِ اللَّـهِ الرَّحْمَـٰنِ الرَّحِيمِ,"In the name of Allah, the Most Beneficent, the Most Merciful"
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّدٍ,"O Allah, send blessings upon Muhammad and the family of Muhammad"
,أَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِهِ,"O Allah, send blessings upon Muhammad and his family"
,وَهَبْ لِيَ الْعَافِيَةَ مِنْ دَيْنٍ تُخْلِقُ بِهِ وَجْهِي,And grant me well-being from a debt that tarnishes my reputation
,وَيَحَارُ فِيْهِ ذِهْنِي، وَيَتَشَعَّبُ لَهُ فِكْرِي,"And confuses my mind, and scatters my thoughts"
,وَيَطُولُ بِمُمَارَسَتِهِ شُغْلِي,And extends my preoccupation in managing it
,وَأَعُوذُ بِكَ يَا رَبِّ مِنْ هَمِّ الدَّيْنِ وَفِكْرِهِ,"And I seek refuge with You, O Lord, from the anxiety of debt and its worry"
,وَشُغْلِ الدَّيْنِ وَسَهَرِهِ,And the distraction of debt and its sleeplessness
,فَصَلِّ عَلَى مُحَمَّدٍ وَ آلِهِ وَأَعِذْنِيْ مِنْهُ,So send blessings upon Muhammad and his family and protect me from it
,وَأَسْتَجِيرُ بِكَ يَا رَبِّ مِنْ ذِلَّتِهِ فِيْ الْحَيَاةِ,"And I seek Your protection, O Lord, from its humiliation in life"
,وَمِنْ تَبِعَتِهِ بَعْدَ الْوَفَاةِ,And from its consequences after death
,فَصَلِّ عَلَى مُحَمَّدٍ وَ آلِهِ وَأَجِرْنِيْ مِنْهُ,So send blessings upon Muhammad and his family and save me from it
,بِوُسْعٍ فَاضِلٍ أَوْ كَفَافٍ وَاصِلٍ,With abundant prosperity or sufficient sustenance
,أَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِهِ,"O Allah, send blessings upon Muhammad and his family"
,وَاحْجُبْنِيْ عَنِ السَّرَفِ وَالْإِزْدِيَادِ,And protect me from extravagance and excess
,وَقَوِّمْنِيْ بِالْبَذْلِ وَالْإِقْتِصَادِ,And guide me to generosity and moderation
,وَعَلِّمْنِيْ حُسْنَ التَّقْدِيرِ,And teach me good planning
,وَاقْبِضْنِيْ بِلُطْفِكَ عَنِ التَّبْذِيرِ,And hold me back with Your kindness from wastefulness
,وَأَجْرِ مِنْ أَسْبَابِ الْحَلالِ أَرْزَاقِي,And make my sustenance flow from lawful means
,وَوَجِّهْ فِيْ أَبْوَابِ الْبِرِّ إِنْفَاقِي,And direct my spending toward righteous causes
,وَازْوِ عَنِّيْ مِنَ الْمَالِ مَا يُحْدِثُ لِيْ مَخِيلَةً,And keep away from me wealth that would cause me arrogance
,أَوْ تَأَدِّيًا إِلَى بَغْيٍ، أَوْ مَا أَتَعَقَّبُ مِنْهُ طُغْيَانًا,"Or lead to transgression, or result in tyranny"
,اَللَّهُمَّ حَبِّبْ إِلَيَّ صُحْبَةَ الْفُقَرَاءِ,"O Allah, make me love the company of the poor"
,وَأَعِنِّيْ عَلَى صُحْبَتِهِمْ بِحُسْنِ الصَّبْرِ,And help me to be in their company with good patience
,وَمَا زَوَيْتَ عَنِّيْ مِنْ مَتَاعِ الدُّنْيَا الْفَانِيَةِ,And whatever You have kept away from me of the passing enjoyments of this world
,فَاذْخَرْهُ لِيْ فِيْ خَزَائِنِكَ الْبَاقِيَةِ,Store it for me in Your everlasting treasuries
,وَاجْعَلْ مَا خَوَّلْتَنِيْ مِنْ حُطَامِهَا,And make what You have granted me of its debris
,وَعَجَّلْتَ لِيْ مِنْ مَتَاعِهَا بُلْغَةً إِلَى جِوَارِكَ,And hastened for me of its pleasures a means to reach Your proximity
,وَوُصْلَةً إِلَى قُرْبِكَ، وَذَرِيْعَةً إِلَى جَنَّتِكَ,"And a connection to Your nearness, and a path to Your Paradise"
,إِنَّكَ ذُوْ الْفَضْلِ الْعَظِيمِ,"Verily, You are the Possessor of Great Bounty"
,وَأَنْتَ الْجَوَادُ الْكَرِيمُ,"And You are the Generous, the Noble"
