Line id,Arabic text,Translation
,بِسْمِ اللَّـهِ الرَّحْمَـٰنِ الرَّحِيمِ,"In the name of Allah, the Most Beneficent, the Most Merciful"
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّدٍ,"O Allah, send blessings upon Muhammad and the family of Muhammad"
,إِلٰهِيْ أَتَرَاكَ بَعْدَ الْإِيـمَانِ بِكَ تُعَذِّبُنِي,"My God, would You punish me after my faith in You?"
,أَمْ بَعْدَ حُبِّيْ إِيَّاكَ تُبَعِّدُنِي,"Or after my love for You, would You distance me?"
,أَمْ مَعَ رَجَائِيْ لِرَحْمَتِكَ وَصَفْحِكَ تَحْرِمُنِي,"Or despite my hope in Your mercy and forgiveness, would You deprive me?"
,أَمْ مَعَ اسْتِجَارَتِيْ بِعَفْوِكَ تُسْلِمُنِي,"Or despite my seeking refuge in Your pardon, would You forsake me?"
,حَاشَا لِوَجْهِكَ الْكَرِيمِ أَنْ تُخَيِّبَنِي,Far be it from Your Generous Face to disappoint me!
,لَيْتَ شِعْرِيْ أَلِلشَّقَاءِ وَلَدَتْنِيْ أُمِّي,"If only I knew, did my mother bear me for misery?"
,أَمْ لِلْعَنَاءِ رَبَّتْنِي,Or did she raise me for hardship?
,فَلَيْتَهَا لَمْ تَلِدْنِيْ وَلَمْ تُرَبِّنِي,If only she had neither given birth to me nor raised me!
,وَلَيْتَنِيْ عَلِمْتُ,And if only I knew
,أَمِنْ أَهْلِ السَّعَادَةِ جَعَلْتَنِي,Have You made me among the people of happiness?
,وَبِقُرْبِكَ وَجِوَارِكَ خَصَصْتَنِي,And have You favored me with Your nearness and proximity?
,فَتَقَرَّ بِذٰلِكَ عَيْنِي,So that my eyes would be comforted by that
,وَتَطْمَئِنَّ لَهُ نَفْسِي,And my soul would be at peace with it
,إِلٰهِيْ هَلْ تُسَوِّدُ وُجُوهًا خَرَّتْ سَاجِدَةً لِعَظَمَتِكَ,"My God, would You blacken faces that have prostrated to Your Greatness?"
,أَوْ تُخْرِسُ أَلْسِنَةً نَطَقَتْ بِالثَّنَاءِ عَلَى مَجْدِكَ وَجَلاَلَتِكَ,Or silence tongues that have spoken in praise of Your Glory and Majesty?
,أَوْ تَطْبَعُ عَلَى قُلُوبٍ انْطَوَتْ عَلَى مَحَبَّتِكَ,Or seal hearts that have embraced Your love?
,أَوْ تُصِمُّ أَسْمَاعًا تَلَذَّذَتْ بِسَمَاعِ ذِكْرِكَ فِيْ إِرَادَتِكَ,Or deafen ears that have delighted in hearing Your remembrance in accordance with Your will?
,أَوْ تَغُلُّ أَكُفًّا رَفَعَتْهَا الْآمَالُ إِلَيْكَ رَجَاءَ رَأْفَتِكَ,"Or shackle hands that have been raised in hope toward You, seeking Your compassion?"
,أَوْ تُعَاقِبُ أَبْدَانًا عَمِلَتْ بِطَاعَتِكَ حَتَّىٰ نَحِلَتْ فِيْ مُجَاهَدَتِكَ,Or punish bodies that have worked in Your obedience until they became thin in their striving for You?
,أَوْ تُعَذِّبُ أَرْجُلًا سَعَتْ فِيْ عِبَادَتِكَ,Or torture feet that have walked in Your worship?
,إِلٰهِيْ لَا تُغْلِقْ عَلَى مُوَحِّدِيْكَ أَبْوَابَ رَحْمَتِكَ,"My God, do not close the doors of Your mercy to those who proclaim Your Oneness"
,وَلَا تَحْجُبْ مُشْتَاقِيكَ عَنِ النَّظَرِ إِلَى جَمِيلِ رُؤْيَتِكَ,And do not veil those who long for You from gazing at Your beautiful vision
,إِلٰهِيْ نَفْسٌ أَعْزَزْتَهَا بِتَوْحِيْدِكَ,"My God, a soul that You have honored with Your Oneness"
,كَيْفَ تُذِلُّهَا بِمَهَانَةِ هِجْرَانِكَ,How could You humiliate it with the disgrace of Your abandonment?
,وَضَمِيرٌ انْعَقَدَ عَلَى مَوَدَّتِكَ,And a conscience bound to Your love
,كَيْفَ تُحْرِقُهُ بِحَرَارَةِ نِيرَانِكَ,How could You burn it with the heat of Your fires?
,إِلٰهِيْ أَجِرْنِيْ مِنْ أَلِيمِ غَضَبِكَ,"My God, protect me from the pain of Your wrath"
,وَعَظِيمِ سَخَطِكَ,And the magnitude of Your anger
,يَا حَنَّانُ يَا مَنَّانُ,"O Most Compassionate, O Benefactor"
,يَا رَحِيمُ يَا رَحْمٰنُ,"O Merciful, O Beneficent"
,يَا جَبَّارُ يَا قَهَّارُ,"O Compeller, O Subduer"
,يَا غَفَّارُ يَا سَتَّارُ,"O Forgiver, O Concealer"
,نَجِّنِيْ بِرَحْمَتِكَ مِنْ عَذَابِ النَّارِ,Save me by Your mercy from the punishment of the Fire
,وَفَضِيحَةِ الْعَارِ,And from the disgrace of shame
,إِذَا امْتَازَ الْاَخْيَارُ مِنَ الْاَشْرَارِ,When the good are separated from the evil
,وَحَالَتِ الْاَحْوَالُ,And conditions change
,وَهَالَتِ الْاَهْوَالُ,And terrors frighten
,وَقَرُبَ الْمُحْسِنُونَ,And the righteous are brought near
,وَبَعُدَ الْمُسِيئُونَ,And the evil-doers are distanced
,وَوُفِّيَتْ كُلُّ نَفْسٍ مَا كَسَبَتْ,And every soul shall be paid in full for what it has earned
,وَهُمْ لَا يُظْلَمُوْنَ,And they shall not be wronged
