Line id,Arabic text,Translation
,بِسْمِ اللَّـهِ الرَّحْمَـٰنِ الرَّحِيمِ,"In the name of Allah, the Most Compassionate, the Most Merciful"
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّدٍ,"O Allah, send blessings upon Muhammad and the family of Muhammad"
,يَا فَارِجَ الْهَمِّ وَكَاشِفَ الْغَمِّ,O Reliever of anxiety and Remover of sorrow
,يَا رَحْمَانَ الدُّنْيَا وَ الْآخِرَةِ وَ رَحِيمَهُمَا,"O Most Compassionate in this world and the Hereafter, and Most Merciful in both"
,صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّدٍ,Send blessings upon Muhammad and the family of Muhammad
,وَافْرُجْ هَمِّي، وَاكْشِفْ غَمِّي,"And relieve my anxiety, and remove my sorrow"
,يَا وَاحِدُ يَا أَحَدُ يَا صَمَدُ,"O the One, the Unique, the Eternal"
,يَا مَنْ لَمْ يَلِدْ وَلَمْ يُولَدْ,O the One who does not beget nor was begotten
,وَلَمْ يَكُنْ لَهُ كُفُوًا أَحَدٌ,And there is none like unto Him
,اِعْصِمْنِيْ وَطَهِّرْنِي، وَاذْهَبْ بِبَلِيَّتِي,"Protect me and purify me, and remove my affliction"
,,
,بِسْمِ اللَّـهِ الرَّحْمَـٰنِ الرَّحِيمِ,"In the Name of Allāh, the All-beneficent, the All-merciful."
,اَللَّهُ لَآ إِلَـٰهَ إِلَّا هُوَ الْحَيُّ الْقَيُّومُ,"Allah is He besides Whom there is no god, the Everliving, the Self-subsisting by Whom all subsist;"
,لَا تَأْخُذُهُۥ سِنَةٌ وَلَا نَوْمٌ,slumber does not overtake Him nor sleep;
,لَهُۥ مَا فِيْ السَّمَـٰوٰتِ وَمَا فِيْ الْأَرْضِ,whatever is in the heavens and whatever is in the earth is His;
,مَن ذَا الَّذِيْ يَشْفَعُ عِندَهُۥٓ إِلَّا بِإِذْنِهِ,who is he that can intercede with Him but by His permission?
,يَعْلَمُ مَا بَيْنَ أَيْدِيهِمْ وَمَا خَلْفَهُمْ,"He knows what is before them and what is behind them,"
