Line id,Arabic text,Translation
,بِسْمِ اللَّـهِ الرَّحْمَـٰنِ الرَّحِيمِ,"In the name of Allah, the Most Compassionate, the Most Merciful"
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّدٍ,"O Allah, send blessings upon Muhammad and the family of Muhammad"
,يَا اَللَّهُ الَّذِيْ لَا يَخْفَى عَلَيْهِ,"O Allah, from whom nothing is hidden"
,شَيْءٌ فِيْ الْأَرْضِ وَ لَا فِيْ السَّمَاءِ,Anything on the earth or in the heavens
,وَ كَيْفَ يَخْفَى عَلَيْكَ يَا إِلَهِيْ مَا أَنْتَ خَلَقْتَهُ,"And how could anything be hidden from You, O my God, when You created it"
,وَ كَيْفَ لَا تُحْصِيْ مَا أَنْتَ صَنَعْتَهُ,And how could You not account for what You have made
,أَوْ كَيْفَ يَغِيبُ عَنْكَ مَا أَنْتَ تُدَبِّرُهُ,Or how could anything be absent from You when You are managing it
,أَوْ كَيْفَ يَسْتَطِيعُ أَنْ يَهْرُبَ مِنْكَ مَنْ لَا حَيَاةَ لَهُ إِلَّا بِرِزْقِكَ,Or how could one escape from You when he has no life except through Your sustenance
,أَوْ كَيْفَ يَنْجُوْ مِنْكَ مَنْ لَا مَذْهَبَ لَهُ فِيْ غَيْرِ مُلْكِكَ,Or how could one be saved from You when he has no refuge outside Your dominion
,سُبْحَانَكَ أَخْشَى خَلْقِكَ لَكَ أَعْلَمُهُمْ بِكَ,"Glory be to You, the most fearful of You among Your creation are those who know You best"
,وَ أَخْضَعُهُمْ لَكَ أَعْمَلُهُمْ بِطَاعَتِكَ,And the most submissive to You are those who act most in Your obedience
,وَ أَهْوَنُهُمْ عَلَيْكَ مَنْ أَنْتَ تَرْزُقُهُ وَ هُوَ يَعْبُدُ غَيْرَكَ,And the most insignificant to You is the one whom You provide for while he worships other than You
,سُبْحَانَكَ لَا يَنْقُصُ سُلْطَانَكَ مَنْ أَشْرَكَ بِكَ، وَ كَذَّبَ رُسُلَكَ,"Glory be to You, Your authority is not diminished by those who associate partners with You and deny Your messengers"
