Line id,Arabic text,Translation
,بِسْمِ اللَّـهِ الرَّحْمَـٰنِ الرَّحِيمِ,"In the name of Allah, the Most Beneficent, the Most Merciful"
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّدٍ,"O Allah, send blessings upon Muhammad and the family of Muhammad"
,اَللَّهُمَّ يَا كَافِيَ الْفَرْدِ الضَّعِيفِ، وَ وَاقِيَ الْأَمْرِ الْمَخُوْفِ,"O Allah, O Sufficient for the weak individual, and Protector from fearful matters"
,أَفْرَدَتْنِيْ الْخَطَايَا فَلَا صَاحِبَ مَعِي,My sins have isolated me so I have no companion with me
,وَ ضَعُفْتُ عَنْ غَضَبِكَ فَلَا مُؤَيِّدَ لِي,And I am too weak against Your anger so I have no supporter
,وَ أَشْرَفْتُ عَلَى خَوْفِ لِقَائِكَ فَلَا مُسَكِّنَ لِرَوْعَتِي,And I face the fear of meeting You with no one to calm my terror
,وَ مَنْ يُؤْمِنُنِيْ مِنْكَ وَ أَنْتَ أَخَفْتَنِي,Who can give me security from You when You have frightened me?
,وَ مَنْ يُسَاعِدُنِيْ وَ أَنْتَ أَفْرَدْتَنِي,Who can help me when You have isolated me?
,وَ مَنْ يُقَوِّينِيْ وَ أَنْتَ أَضْعَفْتَنِي,Who can strengthen me when You have weakened me?
,لَا يُجِيرُ، يَا إِلَهِيْ، إِلَّا رَبٌّ عَلَى مَرْبُوبٍ,"No one can protect, O my God, except a Lord over His subject"
,وَ لَا يُؤْمِنُ إِلَّا غَالِبٌ عَلَى مَغْلُوبٍ,And no one can provide security except a victor over the vanquished
,وَ لَا يُعِينُ إِلَّا طَالِبٌ عَلَى مَطْلُوبٍ,And no one can help except a seeker over the sought
,وَ بِيَدِكَ، يَا إِلَهِيْ، جَمِيعُ ذٰلِكَ السَّبَبِ، وَ إِلَيْكَ الْمَفَرُّ وَ الْمَهْرَبُ,"And in Your Hand, O my God, are all these means, and to You is the escape and refuge"
,فَصَلِّ عَلَى مُحَمَّدٍ وَ آلِهِ,So send blessings upon Muhammad and his family
,وَ أَجِرْ هَرَبِيْ، وَ أَنْجِحْ مَطْلَبِي,"And shelter my flight, and fulfill my request"
,اَللَّهُمَّ إِنَّكَ إِنْ صَرَفْتَ عَنِّيْ وَجْهَكَ الْكَرِيمَ,"O Allah, if You turn Your generous face away from me"
,أَوْ مَنَعْتَنِيْ فَضْلَكَ الْجَسِيمَ,Or withhold from me Your great bounty
,أَوْ حَظَرْتَ عَلَيَّ رِزْقَكَ أَوْ قَطَعْتَ عَنِّيْ سَبَبَكَ,Or forbid me Your provision or cut off from me Your means
,لَمْ أَجِدِ السَّبِيلَ إِلَى شَيْءٍ مِنْ أَمَلِيْ غَيْرَكَ,I will not find any way to achieve my hopes except through You
,وَ لَمْ أَقْدِرْ عَلَى مَا عِنْدَكَ بِمَعُوْنَةِ سِوَاكَ، فَإِنِّيْ عَبْدُكَ,"And I cannot obtain what is with You through anyone's help but Yours, for I am Your servant"
,وَ فِيْ قَبْضَتِكَ، نَاصِيَتِيْ بِيَدِكَ، لَا أَمْرَ لِيْ مَعَ أَمْرِكَ,"And in Your grip, my forelock is in Your Hand, I have no authority alongside Your authority"
,مَاضٍ فِيَّ حُكْمُكَ، عَدْلٌ فِيَّ قَضَاؤُكَ,"Your command regarding me is effective, Your decree concerning me is just"
,وَ لَا قُوَّةَ لِيْ عَلَى الْخُرُوجِ مِنْ سُلْطَانِكَ,And I have no strength to escape from Your dominion
,وَ لَا أَسْتَطِيعُ مُجَاوَزَةَ قُدْرَتِكَ,Nor can I transcend Your power
,وَ لَا أَسْتَمِيلُ هَوَاكَ، وَ لَا أَبْلُغُ رِضَاكَ,"I cannot sway Your will, nor can I attain Your pleasure"
,وَ لَا أَنَالُ مَا عِنْدَكَ إِلَّا بِطَاعَتِكَ وَ بِفَضْلِ رَحْمَتِكَ,And I cannot achieve what is with You except through Your obedience and by the grace of Your mercy
,إِلَهِيْ أَصْبَحْتُ وَ أَمْسَيْتُ عَبْدًا دَاخِرًا لَكَ,"My God, I have entered morning and evening as a humble servant to You"
,لَا أَمْلِكُ لِنَفْسِيْ نَفْعًا وَ لَا ضَرًّا إِلَّا بِكَ,I control neither benefit nor harm for myself except through You
,أَشْهَدُ بِذٰلِكَ عَلَى نَفْسِيْ، وَ أَعْتَرِفُ بِضَعْفِ قُوَّتِيْ وَ قِلَّةِ حِيْلَتِي,"I bear witness to this against myself, and I acknowledge my weak strength and limited resources"
,فَأَنْجِزْ لِيْ مَا وَعَدْتَنِيْ، وَ تَمِّمْ لِيْ مَا آتَيْتَنِي,"So fulfill for me what You have promised me, and complete for me what You have given me"
