Line id,Arabic text,Translation
,بِسْمِ اللَّـهِ الرَّحْمَـٰنِ الرَّحِيمِ,"In the name of Allah, the Most Beneficent, the Most Merciful"
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّدٍ,"O Allah, send blessings upon Muhammad and the family of Muhammad"
,سُبْحَانَكَ اللّٰهُمَّ وَحَنَانَيْكَ,"Glory be to You, O Allah, and Your compassion"
,سُبْحَانَكَ اللّٰهُمَّ وَتَعَالَيْتَ,"Glory be to You, O Allah, and Exalted are You"
,سُبْحَانَكَ اللّٰهُمَّ وَ الْعِزُّ اِزَارُكَ,"Glory be to You, O Allah, and honor is Your garment"
,سُبْحَانَكَ اللّٰهُمَّ وَالْعَظَمَةُ رِدَاؤُكَ,"Glory be to You, O Allah, and greatness is Your cloak"
,سُبْحَانَكَ اللّٰهُمَّ وَالْكِبْرِيَاءُ سُلْطَانُكَ,"Glory be to You, O Allah, and majesty is Your authority"
,سُبْحَانَكَ مِنْ عَظِيْمِ مَا أَعْظَمَكَ,"Glory be to You, how Great is Your Magnificence"
,سُبْحَانَكَ سُبِّحْتَ فِيْ الْمَلَإِ الْأَعْلٰى، تَسْمَعُ وَتَرٰى مَا تَحْتَ الثَّرٰى,"Glory be to You, You are glorified in the highest assembly, You hear and see what is beneath the soil"
,سُبْحَانَكَ اَنْتَ شَاهِدُ كُلِّ نَجْوٰى,"Glory be to You, You are the Witness of every secret conversation"
,سُبْحَانَكَ مَوْضِعُ كُلِّ شَكْوٰى,"Glory be to You, the Place of every complaint"
,سُبْحَانَكَ حَاضِرُ كُلِّ مَلَاٍ,"Glory be to You, Present in every gathering"
,سُبْحَانَكَ عَظِيْمُ الرَّجَاءِ,"Glory be to You, the Great Hope"
,سُبْحَانَكَ تَرٰى مَا فِيْ قَعْرِ الْمَاءِ,"Glory be to You, You see what is in the depths of the water"
,سُبْحَانَكَ تَسْمَعُ أَنْفَاسَ الْحِيْتَانِ فِيْ قُعُوْرِ الْبِحَارِ,"Glory be to You, You hear the breaths of whales in the depths of the seas"
,سُبْحَانَكَ تَعْلَمُ وَزْنَ السَّمَوَاتِ,"Glory be to You, You know the weight of the heavens"
,سُبْحَانَكَ تَعْلَمُ وَزْنَ الْاَرَضِيْنَ,"Glory be to You, You know the weight of the earths"
,سُبْحَانَكَ تَعْلَمُ وَزْنَ الشَّمْسِ وَ الْقَمَرِ,"Glory be to You, You know the weight of the sun and the moon"
,سُبْحَانَكَ تَعْلَمُ وَزْنَ الظُّلْمَةِ وَالنُّوْرِ,"Glory be to You, You know the weight of darkness and light"
,سُبْحَانَكَ تَعْلَمُ وَزْنَ الْفَيْءِ وَالْهَوَاءِ,"Glory be to You, You know the weight of the shadow and the air"
,سُبْحَانَكَ تَعْلَمُ وَزْنَ الرِّيْحِ كَمْ هِيَ مِنْ مِثْقَالِ ذَرَّةٍ,"Glory be to You, You know the weight of the wind, how many atoms it contains"
,سُبْحَانَكَ قُدُّوْسٌ قُدُّوْسٌ قُدُّوْسٌ,"Glory be to You, Holy, Holy, Holy"
,سُبْحَانَكَ عَجَبًا مَنْ عَرَفَكَ كَيْفَ لَا يَخَافُكَ,"Glory be to You, how strange that one who knows You does not fear You"
,سُبْحَانَكَ اللّٰهُمَّ وَبِحَمْدِكَ,"Glory be to You, O Allah, and praise be to You"
,سُبْحَانَكَ اللَّهُ الْعَلِيُّ الْعَظِيْمُ,"Glory be to Allah, the Most High, the Most Great"
