line id verse number,arabic text,english translation text
,ZINDAN KHUL GAYA HAI,THE PRISON HAS OPENED
,"ZINDAN KHUL GAYA HAI, SAKINA, WATAN CHALO","THE PRISON HAS OPENED, SAKINA, LET’S GO HOME."
,SAJJAD KEH KE GIR PADE CHOTI SI QABR PAR...,SAJJAD SAID THIS AND COLLAPSED UPON THE SMALL GRAVE...
,MAZLOOM AISE GIR PADA TURBAT PE BEHAN KI,"THE OPPRESSED BROTHER FELL ON HIS SISTER’S GRAVE,"
,JAISA HUSSAIN THE GIRE AKBAR KI LASH PAR...,JUST LIKE HUSSAIN FELL UPON AKBAR’S LIFELESS BODY...
,DEKHO NAHI RAHI MERE HAATHON MEIN AB RASAN,"LOOK, THE ROPES ARE NO LONGER ON MY HANDS,"
,JAANE LAGA HAI QAFILA AB LAUT KAR WATAN,"THE CARAVAN IS NOW RETURNING HOME,"
,"LEKIN TU BEHAN, SHAAM MEIN QAIDI HI REH GAYI","BUT YOU, SISTER, REMAINED A PRISONER IN SHAAM,"
,KHA KAR TAMACHAY SO GAYI ZINDAAN KI KHAAK PAR...,"AFTER BEARING SLAPS, YOU FELL ASLEEP ON THE PRISON'S DUST..."
,KARTA HOON YAAD RO KE MAIN MANZAR WOH DARD KA,"I CRY REMEMBERING THAT PAINFUL SCENE,"
,KAANO KE ZAKHAM PAR JO TAMACHA TUJHE LAGA,"WHEN A SLAP STRUCK YOUR WOUNDED EAR,"
,BABA KO TU SEENA PE SADA DETI REH GAYI,"YOU KEPT CALLING BABA UPON YOUR CHEST,"
,BABA SEENA PE ROTAY THEY TAB TUJH KO DEKH KAR...,"AND BABA WOULD WEEP, SEEING YOU, HOLDING HIS CHEST..."
,AMMA KI TARHA TUJH KO NA MIL PAYI THI RIDA,"LIKE OUR MOTHER, YOU WERE DENIED A VEIL,"
,BABA KI TARHA TUJH KO KAFAN BHI NA MIL SAKA,"LIKE OUR FATHER, YOU WEREN'T EVEN GIVEN A SHROUD,"
,PATHAR BHI KHAYE SHAAM MEIN TU NE MERI TARAH,"YOU TOO WERE PELTED WITH STONES IN SHAAM LIKE ME,"
,NAQAY SE GIR KE HO GAYI TERI BHI KHAM QAMAR...,"AND FALLING FROM THE CAMEL, YOUR BACK BENT AS WELL..."
,MAIN LE KE TUJH KO SHAAM SE WAPIS NA JA SAKA,"I COULD NOT TAKE YOU BACK FROM SHAAM,"
,BABA KO KYA BATAOON MAIN AB JA KE KARBALA,WHAT SHALL I TELL BABA WHEN I REACH KARBALA NOW?
,KURTAY MEIN DAFN KAR KE BANAI TERI LEHAD,"I BURIED YOU IN YOUR TORN SHIRT AND BUILT YOUR GRAVE,"
,ABID KO KHOON RULAYE GA YEH DARD UMR BHAR...,THIS PAIN WILL MAKE ABID CRY BLOOD FOR LIFE...
,KARBAL MEIN CHHIN GAYI THI TERE SAR SE JO RIDA,"THE VEIL THAT WAS TORN FROM YOUR HEAD IN KARBALA,"
,WAPAS MAIN LA CHUKA HOON USAY DEKH TU ZARA,"I’VE BROUGHT IT BACK—LOOK AT IT NOW,"
,SAR PAR MAIN TERE RAKHTA RIDA APNE HAATH SE,"I PLACE IT UPON YOUR HEAD WITH MY OWN HANDS,"
,AFSOS HAYE SHAAM MEIN TU NA RAHI MAGAR...,"ALAS, YOU'RE NOT HERE ANYMORE IN SHAAM..."
,AMMA KE BAIN SUN KE NIKALTI HAI JAAN MERI,"HEARING MOTHER’S CRIES TAKES THE LIFE OUT OF ME,"
,KEHTI HAI UMR BHAR NA WOH SAAYE MEIN JAYE GI,SHE SAYS: 'SHE WILL NEVER SIT IN SHADE AGAIN…'
,KAISE UTHAOON UJDI HUI MAA KO TU BATA,"TELL ME HOW TO LIFT THIS SHATTERED MOTHER,"
,TERI LEHAD SE MAA KI BHI HATTI NAHI NAZAR...,SHE CANNOT TAKE HER EYES OFF YOUR GRAVE...
,WOH RUKHSAT-E-HUSSAIN PE ZAINAB KA IMTEHAAN,"THAT TRIAL OF ZAINAB AT HUSSAIN’S FAREWELL,"
,AISA HI AAJ PHIR SE HAI ZINDAN KA SAMAA,"THE PRISON SCENE IS THE SAME AGAIN TODAY,"
,SAJJAD HO RAHE HAIN JUDA AISE BEHEN SE,"SAJJAD PARTS FROM HIS SISTER ONCE MORE,"
,"UTHTE HAIN RO KE QABR SE, GIRTE HAIN QABR PAR...","RISING IN TEARS FROM THE GRAVE, COLLAPSING BACK UPON IT..."
,LIKHOO SHAHAB KIS TARAH MEHSHAR KA MARHALA,HOW CAN I DESCRIBE THE SCENE OF JUDGEMENT?
,THA GHAM KI INTEHA PE BHI ABID KA HOSLA,"EVEN AT SORROW’S PEAK, ABID SHOWED RESOLVE,"
,ZINDA BEHAN KI QABR SE UTH KAR CHALE GAYA,"HE ROSE FROM THE GRAVE OF HIS LIVING SISTER,"
,AHWAL-E-GHAM SUNANAY KO BABA KI QABR PAR...,TO NARRATE THE STATE OF GRIEF AT BABA’S GRAVE...
,WAPIS MAIN LA CHUKA HOON OSSAY DEKH TU ZARRA,I HAVE NOW BROUGHT IT BACK; LOOK AT IT FOR A MOMENT.
