line id verse number,arabic text,english translation text
,Maula haq imam ya Hassan ya hussain,"Maula is truth—the Imam—O Hasan, O Hussain"
,"Wo aabide beemar tha, Chalne se jo lachaar tha\nAur shaam ka bazaar tha, Aur mustafa ki betiyaa","He was the ailing worshipper, too weak even to walk\nAnd there stood the marketplace of Shaam, with the daughters of Mustafa"
,"Shabbir ki wo laadli, Sine pe jo shah ke pali\nJiski abaa ban me jali, Moo per tamacho ke nishaa","She was Shabbir's beloved, raised upon the King's chest\nHer cloak was burned in the wilderness, and her face bore marks of slaps"
,"Shaame gharibaa aaghayi, Aabid ko ghairat khaagayi\nPehre pe zainab aaghayi, Abbas or Akber kaha","The night of the bereaved arrived, and Abid was consumed by anguish\nZainab stood guard, crying: where are Abbas and Akbar?"
,"Roker kahe qassim ki maa, Mara gaya qassim jawaan\nAy laal mei dhundhu kaha, Bewa ka tha jo aasra","Weeping, Qasim's mother said: my young Qasim has been killed\nO son, where shall I search for you, the only support of this widow?"
,"Qassim jawaan mara ghaya, Pamaal bhi lasha huwa\nShehne kiye tukre jamaa, Roti rahi qassim ki maa",Young Qasim was killed and his body was trampled\nThe King gathered his pieces while Qasim's mother wept
,"Wo asghare besheer tha, Aur hurmala ka teer tha\nPyasa ghala kyu kar kata, Royi zamee aur aasmaa","He was the infant Asghar, and it was Hurmala's arrow\nWhy was his thirsty throat pierced? The earth and heavens wept"
,"Pyaase gale khanjar chale, Chaader chini khaime jale\nAbbas ke parcham tale, Rokar kahe ye bibiya","Daggers moved upon the thirsty throat, veils were snatched and tents were burned\nBeneath Abbas's standard, the ladies cried"
,"Teero pe tha laasha tera, Aur jism tha khoo se bhara\nJab aaya khaali zuljana, Peyro se lipti bibiya","Your body lay pierced by arrows and drenched in blood\nWhen Zuljanah returned without you, the ladies clung to his feet"
,Maula haq imam ya Hassan ya hussain,"Maula is truth—the Imam—O Hasan, O Hussain"
