line id verse number,arabic text,english translation text
,(MAULA TERE FAKIR KEH) ASHKO KI HAI DUA,"This is the prayer carried in the tears of your beggar, O Maula:"
,BAS BIBI RAAZI HOJAYE,May the Lady be pleased with us.
,( RAAZI HAMEI YAKEEN HAI ) HOJAEGA KHUDA,"We are certain that when she is pleased, God will also be pleased."
,HAISIYAT WOH BI NAHI HAIN TAKHTE- SHAHI KI KOI\nKIMTI HAI IS KADAR-KUSH NUDIYE BINTE NABI\n(FIKHRA DIYA JAHAAN KO) JISNE BI TEH KIYA,Even a royal throne has no value beside this honour.\nSo precious is the joy of the Prophet’s daughter.\nThe one who won her pleasure was granted the pride of both worlds.
,DAULATO SHOHRAT HAI KYA YEH ZINDAGI KUCH BHI\nNAHIN\nMARZIYE ZAHRA NA HOTO BANDE GHI KUCH BI NAHI\n(MUFHOON HAI MUWADATE ) AALE RASUL KA,"What are wealth and fame? This life itself is nothing.\nWithout Zahra’s pleasure, even servitude has no worth.\nThe essence of devotion is love\nfor the family of the Messenger."
,DAARSE AADABE WAFA DARI HAMEI JISE MILA\nMADRESSA ABBAS HAI HAR AASHI KE SHABBIR KA\n(JISKI HAYAT O MAWT KA) MAQSAD YAHI RAHA,From his door we learned the manners of loyalty.\nAbbas is the school for every lover of Shabbir.\nThis alone remained the purpose of his life and death.
,ABBAS ABBAS ABBAS,
,TAARIKE NE VEKHE KARBAL WICH DO VEER SHABBIR\nTE GHAZI\nEK VEER RAAZI RAB KI TA EK VEER RAAZI RAB KI TA\nEK VEER NE ZAHRA RAAZI,"History saw two brothers in Karbala:\nShabbir and Ghazi.\nOne brother was pleased with his Lord,\nand the other earned Zahra’s pleasure."
,KAT GAYE BAAZU JARIKE HOGAYA THANDA ALAM\nMASHK SE PAANI BAHAA AUR REHGAYE PYAASE HARAM\n(ZAKHMO KO APNE BHOOL KE) GHAZI NE KI DUA,"The warrior’s arms were severed and the standard fell still.\nWater poured from the waterskin while the children remained thirsty.\nForgetting his own wounds, Ghazi prayed—"
,WAQT AKHIR RAKH KE SAR ZAANU PE YEH SHEHNE\nKAHA,"At the final moment,\nthe Master placed his head upon his lap and said:"
,KOI HASRAT DILME HO THO KEHDO MERE BAWAFA\n( NAZRE UTHA KE GHAZI NE) SHABBIR SE KAHA HAI,"If any longing remains in your heart, tell me, my faithful one.\nGhazi raised his eyes and replied to Shabbir—"
,JAB SUNE UMMUL-BANEEN NE AY TAKALLUM YEH\nKHABAR\nHOGAYA QURBAN GHAAZI FATEMA KE LAAL PAR\n(YE KEHKE MAANE SHUKR KA) SAJDAH ATA KIYA,"When Ummul Baneen heard this news, O Takallum,\nthat Ghazi had been sacrificed\nfor Fatima’s son,\nshe bowed in a prostration of gratitude."
