"line id verse number","arabic text","english translation text"
"","ZINDAGI KA BHAROSA NAHIN, ZIKR E HAIDER KIYA KIJIYE","LIFE IS UNCERTAIN - INVOKE THE NAME OF HAIDER (ALI)"
"","AAQIBAT BHI SANWAR JAYE GI, YEH FARIZA AADA KIJIYE.","YOUR AFTERLIFE WILL BE ADORNED - FULFILL THIS SACRED DUTY"
"","MAR BHI JAYEIN TO MARTAY NAHIN, HUM TO KASRAT SE DARTE NAHIN","EVEN IF WE DIE, WE DO NOT PERISH - WE DO NOT FEAR BEING OUTNUMBERED"
"","KUFR HAI AGAR WILAYAT-E-ALI, HUM KO KAFIR KAHA KIJIYE","IF LOVE OF ALI IS DISBELIEF - THEN CALL US DISBELIEVERS."
"","DAR PE AA KAR YEH SHABBIR KE, AIK RAHIB NE KI ILTIJA","A MONK ONCE CAME TO SHABBIR'S (IMAM HUSSAIN’S) DOOR AND MADE A PLEA"
"","MAIN SAWALI HOON SHAH-E-ZAMAN, MUJKO BAITA ATA KIJIYE","I AM A HUMBLE BEGGAR, O KING OF TIME - GRANT ME A SON."
"","BUGHZ-E-HAIDER HAI BUGHZ-E-NABI, YEH NAJAASAT HAI SAB SE BARI","HATRED OF HAIDER IS HATRED OF THE PROPHET - THIS IS THE VILEST IMPURITY"
"","JO ALI SE ADAWAT RAKHAY, DOOR US SE RAHA KIJIYE.","WHOEVER BEARS ENMITY TO ALI - KEEP FAR AWAY FROM THEM."
"","DO FAREEQON MEIN AIK HI, HAQ PE HOTA HAI AE DOSTO","AMONG TWO OPPOSING SIDES, ONLY ONE STANDS ON TRUTH, MY FRIENDS"
"","KAUN JANG-E-JAMAL MEIN MAGAR, HAQ PE THA FAISLA KIJIYE","SO WHO WAS ON TRUTH IN THE BATTLE OF JAMAL? - YOU DECIDE."
"","YA ALI MUKHTAAR HAIN, ANBIYA KE MADADGAAR HAIN","O ALI IS THE MASTER OF WILL - THE HELPER OF ALL PROPHETS"
"","JITNE MOMIN HAIN UQDA-KUSHA, UNKI HAAJAT RAWA KIJIYE","ALL TRUE BELIEVERS IN NEED - HAVE THEIR KNOTS UNTIED THROUGH HIM."
"","AAL-E-AHMED KE ZAKIR MUHIB, ZIKR GHAIRON KA KARTE NAHIN","THE LOVERS AND SPEAKERS OF THE FAMILY OF AHMED (PBUH) - DO NOT SPEAK OF OTHER"
